trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2025-07-24,1564729.8343057074,1363498.2947102068,1541596.582847086,1478455.1181849355
2025-07-25,1571202.22886139,1370275.4133210564,1540874.7614948885,1479666.3662447876
2025-07-28,1569135.3756755586,1369375.1766024411,1543341.37271978,1484822.2234234181
2025-07-29,1565533.697261512,1367093.3754994916,1543005.3496635358,1494508.8984813052
2025-07-30,1561418.035361703,1365132.2928750534,1537969.8730337278,1482285.6625957098
2025-07-31,1550995.6317442723,1354728.8862535397,1517573.1462975403,1469644.5571608683
2025-08-01,1560831.650663576,1362338.5764573684,1523502.552736572,1471693.309343707
2025-08-04,1569083.4494556019,1368076.4215181002,1536497.101614445,1486965.6250448134
2025-08-05,1580968.444666382,1377516.3159608566,1550690.223975716,1497508.778239011
2025-08-06,1586718.7505897565,1381779.10833323,1559077.7377697201,1513797.3067932464
2025-08-07,1593954.0029775947,1389045.492958712,1559958.4203719338,1513982.8549933073
2025-08-08,1596319.703037431,1391041.9218084707,1565008.3157173605,1508683.3689463777
2025-08-11,1608773.8671681888,1401490.8184485796,1581781.9739967722,1532027.362292235
2025-08-12,1616265.059782845,1408805.5633021572,1582846.4930858936,1536367.9987821311
2025-08-13,1621706.2719870796,1412849.4169077652,1591471.7754362673,1558590.3190612695
2025-08-14,1602465.2951443393,1395451.3274770333,1568577.4997554566,1539209.0263352664
2025-08-15,1615998.3010164942,1405711.403899349,1590258.9376210384,1570320.4512285101
2025-08-18,1616105.4647495442,1406730.2484950663,1606200.1576233734,1596818.1020912207
2025-08-19,1629013.7510314235,1416463.120207787,1616250.9680476114,1597975.73753203
2025-08-20,1654216.0916054018,1437267.3263971275,1631928.341231318,1611789.7017439522
2025-08-21,1667283.097328666,1449455.1635774735,1631459.322151692,1600291.0084136487
2025-08-22,1671422.3447913215,1454108.810579718,1637706.4916203462,1624471.1821141217
2025-08-25,1682249.8088646438,1464406.684769367,1653027.2529683963,1649796.6360839375
2025-08-26,1699069.4541497563,1479761.3975867443,1661095.0036531342,1649518.4240978768
2025-08-27,1679429.487635,1464579.721583519,1622880.619527665,1618638.6586696324
2025-08-28,1681139.5303474562,1465558.6329292194,1629197.8248068613,1643041.4460845664
2025-08-29,1679699.3685394563,1462950.658818015,1627400.5984045258,1641180.8896385315
2025-09-01,1686652.4115456068,1468646.405285499,1641146.647876239,1654963.7452937253
2025-09-02,1689857.1150115544,1469821.6772989098,1622541.2821140292,1613647.6106532442
2025-09-03,1670621.8926792187,1452132.5651643022,1593545.8982721348,1590039.084261164
2025-09-04,1673742.2755972827,1453540.7119624964,1587626.6569067736,1553476.160586339
2025-09-05,1694947.3739841694,1470151.9847816161,1616853.3929082907,1598597.4674104752
2025-09-08,1721724.7837814095,1491447.6858819271,1637367.6060000851,1613019.2619329423
2025-09-09,1725546.8253941312,1493445.6902079857,1629301.0489571167,1594264.5529027462
2025-09-10,1730529.0831791323,1496419.0437292843,1632493.3483217938,1595177.9530790278
2025-09-11,1733792.2793098376,1498554.7677773684,1651462.3899873397,1632622.2858611585
2025-09-12,1733591.8640451266,1497475.0068613351,1652062.805207836,1637696.5106568844
2025-09-15,1732930.2477988657,1496007.531985657,1651520.4200431274,1636083.0576401816
2025-09-16,1751202.712236431,1510457.2118599578,1666126.5344073891,1651098.34164917
2025-09-17,1752609.0839508916,1510728.2150726302,1669770.2244029928,1666803.7502357934
2025-09-18,1726101.4486620899,1487532.984218684,1647058.4080862382,1649504.083273853
2025-09-19,1724421.5640675102,1485209.49023398,1642028.1581063455,1641073.2231443224
2025-09-22,1709619.6387761438,1472158.560224025,1638142.56764348,1652389.0158113076
2025-09-23,1690037.2194729897,1455088.8524219191,1619524.8084274116,1634427.9059197796
2025-09-24,1708438.630068923,1469950.6922136212,1640286.9153060983,1662260.7978131324
2025-09-25,1698713.8467988258,1461167.9205890475,1631122.1298102979,1656147.1942177773
2025-09-26,1708848.9658267244,1469080.6064031157,1624496.74379455,1632115.7238310275
2025-09-29,1708636.7660648553,1468902.2182096785,1637979.2243183271,1654231.9220123903
2025-09-30,1713372.9116717274,1472883.7140003573,1643054.5984971107,1671249.4056831559
2025-10-09,1698454.2764792985,1460342.1901217143,1656623.800424163,1687374.8900996444
2025-10-10,1716042.0699336333,1475127.5728819359,1661584.1044464617,1662172.1053322472
2025-10-13,1724572.137537205,1482298.4732462617,1654104.9381609035,1659070.9572941272
2025-10-14,1725731.4631775117,1483273.0738054607,1645541.268981821,1626724.235882284
2025-10-15,1743284.7681482884,1498029.4634215708,1666505.0502167847,1651058.84922609
2025-10-16,1738587.0974973605,1494080.3120492988,1652450.900862705,1633053.1724660571
2025-10-17,1722376.633786751,1480452.7975288245,1621480.2746894122,1585318.0849925464
2025-10-20,1749169.3081932685,1502976.3703294105,1639285.3592996604,1597167.3563132149
2025-10-21,1781143.9747390717,1529856.2449843874,1663970.6991893211,1620302.8561405733
2025-10-22,1806447.0139023254,1551127.5386231819,1663296.4618218713,1613278.7205337414
2025-10-23,1814469.8934456175,1557872.0654562218,1669049.6659556949,1612371.7185712548
2025-10-24,1819002.5639671183,1561682.5075540533,1671352.5969267637,1636891.438858998
2025-10-27,1824328.4206040462,1566159.7507686438,1682137.5073730054,1653691.8245168498
2025-10-28,1838789.3813694045,1578316.525326608,1682368.5789522047,1650126.0337803606
2025-10-29,1828744.5185805394,1569872.194803117,1688104.227277702,1669959.6140332667
2025-10-30,1829593.056357771,1570585.5279370009,1672462.7507273997,1651419.7967353647
2025-10-31,1870484.4143179874,1604961.3227515605,1684173.936453326,1656183.1565918683
2025-11-03,1901413.855945862,1630962.5169443062,1699576.7830368967,1663120.36474231
2025-11-04,1891452.389841312,1622588.294811713,1692644.1164945434,1640530.9193681634
2025-11-05,1906256.2519303546,1635033.3333484884,1706500.223647714,1646958.2560675459
2025-11-06,1925708.8144190107,1651386.3558472276,1714495.616432648,1666145.6167271356
2025-11-07,1916933.9464761883,1644009.6612355995,1715567.0152162835,1663949.9262550687
2025-11-10,1926066.8256630355,1651687.3221559976,1730031.5184550676,1668666.0717063248
2025-11-11,1922456.306058406,1648652.0969325304,1735251.3146040544,1663710.1035517794
2025-11-12,1918216.2685689726,1645087.6601905525,1727705.9181793383,1651704.8481913449
2025-11-13,1934736.1461071246,1658975.2870374194,1746519.6961444805,1674694.071613661
2025-11-14,1921511.4026040826,1647857.7528734026,1742596.7890694176,1655318.735845329
2025-11-17,1921679.6533594478,1647999.1948242772,1745031.2012015071,1659801.6774351527
2025-11-18,1910525.2922387295,1638622.1516469307,1722689.5985746991,1643260.0884939136
2025-11-19,1881459.2130033567,1614187.4146829247,1705471.6754038332,1629825.3839204044
2025-11-20,1870638.9743473337,1605091.255434658,1693985.4805574992,1619500.8731355534
2025-11-21,1803641.4352908342,1548768.9963908936,1632663.584829605,1559333.6150018242
2025-11-24,1826175.5091997774,1567712.5272411923,1649372.7112368378,1578904.6478610644
2025-11-25,1861527.921903296,1597431.943419009,1669778.7053941882,1599541.7555154243
2025-11-26,1867815.913639634,1602718.0166752276,1665172.7793548377,1599211.2546786922
2025-11-27,1889226.014842191,1620716.6668206712,1668176.4545947665,1601198.0103761363
2025-11-28,1907595.2612641184,1636158.9870907047,1688082.2236402917,1618132.537895626
2025-12-01,1930566.4105739067,1655469.9504511335,1699778.3977410442,1629709.1129317814
2025-12-02,1910084.7848224058,1638251.8339731419,1695802.8905903618,1613492.2884976647
2025-12-03,1908227.3378288602,1636690.3495932124,1687146.4970067192,1599172.6447678593
2025-12-04,1904109.396169267,1633228.5541281113,1673553.6879302324,1599257.1453155682
2025-12-05,1904067.8263261013,1633193.6079568306,1694064.0090708707,1619959.7795043131
2025-12-08,1923634.754621752,1649642.7733989984,1703968.2485724748,1637732.2524029138
2025-12-09,1915735.415530868,1643002.1022815697,1691731.2448165554,1628363.9436383536
2025-12-10,1908794.8933782235,1637167.4717550576,1695280.3830290048,1634466.5158306132
2025-12-11,1888686.2006131995,1620262.8657218714,1667189.864270754,1613231.2855004324
2025-12-12,1890202.6244603281,1621537.6650345158,1668021.7619173331,1626236.6478654766
2025-12-15,1871618.4741626903,1605914.6833263505,1669256.095844441,1612587.7134438585
2025-12-16,1834836.5947914582,1574993.5693983287,1644075.5158175253,1584466.9019297212
2025-12-17,1839513.1363680859,1578924.9583689847,1655008.5189315865,1608100.1386647348
2025-12-18,1844776.9749260717,1583350.0653654875,1660055.8973909079,1604495.958645474
2025-12-19,1872558.9113257406,1606705.2727458668,1687236.99618864,1617160.8919110005
2025-12-22,1895884.7267490844,1626314.390292299,1696883.982067852,1634489.6817771127
2025-12-23,1901937.2715304503,1631402.5323323011,1686546.6623622081,1630975.2973790467
2025-12-24,1913263.4309121862,1640923.9997123366,1703994.5781350802,1656118.2919416684
2025-12-25,1924274.3408527253,1650180.44898961,1718716.9871954035,1672223.6992045233
2025-12-26,1929748.851111119,1654782.6595969414,1721397.1396177742,1677993.3436513704
2025-12-29,1925876.3368128573,1651527.185492536,1717017.413632118,1675484.3613314
2025-12-30,1920008.998029934,1646594.7390253504,1712900.8649987637,1676177.35407384
2025-12-31,1919398.039998639,1646081.1300631694,1714228.4784458554,1675733.009157166
2026-01-05,1948328.312059257,1670401.6991490077,1733221.892293729,1710723.5166348023
2026-01-06,1973083.1936863118,1691212.177790931,1757621.256201285,1735218.3059515501
2026-01-07,1966762.4470820364,1685898.568774698,1758119.2531621493,1744378.121197611
2026-01-08,1966399.3417953765,1685593.3200998465,1773194.4880982293,1758756.2313638213
2026-01-09,1980441.8117473025,1697398.2854968538,1792555.1632582087,1793525.890151492
