date,pcr_50,oi_pcr_50,vol_50,pcr_300,oi_pcr_300,vol_300
2023-08-01,0.8523999999999999,1.0620187227767177,1879562.0,0.815,0.9247667232932023,1281827.0
2023-08-02,0.8885,0.8778378685717344,2471074.0,0.8306,0.8615141915166176,1304536.0
2023-08-03,0.7794,0.887415377195846,2001224.0,0.8228,0.8722230765761964,1231699.0
2023-08-04,0.6215999999999999,0.8931854584167637,3146014.0,0.6811,0.9071002974615399,2066111.0
2023-08-07,0.7704000000000001,0.8257727871302453,1490862.0,0.9039,0.8552997132280781,1001569.0
2023-08-08,0.7785,0.8016563596046883,1774962.0,0.8506999999999999,0.8359870998860957,1168022.0
2023-08-09,0.7591,0.7749302219670928,1253786.0,0.8351000000000001,0.8010084809459835,851012.0
2023-08-10,0.7095,0.7543491634544869,1852745.0,0.7042,0.7733649318037842,1175987.0
2023-08-11,0.8139,0.6403552291213187,3124746.0,0.8506,0.712309247112698,1884353.0
2023-08-14,0.8276,0.5959274609550541,2932605.0,0.8973,0.7122761385255857,1959514.0
2023-08-15,0.7273000000000001,0.592451743368688,2520396.0,0.8070999999999999,0.7070068722418577,1716838.0
2023-08-16,0.8358,0.5725422739992275,1902097.0,0.8144,0.7070478179111029,1248832.0
2023-08-17,0.8262,0.5730014523849165,2510545.0,0.9383,0.716554113709888,1705019.0
2023-08-18,0.7698,0.5706534984451471,2125549.0,0.9331,0.7071091928781378,1496056.0
2023-08-21,0.8035,0.5301512988342114,2702017.0,0.8805,0.6540266044831958,1877669.0
2023-08-22,0.8203,0.5231759734395338,2989500.0,0.8548,0.6512452590133765,2150052.0
2023-08-23,0.8552,0.6539236919891572,2096855.0,0.9338,0.7603167221739715,1633423.0
2023-08-24,0.7284999999999999,0.6651038727384104,1405229.0,0.7946,0.7412564877052668,1153240.0
2023-08-25,0.8686,0.6665912166928416,1494898.0,0.9812000000000001,0.7406345965446516,1161439.0
2023-08-28,0.529,0.6858814045646731,3405331.0,0.5676,0.7582035784414083,2263840.0
2023-08-29,0.8611,0.6812262943870238,1856274.0,0.835,0.7814564083435349,1340655.0
2023-08-30,0.7673000000000001,0.6632794846437312,1211682.0,0.8075,0.7867111548048182,907554.0
2023-08-31,0.805,0.64247266802182,1225863.0,0.8804000000000001,0.7639639743875289,856041.0
2023-09-01,0.8451000000000001,0.6642455779365369,1162384.0,0.8412999999999999,0.7786197761957168,792204.0
2023-09-04,0.774,0.7331316372793767,1903121.0,0.8214,0.7960257969033032,1285188.0
2023-09-05,0.8845000000000001,0.7042422170212856,1078945.0,0.8265,0.773975619789807,756202.0
2023-09-06,0.8776,0.6872491707871276,1076362.0,0.8576999999999999,0.7667060437466656,855892.0
2023-09-07,0.8423,0.6563852016179409,1514415.0,0.9609000000000001,0.7254140932187874,1161079.0
2023-09-08,0.9894,0.6272053950484201,1260646.0,0.9704999999999999,0.7057350447506429,1047792.0
2023-09-11,0.8048000000000001,0.6528475741168799,1412289.0,0.7955,0.7189149272562873,1107027.0
2023-09-12,0.7741,0.6583074532202765,753735.0,0.8412999999999999,0.7163917560158353,709261.0
2023-09-13,0.9124,0.653053748507892,1769363.0,0.9285,0.6989326658112287,1348311.0
2023-09-14,0.9133,0.6621970020294222,1540870.0,0.8955,0.7111979419311457,963147.0
2023-09-15,0.8914,0.6355215118761917,2068195.0,0.9793999999999999,0.6964664733239186,1443353.0
2023-09-18,0.958,0.6837828627856275,1566973.0,0.865,0.71325683149189,1135643.0
2023-09-19,0.8456,0.6866784735436234,1316531.0,0.9362,0.715790813697617,1005582.0
2023-09-20,0.8786,0.668478127530116,1169238.0,0.8901,0.6986745316761205,837357.0
2023-09-21,0.9464,0.6231844477883152,1859898.0,0.823,0.6639171737111491,1174654.0
2023-09-22,0.86,0.7425693801132933,3027803.0,0.8298000000000001,0.7352736727121719,1731683.0
2023-09-25,0.8423,0.7010606510801815,1508731.0,0.8691,0.6917535105577861,966586.0
2023-09-26,0.889,0.6590601703853426,1351600.0,0.8726999999999999,0.6625397399777715,954619.0
2023-09-27,0.8212,0.8450638968535784,1886624.0,0.7890999999999999,0.8101233577433117,1153931.0
2023-09-28,0.8068000000000001,0.7600249331353099,1198930.0,0.7106999999999999,0.7628910625145805,759682.0
2023-10-09,0.7218000000000001,0.7148779402160628,1803963.0,0.797,0.7711297456243612,1283045.0
2023-10-10,0.8112999999999999,0.6771719367523242,1334943.0,0.746,0.73915576546624,1064814.0
2023-10-11,0.8634000000000001,0.692681409052806,1251014.0,0.833,0.737886725035904,1020886.0
2023-10-12,0.8090999999999999,0.7519955818942629,1575601.0,0.8625,0.7744989505582942,1183033.0
2023-10-13,0.8759999999999999,0.6823539814904002,1234598.0,0.9312999999999999,0.7461691202374217,933230.0
2023-10-16,0.7833,0.6378204420418192,1539582.0,0.9603,0.7154326815374276,1157785.0
2023-10-17,0.8012,0.6500618595373701,1172939.0,0.9,0.728189261328988,928575.0
2023-10-18,0.795,0.6356662132690661,1389928.0,0.9368000000000001,0.69540740936946,1124156.0
2023-10-19,0.8942,0.5436420821482837,3367972.0,1.0316,0.633321664803185,2046482.0
2023-10-20,1.0001,0.5223462840398121,2484177.0,1.0168000000000001,0.6247424078885778,1859868.0
2023-10-23,0.8201999999999999,0.49913678753900836,2679341.0,0.9632999999999999,0.573023869680158,1998201.0
2023-10-24,0.9052,0.5062064291840662,2492277.0,0.8981999999999999,0.5635890189807263,1978885.0
2023-10-25,0.7645000000000001,0.6779350768032969,2263882.0,0.8284999999999999,0.7160464984874301,1621362.0
2023-10-26,0.7959999999999999,0.6727330657192309,1343183.0,0.9189,0.731730884989957,1163463.0
2023-10-27,0.8477,0.7348827897433078,1935074.0,0.7964,0.7721120700344717,1657569.0
2023-10-30,0.7829999999999999,0.726471019331303,1251107.0,0.7927,0.7853337862286307,1107203.0
2023-10-31,0.851,0.7122996243711606,995831.0,0.8745,0.767603056160305,828358.0
2023-11-01,0.7454999999999999,0.7103598388869,1170356.0,0.8162999999999999,0.782557072267507,860850.0
2023-11-02,0.8837,0.7284670950919718,1068366.0,0.9712999999999999,0.779096547714123,897979.0
2023-11-03,0.7728,0.7477786497228058,1193674.0,0.8869,0.8000991344115608,1046711.0
2023-11-06,0.6997,0.7925076363917566,1503573.0,0.7998000000000001,0.8453307305801915,1350001.0
2023-11-07,0.8492000000000001,0.7772915980230642,1055242.0,0.7659999999999999,0.8137602689480613,877016.0
2023-11-08,0.8863,0.7453574617483871,1314832.0,0.8625,0.8005696487650344,1104870.0
2023-11-09,0.92,0.7529669109014393,1155416.0,0.9765999999999999,0.8223133110575802,1009459.0
2023-11-10,0.8856999999999999,0.6794083930272635,1390770.0,0.8482999999999999,0.773732387024953,1085879.0
2023-11-13,0.8451000000000001,0.6513336080722478,1304343.0,0.8159000000000001,0.7510663011136294,1093729.0
2023-11-14,0.8589,0.6477959854690282,1272973.0,0.7901,0.7496003450505151,1154289.0
2023-11-15,0.7154,0.6896640540149765,1609845.0,0.7886,0.77773292458808,1451822.0
2023-11-16,0.7484000000000001,0.661686971279321,1660561.0,0.8266,0.7494303770259232,1135861.0
2023-11-17,0.887,0.627543067308866,1856579.0,0.9455,0.7382659603352498,1220591.0
2023-11-20,0.8462999999999999,0.6339249454814219,1797216.0,0.8249,0.745531012532084,1334684.0
2023-11-21,0.7501000000000001,0.6657870016780301,2166651.0,0.8098000000000001,0.756388791654819,1475851.0
2023-11-22,0.8626,0.7089252039382656,1541709.0,0.9505,0.7275950864920232,1106211.0
2023-11-23,0.8051999999999999,0.6967956543388355,1277854.0,0.8412999999999999,0.7355810581367969,1042421.0
2023-11-24,0.8133,0.6773771962672263,922536.0,0.8375,0.710554133348674,812234.0
2023-11-27,0.8887,0.6461244984800394,1677976.0,0.9486,0.6816896916961835,1051906.0
2023-11-28,0.8802,0.6503658181333766,966089.0,0.9817,0.698853101287166,765577.0
2023-11-29,0.8204,0.628732832583116,1258377.0,0.9987,0.6742460167176864,904956.0
2023-11-30,0.7615999999999999,0.6313511628510905,1045062.0,0.9147,0.668520062137688,828668.0
2023-12-01,0.8912,0.5955837110105824,1806503.0,0.9420000000000001,0.6553868816236343,1205229.0
2023-12-04,0.8170000000000001,0.5814491170701102,1159295.0,0.9002,0.6461451938131845,847439.0
2023-12-05,0.9166,0.5520605502474962,2313632.0,1.0289,0.6247854739520214,1582883.0
2023-12-06,0.9947,0.555259436162927,1990769.0,0.8919,0.6451026368058275,1426211.0
2023-12-07,1.0319,0.5535883698118383,1948133.0,0.9719,0.6422003278044626,1435209.0
2023-12-08,0.9251,0.5663931642540946,1238668.0,0.9551999999999999,0.6450417638838831,1018184.0
2023-12-11,0.7931,0.5787248136773904,2601718.0,0.7990999999999999,0.6354709680322153,1725134.0
2023-12-12,0.7476999999999999,0.5962036253247321,1319864.0,0.7526999999999999,0.6425308581117509,872861.0
2023-12-13,0.8432,0.5333804953867234,1810642.0,0.8559,0.5905989832127747,1107497.0
2023-12-14,1.0534000000000001,0.5306301702558429,1915186.0,0.9599,0.5927722163265582,1285423.0
2023-12-15,0.9468000000000001,0.5266226172470365,2489223.0,0.9682999999999999,0.578440304902801,1489642.0
2023-12-18,0.9295,0.5392129488744087,1839407.0,0.8859,0.5657929165238429,1213162.0
2023-12-19,0.8604999999999999,0.534821861095567,1653155.0,0.8994,0.558045845998959,1232121.0
2023-12-20,0.8306999999999999,0.5279157314022545,1582066.0,0.8823000000000001,0.5440033843115851,1315752.0
2023-12-21,0.9297,0.5729089441864772,2302949.0,0.9428,0.5750446306149818,1751745.0
2023-12-22,0.7555,0.5851666449986835,2485849.0,0.8543000000000001,0.5939289321610121,1727206.0
2023-12-25,0.8476,0.5636616368275252,1272429.0,0.7902,0.5579491207676568,1052183.0
2023-12-26,0.8776,0.5302920674899224,1562212.0,0.9543,0.539079854832877,1215634.0
2023-12-27,0.8314,0.7421661783753449,2084184.0,0.8663,0.6959744545431195,1426520.0
2023-12-28,0.7854000000000001,0.8542957821676455,2236146.0,0.8043,0.7935889285089053,1643957.0
2023-12-29,0.741,0.8325650662349673,1360188.0,0.8747,0.7662611839043139,1108112.0
2024-01-02,0.7517,0.7481073603259153,1163917.0,0.8220999999999999,0.7142388393565937,902395.0
2024-01-03,0.7789,0.7150332170551248,1139930.0,0.8421,0.6904401920437415,950581.0
2024-01-04,0.8633,0.654333637448242,1743487.0,0.8621,0.6557088319475468,1433226.0
2024-01-05,0.8996,0.6506944550786334,1729730.0,0.9115000000000001,0.6533777204581759,1377236.0
2024-01-08,1.046,0.6046013205036707,2050074.0,1.011,0.6145048431316384,1714923.0
2024-01-09,0.9414,0.6084866887043229,1560193.0,0.9723999999999999,0.6183523714412074,1473835.0
2024-01-10,0.9314,0.6074373292973575,1382213.0,0.927,0.6075933438793815,1291595.0
2024-01-11,0.86,0.6110301379518541,1263760.0,0.858,0.6051328100646254,1088785.0
2024-01-12,0.8043,0.610273299546401,1110046.0,0.8832,0.6117830121183139,1060629.0
2024-01-15,0.8689,0.5905163616572556,1551114.0,0.9351999999999999,0.6196071782565601,1383648.0
2024-01-16,0.8611,0.5865687784254352,2019580.0,0.973,0.6324656150734913,1763152.0
2024-01-17,0.8893000000000001,0.5406205952010866,2268012.0,0.9778,0.5932115673478662,1867539.0
2024-01-18,0.9967,0.5434942780429305,4448594.0,1.1897,0.6260481035619067,3639359.0
2024-01-19,0.7947,0.5863756823353333,2453472.0,0.8948999999999999,0.6573792016806723,2073270.0
