trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2025-02-27,1292911.1074658995,1292911.1074658995,1370428.1277372339,1433978.7071857452
2025-02-28,1264168.4409130453,1264168.4409130453,1338124.2915858147,1383430.391294899
2025-03-03,1254633.5399933956,1254633.5399933956,1341917.0347941148,1384147.653124148
2025-03-04,1263731.2482281935,1263731.2482281935,1354461.7717665748,1402671.143945469
2025-03-05,1269932.8522513309,1269932.8522513309,1356398.7711442448,1411630.6289113215
2025-03-06,1294923.9899379585,1294923.9899379585,1374143.2818223457,1441797.9863276782
2025-03-07,1283153.857330408,1283153.857330408,1370029.8260326867,1435795.5792755228
2025-03-10,1289572.0787071255,1289572.0787071255,1377786.9199461592,1438709.6347171485
2025-03-11,1299407.314824847,1299407.314824847,1386060.544845536,1445496.3745293717
2025-03-12,1315674.5201170645,1315674.5201170645,1393401.7952133005,1448857.4224244144
2025-03-13,1307781.975127531,1307781.975127531,1383027.3750895665,1426768.8027507893
2025-03-14,1328878.6872511737,1328878.6872511737,1403913.3555812102,1449784.7221685965
2025-03-17,1348740.2772477916,1348740.2772477916,1411842.2133478525,1453843.1753673172
2025-03-18,1358641.8353629322,1358641.8353629322,1417756.8573729985,1458776.418831487
2025-03-19,1359494.1762487993,1359494.1762487993,1413578.2744780842,1448351.9635345931
2025-03-20,1375069.7232584807,1375069.7232584807,1414355.7957155309,1441818.0634813115
2025-03-21,1364850.1333634735,1364850.1333634735,1396753.2055824418,1413257.5402398
2025-03-24,1330373.3301279384,1330373.3301279384,1378440.34427502,1403269.707877414
2025-03-25,1323526.5425335597,1323526.5425335597,1376248.7027597534,1392331.6304524082
2025-03-26,1345688.9213076395,1345688.9213076395,1388150.4792125719,1397658.4743790145
2025-03-27,1330170.9732472203,1330170.9732472203,1380580.2305363726,1396303.5974508629
2025-03-28,1310756.20896269,1310756.20896269,1363197.9639364865,1382967.5136210243
2025-03-31,1287212.0272994381,1287212.0272994381,1346279.9484203397,1373773.5010253685
2025-04-01,1291731.8472101695,1291731.8472101695,1360495.2460542892,1381017.8234379806
2025-04-02,1294771.7440331562,1294771.7440331562,1362329.0135402014,1384938.1634699495
2025-04-03,1293460.058522513,1293460.058522513,1358063.502411528,1368612.5694013145
2025-04-07,1187100.3036240228,1187100.3036240228,1237764.620064467,1212669.5664548269
2025-04-08,1201571.532238648,1183539.0027131515,1222055.5739907722,1220077.3742613096
2025-04-09,1226340.4082983139,1183539.0027131515,1245394.819865674,1247062.613140828
2025-04-10,1265476.3654924969,1183539.0027131515,1276823.6506633922,1276241.7774679181
2025-04-11,1283630.808053367,1183539.0027131515,1283745.548801895,1293363.1769558403
2025-04-14,1320367.6004928267,1183539.0027131515,1308477.4259097492,1310205.4819454544
2025-04-15,1325402.7624870175,1183539.0027131515,1309016.226363316,1304800.7563129964
2025-04-16,1303547.4345649201,1183539.0027131515,1293686.494195671,1287441.5197743417
2025-04-17,1316643.9182120138,1183539.0027131515,1302083.5519866473,1288371.6876833283
2025-04-18,1301053.5919286504,1183539.0027131515,1300486.5235856695,1286633.8004397117
2025-04-21,1313451.636780754,1183539.0027131515,1319569.0007571809,1313318.7645269788
2025-04-22,1309515.627295517,1183539.0027131515,1324028.4298162276,1312585.1762211486
2025-04-23,1313933.3839614734,1183539.0027131515,1328147.593130051,1320366.9485925585
2025-04-24,1292301.477039379,1183539.0027131515,1321438.6950652555,1306223.586684214
2025-04-25,1281899.0407720595,1183539.0027131515,1325846.7122989446,1310420.8149338723
2025-04-28,1254193.9947038668,1183539.0027131515,1307328.0566222763,1296643.695608288
2025-04-29,1256376.5081970694,1183539.0027131515,1314912.2039627053,1302451.5087098442
2025-04-30,1262405.3803732581,1183539.0027131515,1321497.1479510884,1312762.7818109812
2025-05-06,1302731.0417487817,1183539.0027131515,1353006.2166615687,1346475.8528101945
2025-05-07,1318867.5638565444,1183539.0027131515,1363727.0768969872,1348367.297184896
2025-05-08,1339745.8916839971,1183539.0027131515,1375124.1451593149,1358644.5935644996
2025-05-09,1328667.3494144727,1177164.5765052007,1365742.4149580419,1341877.964000119
2025-05-12,1342657.2142158095,1189399.512797942,1380110.8277075505,1360714.9672974052
2025-05-13,1341781.1722306863,1189091.6599200536,1380193.940321211,1357085.4150510253
2025-05-14,1351161.1088936268,1197588.5974601128,1384683.2101454232,1359150.4937104452
2025-05-15,1353383.33575028,1199534.0388403859,1375347.302201356,1336352.113561676
2025-05-16,1351612.321537109,1197920.1020121034,1381190.928303481,1338796.893115632
2025-05-19,1383475.456473903,1226103.285501208,1395953.633205072,1344802.388960654
2025-05-20,1402498.7553664742,1243134.3655739792,1407279.148797095,1355983.8191379395
2025-05-21,1397045.2717523396,1238278.8273391316,1404553.853630067,1352931.209273438
2025-05-22,1380487.003832137,1223381.0273888088,1389479.7105451438,1338352.5481989572
2025-05-23,1358588.659159488,1203572.6237329077,1375137.8655895386,1321490.386683772
2025-05-26,1379697.847994164,1221999.108626496,1385983.6847723569,1330119.3708128924
2025-05-27,1394588.7883457758,1236015.2657793288,1391964.4772145718,1325634.8848266352
2025-05-28,1388613.540438201,1230532.893237948,1389985.8774080307,1320338.928828696
2025-05-29,1401979.2374069488,1242402.6703814913,1406877.2274635858,1343531.7919521497
2025-05-30,1399673.7527633854,1240384.130832783,1391947.5074324023,1329628.2527470947
2025-06-03,1413907.838305301,1253027.5623688654,1401431.6086156357,1339220.498994487
2025-06-04,1430943.2473681504,1268046.1135718906,1416917.635969276,1350943.5710637465
2025-06-05,1435707.7179422618,1272066.0717189857,1417504.6518662407,1360616.5671817958
2025-06-06,1455380.9978125643,1289546.879947839,1420413.2692732792,1357490.2675446186
2025-06-09,1471550.1782638733,1303472.0271857386,1434685.8902885998,1372077.9743696372
2025-06-10,1470053.7874637912,1301541.0586769178,1425740.3432466465,1359442.1640082814
2025-06-11,1483398.0696348136,1313355.393603561,1434223.9758773171,1364918.1525047342
2025-06-12,1487010.0427992588,1316495.5436713311,1434785.1207023296,1366177.4974820814
2025-06-13,1466915.309248606,1300911.4555983231,1412091.819703712,1347156.711009229
2025-06-16,1477089.4183748066,1312702.9789420723,1420567.0397864534,1356302.1854312662
2025-06-17,1485798.8933623873,1323074.9510991054,1420479.148600658,1354980.1820843385
2025-06-18,1465873.3812209447,1308720.2465379904,1412372.4843381126,1353638.3222118397
2025-06-19,1432493.4668530007,1279006.9121464668,1389121.368531465,1334407.9390801787
2025-06-20,1408519.0345511003,1269077.7053575716,1381346.7497887562,1323678.1345456103
2025-06-23,1432109.7515672408,1292917.7096191936,1399676.1450343425,1341026.3396811695
2025-06-24,1462043.2581339595,1315821.5600414693,1423676.281739165,1366717.153721498
2025-06-25,1459786.8824492707,1311168.0200782996,1434851.1958964863,1384697.6788824736
2025-06-26,1455406.3797270826,1308605.6560109546,1432377.0903196095,1378438.0195101385
2025-06-27,1462350.5284276346,1313171.4291260252,1439489.8928997894,1384868.445002387
2025-06-30,1483851.6703431972,1332906.678835457,1453857.2871802496,1402351.8951398937
2025-07-01,1506016.600861788,1351991.8878277831,1460742.1614260608,1406232.080864596
2025-07-02,1503761.1807041697,1349820.263939758,1459434.3749480904,1392049.2265331708
2025-07-03,1505790.1654014848,1351401.047250427,1466512.3565007048,1399363.9292975299
2025-07-04,1492568.2230644736,1339123.492184362,1457185.305628945,1392647.7904651158
2025-07-07,1502980.658203652,1348796.5324010192,1467396.1939106002,1395944.4149660827
2025-07-08,1524437.5457013121,1367831.0953769947,1481608.3685171292,1413717.9910049925
2025-07-09,1517335.6749038238,1361239.1063840082,1481022.942765565,1409916.1282422661
2025-07-10,1516722.7171624363,1360666.9180692537,1488189.590208363,1413468.6812950415
2025-07-11,1519808.1374430854,1363340.6576017763,1492594.6282790003,1425499.9707667807
2025-07-14,1524949.8065024577,1367681.8386128654,1499193.331074311,1425765.8275813744
2025-07-15,1505782.386319243,1350025.3322357398,1483964.7355211382,1421469.978588045
2025-07-16,1528076.9003968707,1370159.0438371785,1491774.669468651,1425712.4355903938
2025-07-17,1536839.4802137152,1378168.8957847161,1501662.2869925916,1441952.4259710102
2025-07-18,1536119.3872659837,1377592.5616349634,1505192.44370932,1445571.3880704185
2025-07-21,1543714.5483691138,1384591.9149279457,1526402.0765205908,1458849.8879761
2025-07-22,1527351.3277532638,1369589.0185065349,1534024.7872566879,1464331.3921741005
2025-07-23,1512722.0133181694,1355987.894440197,1523777.7647441225,1457738.1431721668
2025-07-24,1524754.3509890337,1367065.6796899338,1541596.582847086,1478455.1181849355
2025-07-25,1526161.3077145882,1368384.117419435,1540874.7614948885,1479666.3662447876
2025-07-28,1529907.519245601,1371793.7306608562,1543341.37271978,1484822.2234234181
2025-07-29,1524986.6944873012,1367345.9403922728,1543005.3496635358,1494508.8984813052
2025-07-30,1518676.3616861168,1361491.739307947,1537969.8730337278,1482285.6625957098
2025-07-31,1503825.91821801,1348252.9891623566,1517573.1462975403,1469644.5571608683
2025-08-01,1518121.1570495598,1361786.1422324544,1523502.552736572,1471693.309343707
2025-08-04,1534080.1089015962,1376292.2071435954,1536497.101614445,1486965.6250448134
2025-08-05,1550020.513001181,1390425.0695543003,1550690.223975716,1497508.778239011
2025-08-06,1544721.4418957923,1385902.710800284,1559077.7377697201,1513797.3067932464
2025-08-07,1547140.1456997076,1387719.8832565574,1559958.4203719338,1513982.8549933073
2025-08-08,1560040.394952185,1398749.9112397654,1565008.3157173605,1508683.3689463777
2025-08-11,1574774.9749979929,1412402.545753533,1581781.9739967722,1532027.362292235
2025-08-12,1579048.3465224386,1415244.6596343492,1582846.4930858936,1536367.9987821311
2025-08-13,1581365.0137229566,1417379.0246597736,1591471.7754362673,1558590.3190612695
2025-08-14,1566061.091459878,1403983.9513646387,1568577.4997554566,1539209.0263352664
2025-08-15,1581840.4871223457,1418432.4323342035,1590258.9376210384,1570320.4512285101
2025-08-18,1594269.0558541405,1429841.1469724476,1606200.1576233734,1596818.1020912207
2025-08-19,1601792.2327211825,1436398.3029138956,1616250.9680476114,1597975.73753203
2025-08-20,1616157.4288891891,1449058.138443184,1631928.341231318,1611789.7017439522
