trade_date,nav,val_300,val_500,val_bond,w_300,w_500,w_bond
2015-07-15,1102878.8464295457,57587.68352606994,11862.381938343813,1033428.7809651319,0.05221578391180864,0.010755834130600135,0.9370283819575913
2015-07-16,1109060.4889169447,58031.85732910652,12140.246372867578,1038888.3852149707,0.05232524096659295,0.010946424017614368,0.9367283350157928
2015-07-17,1118752.6330778429,60269.6237795742,12806.527374303298,1045676.4819239654,0.05387216261897337,0.01144714836475582,0.9346806890162708
2015-07-20,1117116.312183157,60401.97587339415,13001.63481885081,1043712.7014909121,0.05406954962044358,0.011638568586866292,0.9342918817926902
2015-07-21,1116966.60768312,60480.25683412606,13168.17275924547,1043318.1780897486,0.05414687996768129,0.011789226883478363,0.9340638931488404
2015-07-22,1116574.4430303357,60351.857248867214,13327.994872024434,1042894.5909094441,0.054050903301238774,0.011936503611754556,0.9340125930870068
2015-07-23,1119595.227544844,61711.3431852552,13699.232841189803,1044184.651518399,0.05511933390479144,0.012235879989619818,0.9326447861055889
2015-07-24,1114391.1689643755,60629.41991653131,13495.922526593706,1040265.8265212504,0.05440586896688652,0.012110579213523128,0.9334835518195903
2015-07-27,1108728.6843392206,55438.6927597974,12485.307360034789,1040804.6842193884,0.05000203705637661,0.011260922114120078,0.9387370408295033
2015-07-28,1111034.3612074326,55327.8153742778,12254.054497112224,1043452.4913360426,0.04979847366210124,0.011029410903002993,0.9391721154348959
2015-07-29,1116704.7153869667,57059.575995492705,12851.513178173427,1046793.6262133006,0.05109638672540225,0.011508425639377774,0.93739518763522
2015-07-30,1110298.873191811,55390.52633804855,12495.55196616438,1042412.794887598,0.04988794249499297,0.011254223766113555,0.9388578337388935
2015-07-31,1109372.093462765,55409.192945424475,12377.78138888328,1041585.1191284573,0.04994644562625663,0.011157465977215631,0.9388960883965278
2015-08-03,1111305.6742516088,55591.212144250196,12078.461879337305,1043636.0002280213,0.050023331502997335,0.010868712505649135,0.9391079559913535
2015-08-04,1111643.9376616853,57317.652828602026,12722.243897505981,1041604.0409355774,0.051561161705400246,0.01144453135260819,0.9369943069419916
2015-08-05,1112620.3764604784,56137.99821573657,12557.643505960048,1043924.7347387817,0.05045566250936862,0.011286548198864585,0.9382577892917667
2015-08-06,1113951.358154338,55629.163399909135,12481.85812740158,1045840.3366270274,0.049938592913140206,0.011205029767262259,0.9388563773195975
2015-08-07,1116041.2911280033,56719.32811505716,12836.342898219784,1046485.6201147264,0.05082189034218429,0.011501673818220344,0.9376764358395954
2015-08-10,1118976.8069793235,59295.00952409002,13446.287403714494,1046235.5100515189,0.05299038295901487,0.012016591693274438,0.9349930253477107
2015-08-11,1118112.2269396065,59038.14354283166,13512.349013728943,1045561.7343830458,0.05280162591945302,0.01208496668595933,0.9351134073945876
2015-08-12,1116536.0770635498,58304.358456737806,13353.781598052832,1044877.9370087592,0.05221896511403035,0.011960009060497896,0.9358210258254719
2015-08-13,1116617.7280380034,59165.805352936106,13671.107510167361,1043780.8151749,0.05298662547378294,0.012243319416205859,0.9347700551100112
2015-08-14,1116254.0930770969,59137.87909280952,13816.581765183051,1043299.6322191043,0.05297886875360825,0.012377631446883102,0.9346434997995087
2015-08-17,1113355.7930917605,59200.74265828518,14129.292460274437,1040025.7579732008,0.05317324706586942,0.012690725236213802,0.9341360276979167
2015-08-18,1104946.8052332867,55535.62468031074,13073.353917548287,1036337.8266354278,0.05026090343651027,0.011831659094926401,0.9379074374685634
2015-08-19,1106722.5106213083,56417.197186485995,13361.2291708127,1036944.0842640096,0.05097682268594471,0.012072790643168334,0.9369503866708869
2015-08-20,1104330.425681279,54607.10783195478,12894.334378667822,1036828.9834706563,0.04944816022638042,0.011676156047872267,0.9388756837257473
2015-08-21,1101395.4631959717,52111.289968495286,12194.94568196888,1037089.2275455075,0.0473138774489605,0.01107226794505057,0.9416138546059889
2015-08-24,1097501.57448834,47552.75065592122,11223.069485844371,1038725.7543465744,0.04332818445211846,0.010226016751799755,0.9464457987960818
2015-08-25,1094411.0505460978,44175.83962084163,10382.439135215656,1039852.7717900404,0.040364942951552275,0.009486782073367174,0.9501482749750805
2015-08-26,1094734.6707330097,43925.627665229185,9993.367611062584,1040815.675456718,0.040124451010414765,0.009128575058622425,0.9507469739309629
2015-08-27,1100372.4962396487,46538.016519363366,10341.826346292726,1043492.6533739927,0.04229296595325654,0.009398477680634789,0.9483085563661088
2015-08-28,1104458.793761124,48521.83908755079,10961.498239136241,1044975.456434437,0.04393268391871327,0.009924768856072897,0.946142547225214
2015-08-31,1106644.7615945893,48873.865030130975,10542.47304594878,1047228.4235185096,0.04416400522215234,0.00952651963106742,0.9463094751467802
2015-09-01,1109425.0264274797,48809.20490669611,9882.324468757559,1050733.497052026,0.043995045851696085,0.008907609106836334,0.9470973450414676
2015-09-02,1109260.7680642218,48863.62717016708,9807.594331124814,1050589.5465629299,0.044050622339631924,0.008841558823215311,0.9471078188371527
2015-09-07,1106695.3328086806,47189.07066704545,9841.234379680573,1049665.0277619546,0.04263962200625205,0.008892451325971093,0.9484679266677769
2015-09-08,1104619.472271206,48401.82978318852,10211.747012841168,1046005.8954751764,0.04381765032954707,0.009244583559481179,0.9469377661109718
2015-09-09,1106119.2690146822,49349.58601217314,10493.918006299997,1046275.7649962091,0.04461506764648731,0.009487148719186362,0.9458977836343264
2015-09-10,1103246.5171692849,48743.573095943655,10316.59177982954,1044186.3522935116,0.0441819415129541,0.00935112109512922,0.9464669373919167
2015-09-11,1100908.6658927675,48592.955455077186,10401.507646769318,1041914.202790921,0.04413895263116252,0.0094481113365879,0.9464129360322495
2015-09-14,1100923.984202962,47633.97347917124,9691.032666956738,1043598.9780568338,0.04326726836972028,0.008802635609735375,0.9479300960205442
2015-09-15,1098880.9230605438,45762.672831042,9143.576540567687,1043974.6736889342,0.04164479687533957,0.008320807422064886,0.9500343957025956
2015-09-16,1101494.6570092917,48042.157327429035,9747.171458740182,1043705.3282231225,0.04361542475191849,0.008849041070435224,0.9475355341776464
2015-09-17,1099985.1688794596,46993.25290649928,9555.86372451949,1043436.0522484409,0.042721715015822156,0.008687265969462045,0.9485910190147159
2015-09-18,1100172.2946773206,47200.49315181694,9670.352527802957,1043301.4489977008,0.04290281929491852,0.008789852802682385,0.9483073279023991
2015-09-21,1101524.0650634181,48027.58739331623,10012.450918826515,1043484.0267512754,0.043601033256183225,0.009089634295234456,0.9473093324485824
2015-09-22,1101350.9489756864,48474.48409401103,10085.311524162815,1042791.1533575126,0.04401365807973818,0.009157218717196982,0.9468291232030648
2015-09-23,1100287.6493651783,47371.10788706315,9971.055029905574,1042945.4864482095,0.04305338509833713,0.00906222571493779,0.947884389186725
2015-09-24,1100694.2735151248,47690.10492757464,10116.04414109543,1042888.1244464548,0.043327294485937314,0.009190603044376086,0.9474821024696867
2015-09-25,1099236.347141191,46920.00511320416,9784.88532009253,1042531.4567078942,0.042684182737616067,0.00890152999902187,0.9484142872633621
2015-09-28,1099792.4804322894,47076.81177029249,9963.195285280577,1042752.4733767164,0.042805176983741755,0.009059159307367148,0.9481356637088911
2015-09-29,1099911.4122030826,46149.16319435887,9777.2422084761,1043985.0068002477,0.041957163715506667,0.008889117887132965,0.9491537183973604
2015-09-30,1102815.6800549235,46498.927702208915,9809.477776037447,1046507.2745766771,0.042163825327450125,0.0088949386134489,0.948941236059101
2015-10-08,1103494.1761634932,47856.83588789653,10207.968191733416,1045429.3720838631,0.04336845351941947,0.009250586375746318,0.9473809601048341
2015-10-09,1107014.5924050715,48490.316824544614,10364.241976780664,1048160.0336037462,0.043802780159560316,0.009362335463224182,0.9468348843772155
2015-10-12,1114610.6643061794,50052.092948829544,10762.581252916252,1053795.9901044336,0.04490544954545709,0.009655910891195107,0.9454386395633478
2015-10-13,1113364.2125343224,50013.602889351896,10896.10183593993,1052454.5078090306,0.04492115188030628,0.009786646376155214,0.9452922017435386
2015-10-14,1115794.203031675,49448.39916309933,10771.820898399199,1055573.9829701765,0.044316773674522844,0.009653949508907253,0.94602927681657
2015-10-15,1115622.8294172974,50620.02953286981,11099.79052929276,1053903.0093551348,0.045373784219985204,0.009949411428852088,0.9446768043511627
2015-10-16,1112271.116490052,51305.98155306974,11289.330552370964,1049675.8043846113,0.046127226350149146,0.010149801055696059,0.9437229725941547
2015-10-19,1112738.5608326653,51307.674650460984,11289.02574044605,1050141.8604417583,0.046109370571347244,0.010145263350987352,0.9437453660776655
2015-10-20,1118655.6928792887,51939.477356106756,11472.76592339755,1055243.4495997843,0.046430262400417976,0.010255850836344465,0.9433138867632375
2015-10-21,1115544.7965691343,50423.15625417257,10752.987534895436,1054368.6527800662,0.0452004764033227,0.009639225217997809,0.9451602983786794
2015-10-22,1115788.6183205084,51167.60373310918,11155.955742765642,1053465.0588446336,0.045857793217255576,0.009998269886959102,0.9441439368957854
2015-10-23,1118037.9130270577,51845.676817780346,11434.575737441213,1054757.660471836,0.04637202031674361,0.01022735955928579,0.9434006201239706
2015-10-26,1119592.3279484313,52107.29010300287,11512.2965487286,1055972.7412966997,0.04654130686880069,0.010282578990000778,0.9431761141411985
2015-10-27,1121524.2493775983,52159.814251426695,11583.868496372044,1057780.5666297995,0.046507968312208436,0.010328683042565182,0.9431633486452263
2015-10-28,1122092.1197679143,51173.21136486096,11291.456903918124,1059627.4514991352,0.04560517845490731,0.010062860887262598,0.9443319606578301
2015-10-29,1119472.4156098287,51294.95243469796,11387.69399111022,1056789.7691840206,0.04582064883372335,0.010172375694408525,0.9440069754718682
2015-10-30,1119998.9508008563,51306.186029281154,11349.23774850224,1057343.527023073,0.04580913758231168,0.010133257482417245,0.9440576049352711
2015-11-02,1119218.6267074093,50462.455800029624,11111.300979104892,1057644.8699282748,0.045087219418857766,0.009927730573777927,0.9449850500073643
2015-11-03,1118428.1014083463,50310.46288315993,11085.144976600079,1057032.4935485863,0.044983189191873864,0.009911361278066466,0.9451054495300596
2015-11-04,1117785.952841104,52677.46954088684,11642.417384863718,1053466.0659153534,0.047126616153115204,0.010415605380683037,0.9424577784662017
2015-11-05,1118787.7446924394,53801.606740889365,11655.9691586997,1053330.1687928503,0.048089199221322994,0.010418391883532819,0.9414924088951442
2015-11-06,1118677.9933685146,55070.51763587324,11928.928644458128,1051678.5470881832,0.04922821219540334,0.01066341584904004,0.9401083719555566
2015-11-09,1109720.0223928064,55752.565996793535,12084.243295408975,1041883.2131006039,0.050240209126423116,0.010889452340737822,0.9388703385328391
2015-11-10,1112455.8267639978,55649.25649200148,12134.235809922082,1044672.3344620742,0.050023789846899876,0.01090761135677552,0.9390685987963246
2015-11-11,1116680.2627171385,55655.15531318963,12309.891007506512,1048715.2163964424,0.04983983076567316,0.011023648772616194,0.9391365204617107
2015-11-12,1117053.7450786105,55098.826380678984,12306.34575889635,1049648.5729390352,0.04932513464408242,0.01101678931127017,0.9396580760446475
2015-11-13,1116058.8222633484,54386.288357924044,12121.578283672281,1049550.955621752,0.04873066479384086,0.01086105682054457,0.9404082783856145
2015-11-16,1116843.8656203537,54645.928498544774,12364.652292994762,1049833.2848288142,0.04892888807531889,0.011071066129845092,0.9400000457948361
2015-11-17,1117797.2616959354,54562.593457584495,12254.965462503606,1050979.7027758474,0.048812602541896975,0.010963495691437126,0.940223901766666
2015-11-18,1115063.1748702584,53941.125518102606,12057.23159476611,1049064.8177573897,0.04837495016762512,0.010813047965797105,0.9408120018665778
2015-11-19,1116806.2577356454,54803.32046838396,12364.281054558423,1049638.656212703,0.04907146614624022,0.011071106531608567,0.9398574273221513
2015-11-20,1117045.222775281,54794.825953711355,12504.677465932935,1049745.7193556367,0.049053364032634675,0.01119442365535145,0.939752212312014
2015-11-23,1116630.7346195763,54489.23520936751,12405.22776604637,1049736.2716441625,0.04879790025476183,0.01110951667497554,0.9400925830702628
2015-11-24,1119116.0042952371,54497.24512694328,12492.23803359742,1052126.5211346964,0.04869668999261868,0.011162594392048215,0.9401407156153331
2015-11-25,1119765.2614666284,54899.65278496063,12690.68972699915,1052174.9189546686,0.049027822771582526,0.011333348304069854,0.9396388289243476
2015-11-26,1121522.8584516363,54577.66632137683,12613.314591733635,1054331.8775385257,0.04866389116377551,0.011246596087348106,0.9400895127488763
2015-11-27,1117281.2692914405,51638.76814530334,11815.6485769524,1053826.8525691847,0.04621823489267989,0.01057535725488862,0.9432064078524315
2015-11-30,1118781.7284591107,51775.507603352096,11867.353855125144,1055138.8670006334,0.0462784708458388,0.010607389764462776,0.9431141393896983
2015-12-01,1117797.0942088617,52142.54417675226,11924.293418922036,1053730.2566131875,0.04664759324111229,0.01066767258628601,0.9426847341726018
2015-12-02,1121249.8877685734,54033.597826410536,11863.28873379083,1055353.001208372,0.04819050455732407,0.010580414645481259,0.9412290807971946
2015-12-03,1122250.4409133226,54430.582669641175,12127.033368920469,1055692.824874761,0.048501279826046545,0.010805995637703745,0.9406927245362497
2015-12-04,1120930.470599103,53389.59777608429,12032.794192610589,1055508.078630408,0.04762971404243225,0.0107346481411817,0.9416356378163859
2015-12-07,1121754.992895626,53534.977650828565,12177.84952660251,1056042.165718195,0.04772430520914092,0.010856068931030468,0.9414196258598287
2015-12-08,1121024.8746711686,52597.3125172743,11860.543479337355,1056567.0186745569,0.04691895220674985,0.010580089476441297,0.9425009583168088
2015-12-09,1121028.2941098004,52784.8745337109,11812.698046941709,1056430.7215291478,0.0470861215645114,0.010537377253552799,0.9423765011819358
