ma_window,val_window,q_threshold,val_coeff,is_cagr,is_mdd,is_sharpe,is_vol,ma_idx,val_w_idx,q_idx,coeff_idx,mean_cagr,std_cagr,mean_mdd,std_mdd,mean_sharpe,num_neighbors,robustness_score
200,1000,0.18,0.4,0.02654470456926039,-0.19139488876240837,0.35058627865207875,0.08853761757553995,0,0,3,0,0.029237700094783003,0.002169300525089805,-0.20444726452285478,0.02822233304304214,0.3562564252027663,24,-0.07906425888027077
200,1000,0.18,0.5,0.029871655069045433,-0.24102791968193765,0.33418604970558746,0.10892384252803737,0,0,3,1,0.02666614358034734,0.00412781743435911,-0.2251878422992601,0.03773653764098031,0.3168227499239483,36,-0.09430064858435058
200,1000,0.18,0.6,0.02012108405445301,-0.2766951875455526,0.22621385445695646,0.12675177155249412,0,0,3,2,0.022001528263864027,0.007213886259167767,-0.26268446953921554,0.02604225488838586,0.2508315241426677,36,-0.11599193473525446
200,1000,0.18,0.7,0.016086969416344576,-0.28860137727283075,0.1889818005582721,0.137941041976918,0,0,3,3,0.012706375947112472,0.007833856851570101,-0.2939025590023129,0.02495737734266277,0.16808904579893297,36,-0.14080315039289054
200,1000,0.18,0.8,0.0005544891112898576,-0.32937474053945204,0.07842481752494539,0.1481662541692943,0,0,3,4,0.008298048644930703,0.00572190346639298,-0.307519339577434,0.0181383918316689,0.13315586901524326,24,-0.1502336802033987
200,1000,0.2,0.4,0.02691694671017686,-0.19139488876240837,0.35389804922881996,0.08884631356544233,0,0,4,0,0.029216128915725767,0.002061332188682447,-0.2072975162700704,0.02825872623579505,0.3545196591191073,16,-0.08049664090420494
200,1000,0.2,0.5,0.029764951927094385,-0.24102791968193765,0.33249065325243343,0.10927078260176966,0,0,4,1,0.026633189305370186,0.004112643406951545,-0.22745383868407867,0.037219176423565856,0.3152568837480372,24,-0.09536009400277262
200,1000,0.2,0.6,0.02018583485619385,-0.2766951875455526,0.22639898370801315,0.12717540265935287,0,0,4,2,0.02218691496399371,0.006743707045688435,-0.2634394938159694,0.024574229816617235,0.2511459093117188,24,-0.11579641931645214
200,1000,0.2,0.7,0.01637831743144602,-0.28860137727283075,0.19102497209379632,0.1382152813233379,0,0,4,3,0.013144235729970347,0.007632979803082101,-0.2934103751041013,0.024059497677714682,0.17097710119439372,24,-0.13989944731823964
200,1000,0.2,0.8,0.0013496143632263369,-0.32937474053945204,0.08406733637315579,0.14839340812678137,0,0,4,4,0.008982698552626012,0.005859305741412426,-0.30623232090010427,0.017736099586386275,0.13809998528864212,16,-0.14885254296298586
200,1100,0.1,0.4,0.018316314722562677,-0.15828878006248043,0.27329091151039964,0.08072409406116264,0,1,0,0,0.023446005030337197,0.003078429379107457,-0.1853267291621193,0.03147366491783307,0.30940465042999776,24,-0.07612777841011056
200,1100,0.1,0.5,0.02448652946829033,-0.203225250020574,0.2991189724322709,0.10073752357913805,0,1,0,1,0.021463424236604807,0.0039801798058727725,-0.20861244479384666,0.042634398336187276,0.2760489192270547,36,-0.09216571378873055
200,1100,0.1,0.6,0.017122252611981192,-0.24737659981920845,0.20736514296312603,0.11913786208006288,0,1,0,2,0.017269423274832045,0.005522599850456217,-0.2520182272652784,0.03511662226501447,0.21506652512758334,36,-0.11686753478090128
200,1100,0.1,0.7,0.00964551462774299,-0.29138383835822607,0.14156305627626303,0.1341643021461777,0,1,0,3,0.010482837938197135,0.006173863042552908,-0.2884736529337302,0.029411449585946502,0.15198040066579083,36,-0.14087105105436784
200,1100,0.1,0.8,0.0034663282985532007,-0.32846582598414714,0.09839481691974494,0.14692641432551096,0,1,0,4,0.00697512558272569,0.004215281689126523,-0.30511854137194455,0.01889763147408196,0.123301872588102,24,-0.15020672773588828
200,1100,0.12,0.4,0.02003159163469137,-0.15476980327499734,0.2915902283264763,0.08197289546294047,0,1,1,0,0.025446841756340193,0.004082302671477967,-0.1870120035024554,0.030694770757108573,0.3285608589663031,36,-0.07501457468060481
200,1100,0.12,0.5,0.025052036167415803,-0.21535653594079587,0.30088828340794893,0.10270297586630656,0,1,1,1,0.02338288598039442,0.004817865248251147,-0.2100696466182916,0.04186622252194623,0.2933127976762451,54,-0.09098875488279085
200,1100,0.12,0.6,0.019276613569632062,-0.2554220255047514,0.22384510655973955,0.12130906681828087,0,1,1,2,0.018710895201615948,0.006576877499609733,-0.2529650082468179,0.034331642347216015,0.22666676573079714,54,-0.11595331289115814
200,1100,0.12,0.7,0.008493797381036394,-0.2987856954418377,0.1327840687930328,0.13518931385928387,0,1,1,3,0.011147180646681886,0.007071385490074255,-0.2894557755260751,0.029379940319242404,0.1571272146573173,54,-0.140870972278219
200,1100,0.12,0.8,0.0005535157833087556,-0.34301599035597014,0.07839427545808746,0.1478565284528367,0,1,1,4,0.00709328375577139,0.004509068221786452,-0.30609119686413055,0.01930083931017127,0.12428248443791141,36,-0.15071429618268542
