trade_date,nav,cash,holdings_val,benchmark
2022-02-21,910186.9816450815,910186.9816450815,0.0,976262.3968434591
2022-02-22,910186.9816450815,910186.9816450815,0.0,966482.9474661148
2022-02-23,910186.9816450815,910186.9816450815,0.0,977894.9908103459
2022-02-24,910186.9816450815,910186.9816450815,0.0,955847.1695863997
2022-02-25,910186.9816450815,910186.9816450815,0.0,964318.2056975239
2022-02-28,910186.9816450815,910186.9816450815,0.0,964464.1648540496
2022-03-01,910186.9816450815,910186.9816450815,0.0,972858.2173403671
2022-03-02,910186.9816450815,910186.9816450815,0.0,978272.8619864006
2022-03-03,910186.9816450815,910186.9816450815,0.0,979791.3384719212
2022-03-04,910186.9816450815,910186.9816450815,0.0,968213.7456000417
2022-03-07,910186.9816450815,910186.9816450815,0.0,954584.2867442915
2022-03-08,910186.9816450815,910186.9816450815,0.0,924513.6390104764
2022-03-09,910186.9816450815,910186.9816450815,0.0,911365.3676843967
2022-03-10,910186.9816450815,910186.9816450815,0.0,927005.1605706958
2022-03-11,910186.9816450815,910186.9816450815,0.0,933256.784232329
2022-03-14,910186.9816450815,910186.9816450815,0.0,909800.5324172338
2022-03-15,910186.9816450815,910186.9816450815,0.0,861754.2784962856
2022-03-16,910186.9816450815,910186.9816450815,0.0,887943.3381898052
2022-03-17,910186.9816450815,910186.9816450815,0.0,903086.2708099209
2022-03-18,910186.9816450815,910186.9816450815,0.0,917595.6064185482
2022-03-21,910186.9816450815,910186.9816450815,0.0,928950.5559587601
2022-03-22,910186.9816450815,910186.9816450815,0.0,930512.8483588882
2022-03-23,901494.3155030623,0.0,901494.3155030623,933178.7344104843
2022-03-24,889442.3635724622,0.0,889442.3635724622,923804.7804446473
2022-03-25,886879.1509069916,851841.0091579821,35038.14174900945,922018.7327507619
2022-03-28,886823.2795136346,870408.9355502619,16414.343963372725,920554.9463688135
2022-03-29,886823.2795136346,870408.9355502619,16414.343963372725,913909.6915274251
2022-03-30,886823.2795136346,870408.9355502619,16414.343963372725,927588.6743334227
2022-03-31,886823.2795136346,870408.9355502619,16414.343963372725,926591.5764550244
2022-04-01,886823.2795136346,870408.9355502619,16414.343963372725,927741.8614846925
2022-04-06,886823.2795136346,870408.9355502619,16414.343963372725,938961.9867713469
2022-04-07,886823.2795136346,870408.9355502619,16414.343963372725,918935.970256957
2022-04-08,886823.2795136346,870408.9355502619,16414.343963372725,916724.5195299117
2022-04-11,886823.2795136346,870408.9355502619,16414.343963372725,893254.7762512465
2022-04-12,886823.2795136346,870408.9355502619,16414.343963372725,909061.3810397126
2022-04-13,886823.2795136346,870408.9355502619,16414.343963372725,894068.434337294
2022-04-14,886823.2795136346,870408.9355502619,16414.343963372725,902626.2465714356
2022-04-15,886823.2795136346,870408.9355502619,16414.343963372725,888387.5388009865
2022-04-18,886823.2795136346,870408.9355502619,16414.343963372725,891136.5956652069
2022-04-19,886823.2795136346,870408.9355502619,16414.343963372725,896688.4575899397
2022-04-20,886823.2795136346,870408.9355502619,16414.343963372725,887209.3627383214
2022-04-21,886823.2795136346,870408.9355502619,16414.343963372725,853975.828463878
2022-04-22,886823.2795136346,870408.9355502619,16414.343963372725,847914.6728896897
2022-04-25,886823.2795136346,870408.9355502619,16414.343963372725,788009.8469035605
2022-04-26,886823.2795136346,870408.9355502619,16414.343963372725,760517.761455927
2022-04-27,886774.0364817445,886774.0364817445,0.0,780264.5838864816
2022-04-28,886774.0364817445,886774.0364817445,0.0,770869.0050185397
2022-04-29,886774.0364817445,886774.0364817445,0.0,802127.7274309652
2022-05-05,886774.0364817445,886774.0364817445,0.0,816070.438891427
2022-05-06,886774.0364817445,886774.0364817445,0.0,805088.8629828877
2022-05-09,886774.0364817445,886774.0364817445,0.0,818640.3822465201
2022-05-10,886774.0364817445,886774.0364817445,0.0,830409.4901192179
2022-05-11,883161.8782131773,0.0,883161.8782131773,832057.4344817105
2022-05-12,888282.0223261919,0.0,888282.0223261919,837974.9125734324
2022-05-13,885617.1762592124,885617.1762592124,0.0,845182.2654023636
2022-05-16,885617.1762592124,885617.1762592124,0.0,848629.1819492478
2022-05-17,885617.1762592124,885617.1762592124,0.0,847097.629416124
2022-05-18,885617.1762592124,885617.1762592124,0.0,853017.0123088149
2022-05-19,885617.1762592124,885617.1762592124,0.0,858829.4646341939
2022-05-20,885617.1762592124,885617.1762592124,0.0,870163.5589402327
2022-05-23,885617.1762592124,885617.1762592124,0.0,881025.4665961706
2022-05-24,885617.1762592124,885617.1762592124,0.0,847684.8398559487
2022-05-25,909101.8007736997,0.0,909101.8007736997,864812.9488284456
2022-05-26,913412.0046830174,0.0,913412.0046830174,870552.2056313833
2022-05-27,914826.0622590228,0.0,914826.0622590228,872192.2643716028
2022-05-30,926935.9130474363,0.0,926935.9130474363,880629.5406864983
2022-05-31,922051.3387347244,900493.6005618012,21557.738172923222,888562.7202336616
2022-06-01,920580.0390968098,900493.6005618012,20086.438535008583,892102.7896110693
2022-06-02,920519.7797812048,920519.7797812048,0.0,895573.4900822109
2022-06-06,920519.7797812048,920519.7797812048,0.0,906375.4162195093
2022-06-07,920519.7797812048,920519.7797812048,0.0,904368.8782738002
2022-06-08,920519.7797812048,920519.7797812048,0.0,904788.8096192441
2022-06-09,907731.3182924419,0.0,907731.3182924419,891076.6026425147
2022-06-10,918695.3043878081,0.0,918695.3043878081,905236.5500671874
2022-06-13,919906.9093041046,0.0,919906.9093041046,906578.76534309
2022-06-14,917147.1885761921,917147.1885761921,0.0,910991.5499973862
2022-06-15,917147.1885761921,917147.1885761921,0.0,910258.5750137479
2022-06-16,917147.1885761921,917147.1885761921,0.0,914213.6761858122
2022-06-17,917147.1885761921,917147.1885761921,0.0,917371.0319838449
2022-06-20,917147.1885761921,917147.1885761921,0.0,926565.6013249757
2022-06-21,917147.1885761921,917147.1885761921,0.0,922219.7174791165
2022-06-22,917147.1885761921,917147.1885761921,0.0,912381.5350893184
2022-06-23,917147.1885761921,917147.1885761921,0.0,928088.0620110546
2022-06-24,917147.1885761921,917147.1885761921,0.0,936866.1208283072
2022-06-27,917147.1885761921,917147.1885761921,0.0,944970.9839100788
2022-06-28,917147.1885761921,917147.1885761921,0.0,958190.9925862201
2022-06-29,917147.1885761921,917147.1885761921,0.0,940228.9858149921
2022-06-30,917147.1885761921,917147.1885761921,0.0,947962.7124575758
2022-07-01,917147.1885761921,917147.1885761921,0.0,947532.4562195992
2022-07-04,917147.1885761921,917147.1885761921,0.0,953624.6069506657
2022-07-05,917147.1885761921,917147.1885761921,0.0,948682.1871841613
2022-07-06,917147.1885761921,917147.1885761921,0.0,937497.0422819464
2022-07-07,917147.1885761921,917147.1885761921,0.0,944890.4202233991
2022-07-08,917147.1885761921,917147.1885761921,0.0,945866.2583756945
2022-07-11,917147.1885761921,917147.1885761921,0.0,939591.4967405285
2022-07-12,917147.1885761921,917147.1885761921,0.0,929295.4661972264
2022-07-13,917147.1885761921,917147.1885761921,0.0,940859.3421733722
2022-07-14,917147.1885761921,917147.1885761921,0.0,941922.3990308265
2022-07-15,917147.1885761921,917147.1885761921,0.0,923055.3125512658
2022-07-18,917147.1885761921,917147.1885761921,0.0,946816.5901821677
2022-07-19,917147.1885761921,917147.1885761921,0.0,956267.6148040923
2022-07-20,917147.1885761921,917147.1885761921,0.0,965561.5356171298
2022-07-21,925881.5646541386,0.0,925881.5646541386,961355.3386665281
2022-07-22,923103.9199601765,923103.9199601765,0.0,960546.148134292
2022-07-25,923103.9199601765,923103.9199601765,0.0,953441.7608278223
2022-07-26,923103.9199601765,923103.9199601765,0.0,965060.0283480271
2022-07-27,923103.9199601765,923103.9199601765,0.0,971127.8700587173
2022-07-28,923103.9199601765,923103.9199601765,0.0,977508.4741514518
2022-07-29,923103.9199601765,923103.9199601765,0.0,972421.945158932
2022-08-01,923103.9199601765,923103.9199601765,0.0,975814.2022683315
2022-08-02,923103.9199601765,923103.9199601765,0.0,938613.045874424
2022-08-03,923103.9199601765,923103.9199601765,0.0,931878.383722627
2022-08-04,923103.9199601765,923103.9199601765,0.0,943814.8528846692
2022-08-05,923103.9199601765,923103.9199601765,0.0,953017.3936824038
2022-08-08,923103.9199601765,923103.9199601765,0.0,965313.4391851533
2022-08-09,923103.9199601765,923103.9199601765,0.0,968197.5105021726
2022-08-10,923103.9199601765,923103.9199601765,0.0,970366.5131626611
2022-08-11,923103.9199601765,923103.9199601765,0.0,983207.9730091732
2022-08-12,923103.9199601765,923103.9199601765,0.0,983262.7854626251
2022-08-15,923103.9199601765,923103.9199601765,0.0,987986.2826884013
2022-08-16,923103.9199601765,923103.9199601765,0.0,996699.2925125593
2022-08-17,923103.9199601765,923103.9199601765,0.0,1000700.7602997915
2022-08-18,915531.4426535874,0.0,915531.4426535874,999135.3207014569
2022-08-19,920385.6675605655,0.0,920385.6675605655,991065.3564784144
2022-08-22,927938.7192307205,0.0,927938.7192307205,1000459.2089305369
2022-08-23,924872.0067145672,0.0,924872.0067145672,1005054.2060164107
2022-08-24,905516.311660952,0.0,905516.311660952,978359.2236175187
2022-08-25,908226.4132021163,0.0,908226.4132021163,978927.1841113056
2022-08-26,899641.8628572081,0.0,899641.8628572081,975279.2657156545
2022-08-29,907816.6074630573,0.0,907816.6074630573,982512.8481393649
2022-08-30,905093.1576406676,905093.1576406676,0.0,979110.5724649956
2022-08-31,905093.1576406676,905093.1576406676,0.0,955318.518033704
2022-09-01,905104.9243263911,0.0,905104.9243263911,952267.8655416413
2022-09-02,918739.168100979,0.0,918739.168100979,963088.4515488069
2022-09-05,922440.2784498055,0.0,922440.2784498055,968227.2477651765
2022-09-06,927376.1719976824,0.0,927376.1719976824,982568.3187095944
2022-09-07,934392.2365423215,0.0,934392.2365423215,984577.3731084282
2022-09-08,931589.0598326944,931589.0598326944,0.0,977876.0034450308
2022-09-09,931589.0598326944,931589.0598326944,0.0,978927.3463763891
2022-09-13,931589.0598326944,931589.0598326944,0.0,981149.1880665952
2022-09-14,931589.0598326944,931589.0598326944,0.0,972562.9894425112
2022-09-15,931589.0598326944,931589.0598326944,0.0,952954.5583918422
2022-09-16,909121.3878985957,0.0,909121.3878985957,927529.6248499698
2022-09-19,906394.0237348997,906394.0237348997,0.0,918193.7191238549
2022-09-20,906394.0237348997,906394.0237348997,0.0,931289.21756028
2022-09-21,906394.0237348997,906394.0237348997,0.0,935694.1207500751
2022-09-22,906394.0237348997,906394.0237348997,0.0,930799.0130284952
2022-09-23,906394.0237348997,906394.0237348997,0.0,914657.4249873792
2022-09-26,906394.0237348997,906394.0237348997,0.0,896570.5523751898
2022-09-27,906394.0237348997,906394.0237348997,0.0,916435.7345607646
2022-09-28,906394.0237348997,906394.0237348997,0.0,893804.7679194064
2022-09-29,906394.0237348997,906394.0237348997,0.0,887901.2374778406
2022-09-30,906394.0237348997,906394.0237348997,0.0,879692.7210199751
2022-10-10,906394.0237348997,906394.0237348997,0.0,866889.2454225863
2022-10-11,906394.0237348997,906394.0237348997,0.0,872862.8253689386
2022-10-12,906394.0237348997,906394.0237348997,0.0,894411.8907117518
2022-10-13,906394.0237348997,906394.0237348997,0.0,900777.900400653
2022-10-14,906394.0237348997,906394.0237348997,0.0,918636.2335724063
2022-10-17,906394.0237348997,906394.0237348997,0.0,929976.2552331471
2022-10-18,906394.0237348997,906394.0237348997,0.0,933019.3995316954
2022-10-19,906394.0237348997,906394.0237348997,0.0,925554.9963021468
2022-10-20,906394.0237348997,906394.0237348997,0.0,921477.7503796828
2022-10-21,904698.7497221051,0.0,904698.7497221051,921812.9425576103
2022-10-24,889157.7049797438,0.0,889157.7049797438,907574.6495807673
2022-10-25,886490.2318648044,886490.2318648044,0.0,905956.6767204029
2022-10-26,886490.2318648044,886490.2318648044,0.0,920433.3873827427
2022-10-27,886490.2318648044,886490.2318648044,0.0,919904.2790709109
2022-10-28,886490.2318648044,886490.2318648044,0.0,886915.3099506816
2022-10-31,886490.2318648044,886490.2318648044,0.0,891934.9641885918
2022-11-01,886490.2318648044,886490.2318648044,0.0,915124.6700743367
2022-11-02,886490.2318648044,886490.2318648044,0.0,926731.0507640613
2022-11-03,886490.2318648044,886490.2318648044,0.0,929099.9393440785
2022-11-04,894840.3823445251,0.0,894840.3823445251,946607.2900624236
2022-11-07,904736.9550726371,0.0,904736.9550726371,954898.1352806056
2022-11-08,910192.8154087944,0.0,910192.8154087944,955124.1022517812
2022-11-09,913577.4759443034,0.0,913577.4759443034,957004.5822755907
2022-11-10,914141.0117675922,0.0,914141.0117675922,954871.5417148402
2022-11-11,921259.7621923003,0.0,921259.7621923003,962282.4827142657
2022-11-14,926883.1953265271,0.0,926883.1953265271,960506.8141957843
2022-11-15,935866.0959014092,0.0,935866.0959014092,976892.3240937049
2022-11-16,939897.1687185192,0.0,939897.1687185192,975407.1596518554
2022-11-17,950694.6717643973,0.0,950694.6717643973,979064.1708869998
2022-11-18,936110.1006853001,0.0,936110.1006853001,972398.6490831724
2022-11-21,936452.7653325334,0.0,936452.7653325334,973867.3775926962
2022-11-22,936082.0608627637,0.0,936082.0608627637,965457.4656694944
2022-11-23,925284.9199383572,0.0,925284.9199383572,962133.9449772385
2022-11-24,930262.5358358615,0.0,930262.5358358615,965539.5627766168
2022-11-25,933194.2659902242,0.0,933194.2659902242,962005.337292654
2022-11-28,935237.5866520558,0.0,935237.5866520558,959802.9356095801
2022-11-29,932431.8738921003,932431.8738921003,0.0,979018.4379166809
2022-11-30,932431.8738921003,932431.8738921003,0.0,980222.7140327265
2022-12-01,932431.8738921003,932431.8738921003,0.0,986396.9273865438
2022-12-02,932431.8738921003,932431.8738921003,0.0,990498.5979709806
2022-12-05,932431.8738921003,932431.8738921003,0.0,1002087.9816393433
2022-12-06,932431.8738921003,932431.8738921003,0.0,998353.3205927298
2022-12-07,932431.8738921003,932431.8738921003,0.0,999275.8904231885
2022-12-08,932431.8738921003,932431.8738921003,0.0,996905.9653199272
2022-12-09,932431.8738921003,932431.8738921003,0.0,995231.3707721571
2022-12-12,932431.8738921003,932431.8738921003,0.0,989191.0379436454
2022-12-13,932431.8738921003,932431.8738921003,0.0,989920.4903595948
2022-12-14,932431.8738921003,932431.8738921003,0.0,987862.1019324083
2022-12-15,932431.8738921003,932431.8738921003,0.0,988691.1175472402
2022-12-16,918829.4894708282,0.0,918829.4894708282,981464.425754035
2022-12-19,891545.3092693624,0.0,891545.3092693624,960069.774271991
2022-12-20,894524.3687546207,0.0,894524.3687546207,955284.9910422511
2022-12-21,891895.1195673408,873787.1465727888,18107.97299455203,950433.4967881202
2022-12-22,890676.4410629526,873787.1465727888,16889.294490163746,938238.5274004858
2022-12-23,890782.4131068124,873787.1465727888,16995.266534023598,934999.007379064
2022-12-26,890731.4273072104,890731.4273072104,0.0,947714.5654354176
2022-12-27,890731.4273072104,890731.4273072104,0.0,953595.5703402145
2022-12-28,890731.4273072104,890731.4273072104,0.0,944428.8360018618
2022-12-29,890731.4273072104,890731.4273072104,0.0,939446.3957023338
2022-12-30,890731.4273072104,890731.4273072104,0.0,947001.090410108
2023-01-03,890731.4273072104,890731.4273072104,0.0,964514.0263656052
2023-01-04,890731.4273072104,890731.4273072104,0.0,969442.4540835648
2023-01-05,890731.4273072104,890731.4273072104,0.0,974383.438836598
2023-01-06,890731.4273072104,890731.4273072104,0.0,971550.7819262887
2023-01-09,890731.4273072104,890731.4273072104,0.0,977104.5781227634
2023-01-10,890731.4273072104,890731.4273072104,0.0,974667.0320610234
2023-01-11,890731.4273072104,890731.4273072104,0.0,968031.0469358729
2023-01-12,890731.4273072104,890731.4273072104,0.0,967131.0617035325
2023-01-13,890731.4273072104,890731.4273072104,0.0,972542.9871400553
2023-01-16,890731.4273072104,890731.4273072104,0.0,981187.4622370966
2023-01-17,890731.4273072104,890731.4273072104,0.0,979367.4765184828
2023-01-18,890731.4273072104,890731.4273072104,0.0,983122.5550724079
2023-01-19,890731.4273072104,890731.4273072104,0.0,987079.0968831509
2023-01-20,890731.4273072104,890731.4273072104,0.0,996517.5961252188
2023-01-30,890731.4273072104,890731.4273072104,0.0,1009267.1815152823
2023-01-31,890731.4273072104,890731.4273072104,0.0,1013626.7280128994
2023-02-01,890731.4273072104,890731.4273072104,0.0,1027993.3679236642
2023-02-02,890731.4273072104,890731.4273072104,0.0,1029425.1648223014
2023-02-03,890731.4273072104,890731.4273072104,0.0,1026657.9746833367
2023-02-06,890731.4273072104,890731.4273072104,0.0,1023892.2203542606
2023-02-07,890731.4273072104,890731.4273072104,0.0,1029979.658959431
2023-02-08,890731.4273072104,890731.4273072104,0.0,1025010.4823531676
2023-02-09,890731.4273072104,890731.4273072104,0.0,1035597.8978451133
2023-02-10,890731.4273072104,890731.4273072104,0.0,1035075.5683529212
2023-02-13,890731.4273072104,890731.4273072104,0.0,1045310.6124683857
2023-02-14,890731.4273072104,890731.4273072104,0.0,1047198.0035039654
2023-02-15,890731.4273072104,890731.4273072104,0.0,1046953.9464181305
2023-02-16,890731.4273072104,890731.4273072104,0.0,1026192.0206105082
2023-02-17,890731.4273072104,890731.4273072104,0.0,1023514.4985320561
2023-02-20,890731.4273072104,890731.4273072104,0.0,1037682.2679376452
2023-02-21,890731.4273072104,890731.4273072104,0.0,1043458.2432390649
2023-02-22,890731.4273072104,890731.4273072104,0.0,1044320.4571408613
2023-02-23,890731.4273072104,890731.4273072104,0.0,1042507.7012921271
2023-02-24,890731.4273072104,890731.4273072104,0.0,1040068.110737894
2023-02-27,890731.4273072104,890731.4273072104,0.0,1032875.5007099067
2023-02-28,890731.4273072104,890731.4273072104,0.0,1042543.7522985428
2023-03-01,890731.4273072104,890731.4273072104,0.0,1050267.9185157595
2023-03-02,890731.4273072104,890731.4273072104,0.0,1047714.7243912357
2023-03-03,890731.4273072104,890731.4273072104,0.0,1048912.0589934655
2023-03-06,887261.4529611855,0.0,887261.4529611855,1048759.2980846004
2023-03-07,884599.6686023024,884599.6686023024,0.0,1029748.6047016007
2023-03-08,884599.6686023024,884599.6686023024,0.0,1035840.1888975293
2023-03-09,884599.6686023024,884599.6686023024,0.0,1033011.8344622017
2023-03-10,884599.6686023024,884599.6686023024,0.0,1016716.3247149428
2023-03-13,884599.6686023024,884599.6686023024,0.0,1019909.3557594747
2023-03-14,884599.6686023024,884599.6686023024,0.0,1006867.3645540434
2023-03-15,884599.6686023024,884599.6686023024,0.0,1017991.7202274764
2023-03-16,884599.6686023024,884599.6686023024,0.0,1002225.8793770216
2023-03-17,884599.6686023024,884599.6686023024,0.0,1008214.5886681313
2023-03-20,877871.9217026167,0.0,877871.9217026167,1004154.0950586032
2023-03-21,875238.3059375089,875238.3059375089,0.0,1017875.3979236712
2023-03-22,875238.3059375089,875238.3059375089,0.0,1022657.9501170567
2023-03-23,875238.3059375089,875238.3059375089,0.0,1022695.398503916
2023-03-24,875238.3059375089,875238.3059375089,0.0,1022183.5669404025
2023-03-27,875238.3059375089,875238.3059375089,0.0,1019248.0164413389
2023-03-28,875238.3059375089,875238.3059375089,0.0,1013585.3950096272
2023-03-29,875238.3059375089,875238.3059375089,0.0,1007779.579966994
2023-03-30,875238.3059375089,875238.3059375089,0.0,1005365.882872612
2023-03-31,875238.3059375089,875238.3059375089,0.0,1015006.9373094601
2023-04-03,874334.8802409191,0.0,874334.8802409191,1022858.9190844812
2023-04-04,859398.5186034752,0.0,859398.5186034752,1014765.8071354657
2023-04-06,851981.3353081772,0.0,851981.3353081772,1010996.8752927674
2023-04-07,862923.128729616,0.0,862923.128729616,1018897.5408782912
2023-04-10,854843.1252322911,0.0,854843.1252322911,1007760.3814065434
2023-04-11,852173.0396892398,0.0,852173.0396892398,1009785.9797016806
2023-04-12,852409.8336379849,0.0,852409.8336379849,1015715.1834821163
2023-04-13,853668.434067013,0.0,853668.434067013,1012652.8241942094
2023-04-14,853931.9909679407,0.0,853931.9909679407,1014663.2316971369
2023-04-17,858174.8493234161,0.0,858174.8493234161,1018590.3673087693
2023-04-18,852215.4285331472,0.0,852215.4285331472,1014673.5201849948
2023-04-19,844351.938463385,0.0,844351.938463385,1009128.1727635446
2023-04-20,830296.2634351503,0.0,830296.2634351503,1003271.8747593618
2023-04-21,814032.396941807,0.0,814032.396941807,979820.6818943929
2023-04-24,811654.6882824004,790191.8444761133,21462.843806287,975506.0079895778
2023-04-25,811654.6882824004,790191.8444761133,21462.843806287,958212.9949478412
2023-04-26,811654.6882824004,790191.8444761133,21462.843806287,966985.041291535
2023-04-27,811654.6882824004,790191.8444761133,21462.843806287,969155.896037376
2023-04-28,811654.6882824004,790191.8444761133,21462.843806287,986079.5960581029
2023-05-04,811654.6882824004,790191.8444761133,21462.843806287,994850.8573644988
2023-05-05,797632.1129284496,0.0,797632.1129284496,988449.8670609313
2023-05-08,795303.605121083,773840.7613147959,21462.843806287,993811.6110790728
2023-05-09,795303.605121083,773840.7613147959,21462.843806287,981244.8405488988
2023-05-10,795303.605121083,773840.7613147959,21462.843806287,983456.3653268034
2023-05-11,795303.605121083,773840.7613147959,21462.843806287,988526.0787133138
2023-05-12,795303.605121083,773840.7613147959,21462.843806287,979154.3230751301
2023-05-15,795303.605121083,773840.7613147959,21462.843806287,985643.7667224344
2023-05-16,795303.605121083,773840.7613147959,21462.843806287,976296.5929435213
2023-05-17,795303.605121083,773840.7613147959,21462.843806287,982435.1151190774
2023-05-18,795303.605121083,773840.7613147959,21462.843806287,984357.6418645497
2023-05-19,790567.5867215061,0.0,790567.5867215061,983169.5766201959
2023-05-22,788260.2724927606,766797.4286864735,21462.843806287,987226.4636045326
2023-05-23,788260.2724927606,766797.4286864735,21462.843806287,978684.3130802145
2023-05-24,788260.2724927606,766797.4286864735,21462.843806287,974297.7370826028
2023-05-25,788260.2724927606,766797.4286864735,21462.843806287,972124.7323276767
2023-05-26,788260.2724927606,766797.4286864735,21462.843806287,975955.5322057401
2023-05-29,788260.2724927606,766797.4286864735,21462.843806287,971149.9155282411
2023-05-30,788260.2724927606,766797.4286864735,21462.843806287,974213.7092960397
2023-05-31,788260.2724927606,766797.4286864735,21462.843806287,971026.1145911709
2023-06-01,788260.2724927606,766797.4286864735,21462.843806287,972764.5041241426
2023-06-02,795783.423435303,0.0,795783.423435303,982727.7030768339
2023-06-05,810011.9563336446,0.0,810011.9563336446,986990.5473595991
2023-06-06,802358.4562427417,0.0,802358.4562427417,970415.6270653517
2023-06-07,806830.9372996021,0.0,806830.9372996021,974143.215037791
2023-06-08,805671.412736782,0.0,805671.412736782,972262.286510469
2023-06-09,808153.2386266259,0.0,808153.2386266259,975732.4071864659
2023-06-12,810956.7883849407,0.0,810956.7883849407,983049.2207146899
2023-06-13,809346.7656630415,0.0,809346.7656630415,985421.6118264047
2023-06-14,812817.9389813764,0.0,812817.9389813764,987182.637176197
2023-06-15,813116.249571904,0.0,813116.249571904,991147.1812265413
2023-06-16,810823.7482679943,761874.5999992987,48949.14826869559,997384.8073470213
2023-06-19,810823.7482679943,761874.5999992987,48949.14826869559,993173.8908473883
2023-06-20,810823.7482679943,761874.5999992987,48949.14826869559,987352.408675991
2023-06-21,810823.7482679943,761874.5999992987,48949.14826869559,975883.8761216202
2023-06-26,810823.7482679943,761874.5999992987,48949.14826869559,961661.3135100809
2023-06-27,810823.7482679943,761874.5999992987,48949.14826869559,981452.6739788976
2023-06-28,810823.7482679943,761874.5999992987,48949.14826869559,981486.524760847
2023-06-29,810823.7482679943,761874.5999992987,48949.14826869559,987351.7564251596
2023-06-30,810823.7482679943,761874.5999992987,48949.14826869559,998781.5344509628
2023-07-03,811653.4348225284,761874.5999992987,49778.83482322969,1005938.5343506117
2023-07-04,814031.3653209934,0.0,814031.3653209934,1009908.1035237081
2023-07-05,809077.8945966014,0.0,809077.8945966014,1004866.0265909539
2023-07-06,806903.1033928987,722755.6100305046,84147.49336239409,1003666.6575895359
2023-07-07,806903.1033928987,722755.6100305046,84147.49336239409,1001252.7041375173
2023-07-10,806903.1033928987,722755.6100305046,84147.49336239409,1003242.2876311505
2023-07-11,806903.1033928987,722755.6100305046,84147.49336239409,1010121.9925214897
2023-07-12,806903.1033928987,722755.6100305046,84147.49336239409,1000381.8049200814
2023-07-13,806903.1033928987,722755.6100305046,84147.49336239409,1008364.4147436863
2023-07-14,806903.1033928987,722755.6100305046,84147.49336239409,1007065.1923170193
2023-07-17,806903.1033928987,722755.6100305046,84147.49336239409,1005069.8873363849
2023-07-18,806903.1033928987,722755.6100305046,84147.49336239409,1007002.0007503757
2023-07-19,806903.1033928987,722755.6100305046,84147.49336239409,1007425.9509982024
2023-07-20,806903.1033928987,722755.6100305046,84147.49336239409,999013.6611083741
2023-07-21,806903.1033928987,722755.6100305046,84147.49336239409,999014.9900511788
2023-07-24,806903.1033928987,722755.6100305046,84147.49336239409,998557.3347948809
2023-07-25,806903.1033928987,722755.6100305046,84147.49336239409,1015385.7634859991
2023-07-26,806903.1033928987,722755.6100305046,84147.49336239409,1013420.3414805374
2023-07-27,806903.1033928987,722755.6100305046,84147.49336239409,1008082.1137248212
2023-07-28,806903.1033928987,722755.6100305046,84147.49336239409,1017847.4396808106
2023-07-31,806903.1033928987,722755.6100305046,84147.49336239409,1028573.0917540097
2023-08-01,806903.1033928987,722755.6100305046,84147.49336239409,1027099.1299474419
2023-08-02,806903.1033928987,722755.6100305046,84147.49336239409,1025587.0289299482
2023-08-03,806903.1033928987,722755.6100305046,84147.49336239409,1025433.8877603759
2023-08-04,806903.1033928987,722755.6100305046,84147.49336239409,1024766.1033799518
2023-08-07,806903.1033928987,722755.6100305046,84147.49336239409,1018078.0655819623
2023-08-08,806903.1033928987,722755.6100305046,84147.49336239409,1016163.7929167969
2023-08-09,806903.1033928987,722755.6100305046,84147.49336239409,1007460.8016626001
2023-08-10,806903.1033928987,722755.6100305046,84147.49336239409,1011128.0300839476
2023-08-11,806903.1033928987,722755.6100305046,84147.49336239409,994640.0902256176
2023-08-14,806903.1033928987,722755.6100305046,84147.49336239409,998132.74103846
2023-08-15,805784.0362224131,0.0,805784.0362224131,993815.2787209975
2023-08-16,802739.7727550422,0.0,802739.7727550422,986635.6204288916
2023-08-17,813579.5756808016,0.0,813579.5756808016,997805.0566272994
2023-08-18,814686.76505347,0.0,814686.76505347,983306.9918011146
2023-08-21,808693.3957199785,0.0,808693.3957199785,976394.5142053572
2023-08-22,806568.6707001242,706116.9482649496,100451.72243517457,977893.1145829515
2023-08-23,805149.6525392605,706116.9482649496,99032.7042743109,962507.6962757836
2023-08-24,804454.6232359803,706116.9482649496,98337.67497103073,961531.3636448117
2023-08-25,803918.8714813686,706116.9482649496,97801.92321641895,947068.5208830326
2023-08-28,803803.0332641552,706116.9482649496,97686.08499920559,958303.9958419201
2023-08-29,830684.2489080578,0.0,830684.2489080578,983100.3039415132
2023-08-30,838636.4100086383,0.0,838636.4100086383,984814.3835876713
2023-08-31,834260.5378251009,0.0,834260.5378251009,978305.9619741
2023-09-01,839871.8187396459,0.0,839871.8187396459,982533.1437340061
2023-09-04,851756.2549307386,0.0,851756.2549307386,998869.6230326215
2023-09-05,849701.6185662104,0.0,849701.6185662104,992819.7682203356
2023-09-06,854628.1220306186,0.0,854628.1220306186,994879.9455715686
2023-09-07,844383.6531131418,0.0,844383.6531131418,979995.8650808224
2023-09-08,846077.3087645265,0.0,846077.3087645265,980156.1054091812
2023-09-11,843791.5193183202,759644.0259559262,84147.49336239409,989309.9632087252
2023-09-12,843269.3592697057,0.0,843269.3592697057,989289.3463880946
2023-09-13,841946.248231177,0.0,841946.248231177,980683.3991701507
2023-09-14,838992.9202134517,0.0,838992.9202134517,975645.1510037521
2023-09-15,843270.1372024206,0.0,843270.1372024206,978390.1221327215
2023-09-18,852302.7380230238,0.0,852302.7380230238,985588.7585456164
2023-09-19,849998.2722890421,765850.7789266481,84147.49336239409,978602.5519827892
