,Decile_1,Decile_2,Decile_3,Decile_4,Decile_5,Decile_6,Decile_7,Decile_8,Decile_9,Decile_10,Long_Short,Benchmark
20200102,1.0009092773305777,1.0048990934678288,1.0115275393177166,1.015829725728167,1.0156026080231717,1.023484019938743,1.0197347353675212,1.0281095908998417,1.0257943467984683,1.0339656035205964,1.0330563261900187,1.0179851291530166
20200116,0.9043160425815414,0.9171286716081484,0.9336993492993937,0.941752382104793,0.9384653652071153,0.9359810501342513,0.9306151296252666,0.9531758012993286,0.9497684157667817,0.9639626075682884,1.0628104926869983,0.9368238436163043
20200207,0.9587323158172167,0.9976724632509196,1.019039400470688,1.0334120699971083,1.044342244917225,1.0392351690183559,1.0360357760538856,1.0589830406998775,1.043821798511838,1.021666368524148,1.0624778752011261,1.0251577328947348
20200221,0.9954193213771102,1.0313136617434953,1.0559651651774355,1.0868774197870446,1.0858172928502274,1.0781777734943638,1.067648758561835,1.085159987155291,1.0494683519889438,1.0247842802340987,1.02506338519679,1.055995508305318
20200306,0.9259494041621407,0.9586554563684794,0.9775046720645881,1.0056786165542286,1.0312864921233709,1.0128121318100323,0.9937164178846245,1.0087885606127094,0.9778336017350654,0.9242628486037096,0.9960533406670049,0.9814308838631006
20200320,0.9463587229048297,0.9750948660263943,0.9952739663908303,1.0329640844121943,1.0443529594294123,1.0234763926203674,1.0014733468529406,1.0171475975819337,0.968313256202649,0.8939915044639656,0.9414762080492568,0.9894114508831077
20200403,0.9565314800282717,0.9873510928428801,1.0119621081551968,1.0544649257137155,1.0761565948692977,1.059802762189991,1.0295281598853343,1.0374360673497773,1.0040746344266507,0.8940472599764562,0.9314146518573927,1.0103564299181163
20200420,0.9648325025906602,0.9853078965777998,1.0161441594936067,1.052342308538794,1.065177671020677,1.0417595095491534,1.0170290412715892,1.0217522840143847,0.9803107860086495,0.8677953211769067,0.8959824407504987,1.0003753746955093
20200507,0.9501010531208531,0.981513523574318,1.0168485378924679,1.0464042151547033,1.0581863407125973,1.0363024296992516,1.0070237602814973,1.0231995589810667,0.9688680173705818,0.8500389042529608,0.8913294914559301,0.9927298880796098
20200521,0.9729234461774845,1.0200817380398315,1.060126305028845,1.0932005709629578,1.097263521494075,1.0745097555622172,1.0449940393064572,1.065532467358807,1.003926080764434,0.882508313208661,0.9039654595383628,1.0302410408486717
20200604,0.972699084088765,1.0321534948820088,1.0701844526137196,1.1010615317468944,1.1077130999386655,1.0847854750717496,1.0581748832572844,1.072983234866918,1.0199292775148234,0.8626370245736606,0.8838194839679909,1.0362407532902518
20200618,1.0577469025348238,1.1167441319906217,1.1581384077723673,1.196739929304305,1.1894176757758315,1.1786034631497893,1.135734080357791,1.162841304075023,1.0918002994330722,0.9275482436139181,0.8730479865167231,1.1192935102743922
20200706,1.065434341714829,1.158218717570489,1.1977155185483626,1.2404886382472036,1.2403880944224082,1.2267857609643384,1.1765485624079233,1.185753399065401,1.11925531725361,0.9405020577476895,0.8788955753494653,1.1521493019775704
20200720,1.089413531281028,1.1857523396749334,1.2381836334822414,1.286465209212109,1.291234836373839,1.2714496176147345,1.2105085563460738,1.2401116047234932,1.1636685716772532,0.98938699820491,0.9047975089120118,1.1937267096408175
20200803,1.1156550253794313,1.2160859971947469,1.2567805989863556,1.3095436918539882,1.302580054182654,1.2858887196616975,1.2132640285883591,1.2394604881146587,1.1650766795319627,0.9738602569606963,0.8688037413812976,1.204478533178304
20200817,1.1194304321905415,1.217624744859547,1.260979134896382,1.3064335603035622,1.2885694553368974,1.2634585687397681,1.185698656589067,1.2103722791381413,1.12242345144706,0.9359658291901559,0.8320571717791888,1.1870986211579113
20200831,1.097087464107016,1.181117289934893,1.2274447383545664,1.2620420868966473,1.2373989413415887,1.2084077255708798,1.1295327185545538,1.1439320485190871,1.0549256057576872,0.8686493012546351,0.7888211810257629,1.1362772041863778
20200914,1.0652686578046149,1.1422701790930778,1.1855391882098876,1.2206410137811317,1.19037667652211,1.1522128645449503,1.081732406123986,1.094890916558284,1.0075727968326864,0.820247733313239,0.7677458406694688,1.0909264421393134
20200928,1.0894874157779084,1.1781848489735467,1.223825276457935,1.2688603001005223,1.2369303781762568,1.2055544328412515,1.1297228968788828,1.1410625380167714,1.056208620687356,0.8581936270610635,0.7858083062770128,1.133732949125105
20201020,1.0664548679994061,1.1412731989884202,1.183393455561144,1.228242384874317,1.188416831507683,1.1624002351675997,1.0885910350630723,1.1007736522742428,1.0082810724466786,0.8212564042056717,0.7685991485615562,1.0937489126082365
20201103,1.1005270424352471,1.1747056620384346,1.218538455426576,1.2671396132188082,1.2216026275603693,1.1815411134322966,1.1196347327746756,1.1295723007546679,1.0409824971581052,0.8400369956026007,0.7616195875673303,1.1240408864356453
20201117,1.1211310965878938,1.200130997066977,1.2326547960398158,1.2862287196887938,1.242481735212261,1.205431774012734,1.1356620630594925,1.1380890654242921,1.0499701444154939,0.8461359181623327,0.7528901432086967,1.1400103916314412
20201201,1.083430883852344,1.162570925124038,1.1923910257913044,1.2477768985213475,1.2085134405296627,1.1757255799316213,1.1073646705071718,1.1003735081718475,1.0117996049186109,0.8121707302365181,0.7479853778629503,1.1042094002123186
20201215,1.057345541159966,1.1339633282014971,1.1614878222725946,1.2092424856662594,1.1791879278277158,1.1478119656371302,1.070162435702232,1.0846912361017969,0.9995415847967866,0.8031509102779448,0.7576873408359258,1.079412824651845
20201229,1.0272566242932208,1.0873257146952238,1.131243590248974,1.1719050932557618,1.152469955669227,1.1435164748176578,1.0468696353273497,1.0675152628570521,0.986939599853858,0.7785085599944641,0.756001441579059,1.0541699209204984
20210113,1.035728361283835,1.0995161931530035,1.1422077847574408,1.1991827348776327,1.1671527994522317,1.1677410569488935,1.0599981495864554,1.0838897653269606,0.9948449382462893,0.7755989482842112,0.7469412400961494,1.0666584424412224
