,Decile_1,Decile_2,Decile_3,Decile_4,Decile_5,Decile_6,Decile_7,Decile_8,Decile_9,Decile_10,Long_Short,Benchmark
20250305,1.259278304885228,1.2793347173693688,1.3409623746253072,1.3568168450176388,1.238540951065173,1.2281837627515988,1.2354537538071422,1.144339219017883,1.2841792983061264,1.32558817406612,1.0369546015651245,1.268756240967894
20250319,1.2110700755272477,1.2348643741612662,1.2694951964869239,1.294109348503584,1.1980117804786796,1.1936616194792162,1.191622238382414,1.1183711451239893,1.2427134244631757,1.2770950582248308,1.0387175153840875,1.2230265292666769
20250402,1.1816318496026188,1.19336510596809,1.2074126575989583,1.2441527636175116,1.1443525411915363,1.1628378838840667,1.1739569476078198,1.089989220024379,1.180800453036963,1.224343805093449,1.0210613499136285,1.1805431900678705
20250417,1.1992360585881907,1.2360746107177316,1.2808268418661277,1.3076098440122448,1.2066353637861336,1.1831900305625545,1.2069986415780127,1.1179620196881692,1.2475164665784586,1.2892036680500882,1.0599402886542875,1.2274898030669528
20250506,1.2413257066285042,1.264491946523304,1.320132487663889,1.3562458942110387,1.2393774151919537,1.2224093806139202,1.2342017521242412,1.1399858494962853,1.2780750816229307,1.3358484975939962,1.0610893354803481,1.2629906022288435
20250520,1.2355441522416049,1.2613658029128825,1.34075591359167,1.3634292026864259,1.24629809531179,1.2270193718947382,1.2358252360064594,1.1500148774581924,1.2856436140734688,1.342740520566264,1.071505889544315,1.2685862141155422
20250604,1.2238479146004617,1.2486150158585454,1.340873699513219,1.357094329680544,1.2418948642363903,1.2283931987576233,1.2232167553753495,1.1429182231782162,1.2636700897124573,1.3233386351558185,1.0661665749798315,1.259140151005097
20250618,1.2571292805879122,1.291513827445816,1.3909491883327347,1.4080699133076837,1.2707285968025805,1.2653351593533393,1.2619461048595628,1.172046538590594,1.312437055326075,1.371625205979276,1.0760759631394907,1.2996816411197294
20250702,1.2807343336718209,1.316665615149726,1.4133598347803082,1.435007092917215,1.300250647338164,1.2871388699665633,1.2916311266445322,1.1891689755588328,1.3437554092591437,1.3996738980722778,1.0778754739594474,1.3252042964737205
20250716,1.316226780629365,1.3568041952692027,1.4596055804422579,1.4679329515299369,1.341981997830389,1.3374214910194473,1.3332142050338374,1.221692419053187,1.3856182355582511,1.4364099668368902,1.0762948634635936,1.3652210621431917
20250730,1.3477427167189702,1.403729070828665,1.5214918497641678,1.5251084663268315,1.3944962758886426,1.3764851390569302,1.3619459617282426,1.2589078692927766,1.4578917100600142,1.5085085705925951,1.1045470202109628,1.4147174394873547
