,Decile_1,Decile_2,Decile_3,Decile_4,Decile_5,Decile_6,Decile_7,Decile_8,Decile_9,Decile_10,Long_Short,Benchmark
20231213,0.7428014343399733,0.8263925971120452,0.8901215154893349,0.8314029715516281,0.8647293475114142,1.0066201736256468,0.8348923947180185,0.9023356426222605,0.8748136094225291,0.9235594845584434,1.18075805021847,0.8705991724124091
20240112,0.5165550577893735,0.6069479785785141,0.6502971123176621,0.5830783281761597,0.5569034037347168,0.9197790101759423,0.5933290330072535,0.71100526060849,0.5994167443941787,0.6419953395978593,1.1804236895038434,0.6359359176203355
20240219,0.6002044325206833,0.7344062487926434,0.6880810201901043,0.6413599179454955,0.7256026143184457,1.1673343398580107,0.7132165527727773,0.91788751687815,0.8466037208631192,0.8634785999689425,1.396506159455743,0.7852054106895439
20240319,0.44153687848575984,0.5807977312987733,0.5599900473553234,0.48343023037435906,0.6051092943818606,0.9135930030572369,0.5603177653317104,0.8771137248440783,0.6589467702275615,0.7371149283808732,1.5613124439335218,0.6337685169153557
20240418,0.43153692940574845,0.6121739240452607,0.5807777818562512,0.5093803431169809,0.628270394444379,0.9334369175060411,0.5373689862637293,0.8026047142619872,0.6154408417954945,0.7445728465492975,1.612470038513188,0.6336254445499587
20240521,0.34382850574424584,0.5169143115792312,0.5145500505845434,0.4565764416665287,0.5560534188419782,0.7964863228932125,0.48294551657230095,0.7125484090391963,0.5125400806578764,0.6593475532047898,1.755632591472238,0.5492479027616513
20240619,0.28939380570485346,0.4260445740720428,0.4319809030363796,0.3998497581291416,0.5201491657971092,0.7852926475466401,0.4495798778485407,0.6485137827081104,0.4938257931305842,0.6617453524217037,2.039967749933442,0.5004705082650172
20240717,0.3074731630147402,0.4527662812615915,0.42687846113989136,0.3990181283063921,0.5013136566946563,0.7645820871194599,0.4367185887774601,0.6241828221691672,0.5262486167702576,0.6196695086407061,1.7828168913147522,0.4998604048377869
20240830,0.3513374743636212,0.5169844874816998,0.5352316852552932,0.5179256904867767,0.6233393067045759,0.9806071507899238,0.5695734077049284,0.7446091498164317,0.6378072811776951,0.8158388362310602,2.092867061654573,0.6191141342143958
20241122,0.27779132644149046,0.5204103974588973,0.5696481151941836,0.48838215030882703,0.5758814888618919,0.9092634082316621,0.5495690856420687,0.6792155588231016,0.6300587612982645,0.7589985221623026,2.3851587833041576,0.584994435310833
20250117,0.27026474821014956,0.4762287753221654,0.5865956470975454,0.43224550239047965,0.5958497540481756,0.9123930025288846,0.6063554277843753,0.6902796730266793,0.6805337227058328,0.8248351549255681,2.65667526688598,0.5929749987121747
20250225,0.20932043769657946,0.3995550239755126,0.5063427483489452,0.393715904123252,0.5199388159595069,0.7919684833297601,0.5498221396652695,0.6311611596370702,0.59218175512422,0.7357382915001763,2.9687835357338104,0.516590051034935
20250326,0.17155499787063053,0.3539975889805554,0.422760745018126,0.4162708906650538,0.46707774609506053,0.6492950591497021,0.5182468822953574,0.5487811883511192,0.5484409239094271,0.6302150102174051,3.0786114370520474,0.45965127727040184
20250512,0.17760392822964408,0.322929883615945,0.39604159227209984,0.4159315058838386,0.43407286670263223,0.5789723363031182,0.4829500213909988,0.529013744330491,0.49668670049209107,0.5820424109881572,2.734737375334514,0.4337961099017742
20250729,0.1719270409395743,0.3625613575454212,0.4108200313308528,0.4820211048292237,0.4091112633177613,0.6240360906287922,0.47861731981042605,0.5734536641836534,0.5823592207446546,0.6067447439269487,2.938214215660007,0.45921409645239336
20250922,0.16593998832203719,0.3057928417349794,0.4183747187171803,0.4551542090518278,0.4007495319231176,0.6556735481565378,0.4792105656913403,0.543161371259483,0.5641124561113864,0.5892247888217356,2.955690379229567,0.4449440164599903
20251225,0.22890330492715508,0.33041972082481574,0.4009859994174524,0.4145244525472293,0.4560904654106727,0.6790579594487236,0.5069711919838733,0.5649787230463884,0.5828273111936729,0.6341296163788206,2.0594533845232745,0.47806854555045347
20260202,0.2391309459249681,0.38487026842600164,0.3947515982468608,0.4987517790860984,0.4989812103380522,0.7075977421651775,0.5202968289860151,0.5353933094989322,0.6531012328084966,0.6341750621391294,1.9675824295370528,0.508190704815116
