,Decile_1,Decile_2,Decile_3,Decile_4,Decile_5,Decile_6,Decile_7,Decile_8,Decile_9,Decile_10,Long_Short,Benchmark
20231213,0.9296457113765397,0.9363252576666156,0.9512260938466608,0.974457396762707,0.9767566031416914,0.9873257679036215,0.9979759079726277,0.9915344436802542,0.9795798988700126,0.9576977699043534,1.0280520585278137,0.9682422431215194
20240112,0.7919759202120565,0.8032421645697488,0.7989470745042786,0.7902745341879869,0.7898782560751317,0.7841433540950822,0.7993084134694811,0.8229671993587557,0.8853915802588642,0.9186342448380608,1.138361487512404,0.8189205845314723
20240219,0.8972179525402472,0.9035885252983181,0.9086106808058547,0.9099132776916399,0.9152022711513271,0.9198252688258356,0.9440282033968302,0.9952016219253914,1.0721559281127069,1.0408390328470956,1.1385247064149098,0.9509613664544266
20240319,0.8318466588200387,0.8550962851084031,0.8547899333529455,0.8542514576547912,0.8654480167989544,0.8551853217668336,0.8885349824711554,0.928287713990913,1.0033519957766548,0.9733399692727287,1.1476435678026478,0.8913714344282668
20240418,0.8506136470909332,0.8999004796034015,0.9049133967309528,0.9250209178300004,0.9388811523226024,0.9196776029102538,0.9461999230139218,0.9781751422539042,1.0582288483601034,1.01194294201271,1.1672679098450103,0.9439254000597096
20240521,0.7834571791039238,0.8326156012618232,0.82461820967829,0.8327727781088312,0.8573675029110944,0.8230941487415072,0.8375738853695877,0.8773868957081721,0.9449635621864715,0.9192011750716456,1.1524475557603182,0.8542076866128525
20240619,0.7255802590083656,0.7728983674638396,0.7694357933885313,0.7734924585855582,0.7969882484520951,0.7648185743034791,0.7837257773631958,0.8183326884127021,0.8784605762102987,0.87656995769019,1.184134332599402,0.7966989756976931
20240717,0.6992797018504965,0.7686161493133472,0.7898643044093929,0.7931423550920785,0.819998367917719,0.7921734110897792,0.8044986734826444,0.8308078791593263,0.8804874528787915,0.8647443633164773,1.2110815119973108,0.8050759751308099
20240830,0.8458207049197749,0.9426654562048964,0.9664416014523554,0.9888153025089942,1.0322262827520134,1.0072424206838169,1.03110429063997,1.0771094335590334,1.1387208109772458,1.141522581826119,1.3449175045898585,1.0166540337525796
20241122,0.8530637399237686,0.9708183364694597,1.0003776312947994,1.0393269029519465,1.0958811800065367,1.0769415423387,1.1121354959837817,1.1706670652566529,1.2372226635901769,1.1964335049807173,1.398095418887114,1.0731335948944676
20250117,0.9316330043895806,1.0431684561627013,1.0799032732548222,1.1183483645665484,1.1710853010287599,1.1359645569805388,1.180562490464358,1.2215945026059907,1.2949426089849012,1.2410596562049356,1.3214754015481447,1.1412320059283587
20250225,0.9074544648010533,1.0504080856022109,1.1021134799165189,1.1586093362185614,1.2102065954998709,1.1808313819753211,1.2263571197282885,1.250250963082354,1.309750219256781,1.2080965773755172,1.320672510078869,1.1592155844168575
20250326,0.8393646277951158,1.0010179020607668,1.0459515620971767,1.1051449201281571,1.1724848127515166,1.1497476693876905,1.180131823487121,1.211380871977958,1.247774976790746,1.124622021691065,1.3285146093934033,1.1056663394503128
20250512,0.8482762714734038,1.0274786129445168,1.0809647083215839,1.1411086529078527,1.224032517275429,1.1965000386736326,1.209589931911149,1.2316970262549503,1.2367761125702985,1.0903529806798256,1.2739276206431664,1.126683558698401
20250729,0.9171930665462966,1.1097828973244988,1.1616214346786617,1.238741874161846,1.3093602209810167,1.2889962545080862,1.3014443006296297,1.3256533343927324,1.3157743468096692,1.1873752057757938,1.2837866266685323,1.2138469334472932
20250922,0.9204780585603529,1.1228623983244035,1.180224662431255,1.2810489167030148,1.3648556358654462,1.3500099153135858,1.3627178964619862,1.3877397706974068,1.3598454240454045,1.1774244405167416,1.268429915300008,1.2471299900571486
20251225,1.019678186052437,1.2219146879952736,1.267547859837942,1.3692037983474317,1.4658063062246882,1.4543678924408794,1.4746189539966277,1.4916502537178922,1.454333445094684,1.2590188475878554,1.2196319388507302,1.3451447567636259
20260202,1.0817281736699016,1.2693623915133683,1.3036440143418992,1.4043082755379193,1.5125964672184018,1.5024792153272195,1.5371719252415306,1.5544950842486003,1.4889993602359277,1.319588580909892,1.2040891425934874,1.3956419744439441
