ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount
511010.SH,20220826,129.391,129.391,129.391,129.3,129.332,-0.059,-0.0456,25405.0,328591.304
511010.SH,20220825,129.475,129.522,129.539,129.39,129.391,-0.084,-0.0649,26560.0,343823.453
511010.SH,20220824,129.505,129.506,129.577,129.467,129.475,-0.03,-0.0232,19789.0,256321.957
511010.SH,20220823,129.595,129.573,129.684,129.505,129.505,-0.09,-0.0694,18695.0,242251.758
511010.SH,20220822,129.589,129.571,129.765,129.469,129.595,0.006,0.0046,20171.91,261430.027
511010.SH,20220819,129.5,129.5,129.621,129.461,129.589,0.089,0.0687,28603.0,370575.26
511010.SH,20220818,129.414,129.41,129.58,129.372,129.5,0.086,0.0665,21631.0,280134.507
511010.SH,20220817,129.384,129.383,129.433,129.334,129.414,0.03,0.0232,30688.0,397094.081
511010.SH,20220816,129.205,129.249,129.477,129.249,129.384,0.179,0.1385,19516.0,252477.716
511010.SH,20220815,128.755,128.805,132.0,128.805,129.205,0.45,0.3495,26739.0,345130.789
511010.SH,20220812,128.752,128.744,128.842,128.733,128.755,0.003,0.0023,21984.0,283092.397
511010.SH,20220811,128.787,128.794,128.85,128.717,128.752,-0.035,-0.0272,20068.0,258461.99
511010.SH,20220810,128.734,128.744,128.938,128.734,128.787,0.053,0.0412,35008.0,451131.785
511010.SH,20220809,128.82,128.82,128.898,128.709,128.734,-0.086,-0.0668,22511.0,289938.507
511010.SH,20220808,128.795,128.81,128.868,128.77,128.82,0.025,0.0194,15164.0,195352.977
511010.SH,20220805,128.985,128.985,128.985,128.79,128.795,-0.19,-0.1473,25034.0,322667.817
511010.SH,20220804,128.833,128.833,129.115,128.833,128.985,0.152,0.118,28362.5,365881.447
511010.SH,20220803,128.877,128.868,128.892,128.726,128.833,-0.044,-0.0341,28683.0,369551.151
511010.SH,20220802,128.694,128.694,128.889,128.65,128.877,0.183,0.1422,27242.0,350940.338
511010.SH,20220801,128.499,128.499,128.698,128.471,128.694,0.195,0.1518,19065.0,245338.058
511010.SH,20220729,128.24,128.228,128.81,128.228,128.499,0.259,0.202,26313.2,338127.151
511010.SH,20220728,128.266,128.271,128.375,128.217,128.24,-0.026,-0.0203,23495.0,301454.805
511010.SH,20220727,128.257,128.257,128.399,128.239,128.266,0.009,0.007,22543.0,289231.234
511010.SH,20220726,128.129,128.176,128.36,128.105,128.257,0.128,0.0999,24250.0,311096.121
511010.SH,20220725,128.108,128.017,128.142,128.001,128.129,0.021,0.0164,24852.0,318322.01
511010.SH,20220722,128.015,128.015,128.136,127.972,128.108,0.093,0.0726,20490.0,262342.348
511010.SH,20220721,127.942,127.941,128.08,127.941,128.015,0.073,0.0571,23721.0,303680.471
511010.SH,20220720,127.891,127.845,127.95,127.841,127.942,0.051,0.0399,25316.0,323792.539
511010.SH,20220719,127.939,127.905,127.97,127.814,127.891,-0.048,-0.0375,22267.0,284749.775
511010.SH,20220718,128.028,128.017,128.04,127.82,127.939,-0.089,-0.0695,24288.0,310824.229
511010.SH,20220715,127.852,127.861,128.055,127.861,128.028,0.176,0.1377,25101.0,321133.971
511010.SH,20220714,127.753,127.803,127.858,127.753,127.852,0.099,0.0775,17042.0,217789.366
511010.SH,20220713,127.677,127.725,127.856,127.67,127.753,0.076,0.0595,14529.0,185634.178
511010.SH,20220712,127.601,127.652,127.7,127.62,127.677,0.076,0.0596,18004.0,229815.325
511010.SH,20220711,127.556,127.59,127.66,127.518,127.601,0.045,0.0353,21185.0,270284.134
511010.SH,20220708,127.613,127.647,127.647,127.544,127.556,-0.057,-0.0447,15768.0,201166.294
511010.SH,20220707,127.605,127.606,127.649,127.603,127.613,0.008,0.0063,16991.0,216845.484
511010.SH,20220706,127.568,127.565,127.665,127.565,127.605,0.037,0.029,18150.0,231622.532
511010.SH,20220705,127.686,127.686,127.78,127.546,127.568,-0.118,-0.0924,20128.0,257083.337
511010.SH,20220704,127.907,127.907,127.94,127.632,127.686,-0.221,-0.1728,18134.0,231731.995
511010.SH,20220701,127.725,127.725,127.97,127.704,127.907,0.182,0.1425,19107.0,244210.17
511010.SH,20220630,127.721,127.676,127.83,127.635,127.725,0.004,0.0031,18878.0,241202.296
511010.SH,20220629,127.622,127.669,127.796,127.62,127.721,0.099,0.0776,18280.0,233560.82
511010.SH,20220628,127.607,127.59,127.799,127.59,127.622,0.015,0.0118,18696.0,238803.766
511010.SH,20220627,127.799,127.779,127.779,127.581,127.607,-0.192,-0.1502,15933.0,203386.671
511010.SH,20220624,127.792,127.796,127.874,127.725,127.799,0.007,0.0055,18781.0,240011.603
511010.SH,20220623,127.792,127.794,127.818,127.745,127.792,0.0,0.0,17851.0,228120.598
511010.SH,20220622,127.697,127.73,127.829,127.724,127.792,0.095,0.0744,20473.0,261598.921
511010.SH,20220621,127.714,127.708,127.77,127.674,127.697,-0.017,-0.0133,19802.0,252911.439
511010.SH,20220620,127.73,127.73,127.733,127.637,127.714,-0.016,-0.0125,18861.0,240851.807
511010.SH,20220617,127.625,127.635,127.77,127.632,127.73,0.105,0.0823,10360.0,132335.944
511010.SH,20220616,127.63,127.671,127.742,127.58,127.625,-0.005,-0.0039,14469.0,184770.287
511010.SH,20220615,127.687,127.69,127.771,127.561,127.63,-0.057,-0.0446,18154.0,231800.903
511010.SH,20220614,127.748,127.742,127.742,127.62,127.687,-0.061,-0.0478,14226.0,181604.993
511010.SH,20220613,127.754,127.714,127.749,127.704,127.748,-0.006,-0.0047,18676.0,238572.171
511010.SH,20220610,127.8,127.804,127.879,127.71,127.754,-0.046,-0.036,9794.0,125141.934
511010.SH,20220609,127.779,127.764,127.8,127.764,127.8,0.021,0.0164,15360.0,196295.088
511010.SH,20220608,127.809,127.8,127.839,127.759,127.779,-0.03,-0.0235,9477.0,121102.489
511010.SH,20220607,127.815,127.85,127.85,127.786,127.809,-0.006,-0.0047,9755.0,124680.427
511010.SH,20220606,127.774,127.774,127.83,127.744,127.815,0.041,0.0321,10435.0,133351.099
511010.SH,20220602,127.795,127.84,127.84,127.724,127.774,-0.021,-0.0164,11282.0,144180.78
511010.SH,20220601,127.831,127.805,127.939,127.716,127.795,-0.036,-0.0282,12282.0,156941.531
511010.SH,20220531,127.95,127.95,127.999,127.766,127.831,-0.119,-0.093,8451.0,108028.623
511010.SH,20220530,128.1,128.051,128.149,127.926,127.95,-0.15,-0.1171,10068.0,128883.67
511010.SH,20220527,128.316,128.316,128.364,128.038,128.1,-0.216,-0.1683,6802.0,87199.02
511010.SH,20220526,128.084,128.134,128.344,128.128,128.316,0.232,0.1811,9971.0,127935.143
511010.SH,20220525,127.984,128.034,128.23,127.975,128.084,0.1,0.0781,8826.0,113085.543
511010.SH,20220524,127.922,127.921,128.27,127.881,127.984,0.062,0.0485,10354.0,132561.823
511010.SH,20220523,127.867,127.82,128.02,127.82,127.922,0.055,0.043,8506.0,108817.769
511010.SH,20220520,127.936,127.9,128.06,127.774,127.867,-0.069,-0.0539,9312.0,119067.277
511010.SH,20220519,128.04,128.089,128.193,127.78,127.936,-0.104,-0.0812,10157.0,129952.882
511010.SH,20220518,127.842,127.87,128.145,127.798,128.04,0.198,0.1549,10570.0,135278.803
511010.SH,20220517,127.693,127.676,127.91,127.676,127.842,0.149,0.1167,10403.2,132971.772
511010.SH,20220516,127.708,127.658,127.756,127.651,127.693,-0.015,-0.0117,9331.0,119143.841
511010.SH,20220513,127.6,127.62,127.835,127.613,127.708,0.108,0.0846,8846.0,112964.752
511010.SH,20220512,127.532,127.501,127.751,127.486,127.6,0.068,0.0533,9786.0,124933.745
511010.SH,20220511,127.629,127.679,127.679,127.501,127.532,-0.097,-0.076,10141.0,129375.993
511010.SH,20220510,127.367,127.399,127.649,127.368,127.629,0.262,0.2057,7882.0,100561.565
511010.SH,20220509,127.285,127.289,127.4,127.289,127.367,0.082,0.0644,7827.0,99692.229
511010.SH,20220506,127.38,127.38,127.579,127.2,127.285,-0.095,-0.0746,9585.0,122062.401
511010.SH,20220505,127.379,127.379,127.423,127.329,127.38,0.001,0.0008,7518.0,95755.914
511010.SH,20220429,127.248,127.248,127.398,127.228,127.379,0.131,0.1029,10277.0,130860.314
511010.SH,20220428,127.316,127.323,127.399,127.234,127.248,-0.068,-0.0534,7428.0,94555.826
511010.SH,20220427,127.357,127.347,127.403,127.3,127.316,-0.041,-0.0322,8026.0,102212.357
511010.SH,20220426,127.285,127.288,127.394,127.285,127.357,0.072,0.0566,7470.0,95136.917
511010.SH,20220425,127.278,127.278,127.401,127.263,127.285,0.007,0.0055,4872.0,62053.524
511010.SH,20220422,127.31,127.31,127.405,127.26,127.278,-0.032,-0.0251,5282.0,67279.3
511010.SH,20220421,127.42,127.42,127.449,127.305,127.31,-0.11,-0.0863,6702.0,85372.674
511010.SH,20220420,127.384,127.434,127.434,127.244,127.42,0.036,0.0283,5294.0,67409.206
511010.SH,20220419,127.335,127.35,127.459,127.336,127.384,0.049,0.0385,5353.0,68188.943
511010.SH,20220418,127.483,127.483,127.483,127.31,127.335,-0.148,-0.1161,2977.0,37918.58
511010.SH,20220415,127.595,127.595,127.668,127.453,127.483,-0.112,-0.0878,3987.0,50875.287
511010.SH,20220414,127.394,127.444,127.8,127.443,127.595,0.201,0.1578,7667.0,97900.502
511010.SH,20220413,127.357,127.357,127.486,127.262,127.394,0.037,0.0291,6448.0,82155.814
511010.SH,20220412,127.31,127.323,127.555,127.314,127.357,0.047,0.0369,5575.01,71053.222
511010.SH,20220411,127.566,127.566,127.647,127.288,127.31,-0.256,-0.2007,6419.0,81823.349
511010.SH,20220408,127.395,127.4,127.659,127.395,127.566,0.171,0.1342,5497.0,70130.742
511010.SH,20220407,127.25,127.25,127.489,127.25,127.395,0.145,0.1139,7395.0,94186.293
511010.SH,20220406,127.134,127.169,127.39,127.169,127.25,0.116,0.0912,8062.22,102610.899
511010.SH,20220401,126.976,126.976,127.166,126.976,127.134,0.158,0.1244,3605.0,45829.156
511010.SH,20220331,127.077,127.064,127.188,126.958,126.976,-0.101,-0.0795,5483.01,69676.964
511010.SH,20220330,127.107,127.107,127.197,127.059,127.077,-0.03,-0.0236,4969.0,63164.573
511010.SH,20220329,127.165,127.2,127.39,127.102,127.107,-0.058,-0.0456,4707.0,59873.383
511010.SH,20220328,127.16,127.21,127.35,127.156,127.165,0.005,0.0039,5090.0,64790.784
511010.SH,20220325,127.055,127.094,127.3,127.056,127.16,0.105,0.0826,2856.0,36334.168
511010.SH,20220324,126.951,126.942,127.17,126.89,127.055,0.104,0.0819,4795.0,60916.391
511010.SH,20220323,126.91,126.908,127.217,126.86,126.951,0.041,0.0323,5213.0,66194.962
511010.SH,20220322,127.055,127.006,127.006,126.86,126.91,-0.145,-0.1141,4856.0,61636.806
511010.SH,20220321,127.105,127.105,127.178,126.979,127.055,-0.05,-0.0393,4131.0,52491.673
511010.SH,20220318,126.934,126.934,127.16,126.934,127.105,0.171,0.1347,5645.0,71750.641
511010.SH,20220317,126.91,126.903,127.007,126.872,126.934,0.024,0.0189,4233.0,53732.186
511010.SH,20220316,126.974,127.37,127.37,126.791,126.91,-0.064,-0.0504,5260.0,66740.416
511010.SH,20220315,127.44,127.44,127.489,126.942,126.974,-0.466,-0.3657,6132.0,77966.057
511010.SH,20220314,127.079,127.082,127.45,127.082,127.44,0.361,0.2841,7096.0,90405.056
511010.SH,20220311,126.852,126.848,127.109,126.758,127.079,0.227,0.1789,5250.0,66598.792
511010.SH,20220310,126.8,126.755,127.07,126.755,126.852,0.052,0.041,4326.0,54892.836
511010.SH,20220309,127.075,127.084,127.125,126.701,126.8,-0.275,-0.2164,5101.0,64677.958
511010.SH,20220308,126.948,126.95,127.139,126.946,127.075,0.127,0.1,4860.0,61756.024
