trade_date,nav_cs10_full
2019-08-21,1005257.0997548819
2019-08-22,1006382.3084245394
2019-08-23,1005679.7990219349
2019-08-26,1004618.227597246
2019-08-27,1008739.745448616
2019-08-28,1010114.5899444561
2019-08-29,1008660.4144160829
2019-08-30,1003872.3673141971
2019-09-02,1010032.7383762815
2019-09-03,1009841.3478638326
2019-09-04,1010979.667227211
2019-09-05,1014692.6882160055
2019-09-06,1016114.4522440833
2019-09-09,1021097.7346576533
2019-09-10,1018077.7361169666
2019-09-11,1015928.4686203996
2019-09-12,1017871.622168045
2019-09-16,1018035.727261021
2019-09-17,1013044.7763849557
2019-09-18,1010460.0090107861
2019-09-19,1013550.3307932512
2019-09-20,1015546.3043694573
2019-09-23,1010709.9178795933
2019-09-24,1010798.3668886853
2019-09-25,1004471.5336368748
2019-09-26,1005474.0169262124
2019-09-27,1005674.5900615567
2019-09-30,1001080.1011484843
2019-10-08,1002432.7298185988
2019-10-09,1003726.1321617448
2019-10-10,1009275.6877742201
2019-10-11,1012272.8360226756
2019-10-14,1016827.5112187417
2019-10-15,1013852.9099951525
2019-10-16,1011842.2862345402
2019-10-17,1011909.3036423171
2019-10-18,1006315.4335762863
2019-10-21,1007280.5043574751
2019-10-22,1009342.5476944133
2019-10-23,1007543.1372825969
2019-10-24,1011450.518370168
2019-10-25,1016152.8497296204
2019-10-28,1022590.3268146581
2019-10-29,1024323.8677055521
2019-10-30,1017139.8873435409
2019-10-31,1012380.0138262322
2019-11-01,1016737.6209046162
2019-11-04,1018160.9015136233
2019-11-05,1019861.1220492705
2019-11-06,1017591.3934472444
2019-11-07,1024723.9454652189
2019-11-08,1027397.8988680072
2019-11-11,1027884.5919632615
2019-11-12,1025656.882045642
2019-11-13,1025838.3401590361
2019-11-14,1026747.2447948174
2019-11-15,1025850.7749239883
2019-11-18,1033887.125757565
2019-11-19,1042627.6429019569
2019-11-20,1038171.0739534517
2019-11-21,1041232.924988049
2019-11-22,1038412.7759638615
2019-11-25,1036791.1751157341
2019-11-26,1040336.3969998523
2019-11-27,1039225.4898964033
2019-11-28,1038743.88345474
2019-11-29,1040694.4554785311
2019-12-02,1041491.4795879198
2019-12-03,1042874.8539816617
2019-12-04,1041800.9654014994
2019-12-05,1044271.3734982245
2019-12-06,1045039.7996949438
2019-12-09,1045125.6716506066
2019-12-10,1047809.4559497173
2019-12-11,1047218.6822190308
2019-12-12,1046765.5867948753
2019-12-13,1050585.1428049412
2019-12-16,1055624.771266684
2019-12-17,1061292.143501348
2019-12-18,1061254.1831274559
2019-12-19,1061291.5826662967
2019-12-20,1060527.5979174664
2019-12-23,1058277.4856022196
2019-12-24,1063886.576988027
2019-12-25,1067002.5678318124
2019-12-26,1069789.9061962117
2019-12-27,1069419.8111868298
2019-12-30,1070342.2267887744
2019-12-31,1074730.8217831803
2020-01-02,1079663.4919808258
2020-01-03,1081190.612577731
2020-01-06,1083874.6935329437
2020-01-07,1088156.8131304388
2020-01-08,1083728.8303097722
2020-01-09,1089635.483809717
2020-01-10,1092025.6534775356
2020-01-13,1094337.5432764865
2020-01-14,1092467.0347675923
2020-01-15,1090884.308767138
2020-01-16,1088588.5867827432
2020-01-17,1089816.7068584168
2020-01-20,1092829.5527174997
2020-01-21,1092593.1033590962
2020-01-22,1090758.1653874358
2020-01-23,1080868.4913542152
2020-02-03,1052816.4769673783
2020-02-04,1061676.2080713497
2020-02-05,1073916.6702557073
2020-02-06,1086662.9716190759
2020-02-07,1090481.1254144758
2020-02-10,1096497.9459570278
2020-02-11,1099719.2203308803
2020-02-12,1108070.8762454237
2020-02-13,1107356.91895543
2020-02-14,1104177.5830327186
2020-02-17,1113769.2273647077
2020-02-18,1116409.7035938783
2020-02-19,1112646.1498484928
2020-02-20,1121249.4191160763
2020-02-21,1125946.7224624592
2020-02-24,1129426.301159454
2020-02-25,1126994.1851380814
2020-02-26,1117298.4929573147
2020-02-27,1115800.1203214931
2020-02-28,1095815.432486805
2020-03-02,1107665.7228245167
2020-03-03,1115066.0867697003
2020-03-04,1116498.5511592056
2020-03-05,1120702.2857701464
2020-03-06,1114362.0508106952
2020-03-09,1102019.905489634
2020-03-10,1104101.3827546258
2020-03-11,1099499.2048713758
2020-03-12,1091289.265762606
2020-03-13,1079465.666951762
2020-03-16,1057472.8399749773
2020-03-17,1051073.8614708174
2020-03-18,1044280.1296909441
2020-03-19,1040662.0622776687
2020-03-20,1051595.8154939392
2020-03-23,1036528.0513583235
2020-03-24,1051917.0507494267
2020-03-25,1066279.7560705894
2020-03-26,1064217.3064583428
2020-03-27,1065649.4771107102
2020-03-30,1060288.9188358332
2020-03-31,1062346.8247455219
2020-04-01,1059027.457525638
2020-04-02,1067972.3673011765
2020-04-03,1066032.1433624392
2020-04-07,1079436.731053851
2020-04-08,1080322.8395092282
2020-04-09,1082378.2212816416
2020-04-10,1074688.4713397198
2020-04-13,1072265.9191586364
2020-04-14,1078400.9804184954
2020-04-15,1080836.9017700355
2020-04-16,1082327.609317917
2020-04-17,1086174.283992282
2020-04-20,1089631.4749335079
2020-04-21,1085716.053231189
2020-04-22,1095340.813710209
2020-04-23,1097769.2718783861
2020-04-24,1097250.298916843
2020-04-27,1098477.3224835966
2020-04-28,1097911.714042745
2020-04-29,1101707.361052326
2020-04-30,1107302.0295178914
2020-05-06,1110003.9777363846
2020-05-07,1104992.3654720932
2020-05-08,1106348.812492787
2020-05-11,1103638.220181067
2020-05-12,1103108.0504011104
2020-05-13,1104089.2161431739
2020-05-14,1097715.8596224175
2020-05-15,1096970.1296636255
2020-05-18,1095935.481560169
2020-05-19,1095666.784910533
2020-05-20,1090247.9294795687
2020-05-21,1083832.1985174338
2020-05-22,1077739.925451928
2020-05-25,1078502.1277935146
2020-05-26,1082988.4682535403
2020-05-27,1077231.0806251469
2020-05-28,1076289.2284989394
2020-05-29,1077833.436773833
2020-06-01,1090504.9849576228
2020-06-02,1090442.076790845
2020-06-03,1089169.096041684
2020-06-04,1091048.2879465073
2020-06-05,1092055.840134338
2020-06-08,1091249.0952314117
2020-06-09,1094759.7439160603
2020-06-10,1095395.2283653417
2020-06-11,1095774.977211753
2020-06-12,1095893.2208743421
2020-06-15,1094519.5818369747
2020-06-16,1100939.6866100002
2020-06-17,1100870.8677057617
2020-06-18,1099517.0497076493
2020-06-19,1105530.7121888946
2020-06-22,1109982.1887122851
2020-06-23,1108731.4395907954
2020-06-24,1107973.3662233606
2020-06-29,1105838.0993407376
2020-06-30,1114659.9291250852
2020-07-01,1118692.8493173674
2020-07-02,1125260.360161668
2020-07-03,1134037.9543741045
2020-07-06,1156561.6449116406
2020-07-07,1162014.818886402
2020-07-08,1170203.318785605
2020-07-09,1179901.2083992283
2020-07-10,1171861.0362226837
2020-07-13,1186985.787410374
2020-07-14,1182592.0352013162
2020-07-15,1172318.0646148522
2020-07-16,1148962.1947359634
2020-07-17,1149617.4377417103
2020-07-20,1161259.2325401967
2020-07-21,1168529.19264757
2020-07-22,1174692.1564558572
2020-07-23,1175006.7526427207
2020-07-24,1153086.0174820917
2020-07-27,1154732.7686540014
2020-07-28,1158595.652996313
2020-07-29,1170206.670244633
2020-07-30,1170043.2325362654
2020-07-31,1176944.7061172172
2020-08-03,1185666.1249221135
2020-08-04,1185412.972764868
2020-08-05,1191846.9098828803
2020-08-06,1190151.1257398438
2020-08-07,1186482.5513088263
2020-08-10,1185845.838607602
2020-08-11,1177976.3474835842
2020-08-12,1164576.1433011703
2020-08-13,1169653.096410175
2020-08-14,1174695.6860195496
2020-08-17,1183631.0384702813
2020-08-18,1190334.1213090946
2020-08-19,1181190.4112894908
2020-08-20,1172460.313064292
2020-08-21,1177211.5584527974
2020-08-24,1181302.2641113342
2020-08-25,1185014.0725175182
2020-08-26,1175964.549054516
2020-08-27,1182398.4813473052
2020-08-28,1190409.7743063862
2020-08-31,1195458.4839962206
2020-09-01,1198852.0074168884
2020-09-02,1200578.6323292556
2020-09-03,1199364.8419327554
2020-09-04,1189762.5649673145
2020-09-07,1174665.2353703657
2020-09-08,1179079.9300817656
2020-09-09,1165214.7899835645
2020-09-10,1163075.647708433
2020-09-11,1165260.5831880078
2020-09-14,1168484.2013136928
2020-09-15,1172394.9928958558
2020-09-16,1171131.271340029
2020-09-17,1168709.457806805
2020-09-18,1176213.8386332046
2020-09-21,1172592.69936748
2020-09-22,1166706.6677856776
2020-09-23,1167414.8891367463
2020-09-24,1157609.715822109
2020-09-25,1157134.1533513481
2020-09-28,1156392.9879036185
2020-09-29,1160636.986285848
2020-09-30,1159978.6405475384
2020-10-09,1168137.798499707
2020-10-12,1178293.120663061
2020-10-13,1178403.915146659
2020-10-14,1176704.069002928
2020-10-15,1172016.2838870804
2020-10-16,1173453.3203884575
2020-10-19,1172117.8920449226
2020-10-20,1173702.3893337718
2020-10-21,1173539.0359243152
2020-10-22,1172367.0031831148
2020-10-23,1165134.752944625
2020-10-26,1164024.3691587916
2020-10-27,1165448.1746749755
2020-10-28,1170892.8800652244
2020-10-29,1171406.9186075036
2020-10-30,1161854.0140920046
2020-11-02,1166286.3375877878
2020-11-03,1171976.3646351602
2020-11-04,1173868.8536156167
2020-11-05,1179878.709264088
2020-11-06,1177118.6418345592
2020-11-09,1184550.890247758
2020-11-10,1178905.5589468293
2020-11-11,1175287.46048221
2020-11-12,1174036.140466996
2020-11-13,1170841.4253619518
2020-11-16,1176053.4303722675
2020-11-17,1171954.4340524904
2020-11-18,1171649.1589356936
2020-11-19,1172490.7301102898
2020-11-20,1173014.5026297022
2020-11-23,1180804.4882218372
2020-11-24,1173314.838721032
2020-11-25,1167663.9807712208
2020-11-26,1165411.236895764
2020-11-27,1165865.717739184
2020-11-30,1163956.0353218669
2020-12-01,1170447.3077972084
2020-12-02,1176991.694281611
2020-12-03,1181071.7387417017
2020-12-04,1180803.1838076364
2020-12-07,1176895.1273015381
2020-12-08,1177383.1714062653
2020-12-09,1170529.9552133116
2020-12-10,1169281.6205270647
2020-12-11,1164018.5486440437
2020-12-14,1164788.8623293482
2020-12-15,1164375.483372643
2020-12-16,1162859.544464675
2020-12-17,1166947.472992673
2020-12-18,1166626.6431681535
2020-12-21,1172305.005134552
2020-12-22,1165430.783803964
2020-12-23,1166632.8368734608
2020-12-24,1162419.9842323647
2020-12-25,1167467.3821709906
2020-12-28,1165854.5072558376
2020-12-29,1164774.9136549495
2020-12-30,1170202.3898814386
2020-12-31,1176845.6147729403
2021-01-04,1180525.018221817
2021-01-05,1183081.1558851153
2021-01-06,1184672.0096100683
2021-01-07,1182496.7004715845
2021-01-08,1183296.3744625156
2021-01-11,1175423.2005597157
2021-01-12,1180615.4662605994
2021-01-13,1176959.3057496054
2021-01-14,1174539.7384709215
2021-01-15,1177911.097408356
2021-01-18,1182503.6184452141
2021-01-19,1179443.653917445
2021-01-20,1182103.0372489048
2021-01-21,1187746.0197104618
2021-01-22,1185846.972698851
2021-01-25,1184202.6185169988
2021-01-26,1178123.232089266
2021-01-27,1178930.3559669503
2021-01-28,1167982.9780589992
2021-01-29,1162978.0634270955
2021-02-01,1166788.0823119343
2021-02-02,1170383.8809846723
2021-02-03,1169866.9695253102
2021-02-04,1163487.4079870693
2021-02-05,1163434.8824905842
2021-02-08,1167665.4390341837
2021-02-09,1174122.1781357871
2021-02-10,1179010.5689759483
2021-02-18,1180686.1063632057
2021-02-19,1185138.4213649435
2021-02-22,1183724.949479357
2021-02-23,1180407.3904899065
2021-02-24,1173526.8116457982
2021-02-25,1176032.5443554528
2021-02-26,1165146.2516833306
2021-03-01,1172310.7842006246
2021-03-02,1171555.3021237194
2021-03-03,1179481.862423464
2021-03-04,1169653.0781093198
2021-03-05,1170687.0656970998
2021-03-08,1165270.2090940045
2021-03-09,1157703.6842391302
2021-03-10,1157022.0762070217
2021-03-11,1166226.617078825
2021-03-12,1166719.216873077
2021-03-15,1163665.7943833785
2021-03-16,1166476.7547626658
2021-03-17,1166345.414399804
2021-03-18,1168352.8994798707
2021-03-19,1162174.3141819388
2021-03-22,1166572.2097929001
2021-03-23,1163622.012926963
2021-03-24,1164584.7488299098
2021-03-25,1163071.2534546263
2021-03-26,1167994.345333704
2021-03-29,1171746.4894361107
2021-03-30,1175610.330250074
2021-03-31,1174226.5166216837
2021-04-01,1177970.0580774273
2021-04-02,1181366.9845291805
2021-04-06,1181876.3511998863
2021-04-07,1182580.5776366794
2021-04-08,1180584.2156364913
2021-04-09,1178412.2382502137
2021-04-12,1177336.5551201368
2021-04-13,1175958.9523282032
2021-04-14,1178086.340830808
2021-04-15,1174975.9219552584
2021-04-16,1180117.4207831316
2021-04-19,1184021.6129772505
2021-04-20,1182484.8706705729
2021-04-21,1184479.6893727654
2021-04-22,1185800.570518216
2021-04-23,1191401.967993273
2021-04-26,1192473.2125509183
2021-04-27,1189399.7930309488
2021-04-28,1191930.9545050936
2021-04-29,1191828.1530022975
2021-04-30,1189193.0110993884
2021-05-06,1188791.0343519568
2021-05-07,1186127.9252472995
2021-05-10,1187032.8460523952
2021-05-11,1186774.7598229523
2021-05-12,1189663.1379782767
2021-05-13,1185093.1585121218
2021-05-14,1190275.1457393572
2021-05-17,1193843.826123222
2021-05-18,1196471.9241840963
2021-05-19,1193704.2069845207
2021-05-20,1191196.5365350093
2021-05-21,1191947.5628260442
2021-05-24,1194112.674897565
2021-05-25,1198568.7527039908
2021-05-26,1200311.9173021016
2021-05-27,1201217.2061086702
2021-05-28,1200312.06007175
2021-05-31,1203628.2742648022
2021-06-01,1205446.1698967011
2021-06-02,1200105.181223962
2021-06-03,1198699.1594268822
2021-06-04,1198242.2557477944
2021-06-07,1199047.471896768
2021-06-08,1197851.8824508772
2021-06-09,1198113.205949527
2021-06-10,1201002.6752850472
2021-06-11,1199482.900867151
2021-06-15,1195365.7754795365
2021-06-16,1191113.6668936056
2021-06-17,1191932.6332627258
2021-06-18,1195699.1312575736
2021-06-21,1200131.5495709595
2021-06-22,1203430.366339439
2021-06-23,1207251.2250719483
2021-06-24,1205698.6061890386
2021-06-25,1210253.071237723
2021-06-28,1210866.3150416226
2021-06-29,1208595.6106597509
2021-06-30,1212197.442501094
2021-07-01,1210857.3150593832
2021-07-02,1205413.970290161
2021-07-05,1206587.631418731
2021-07-06,1207201.1731413756
2021-07-07,1211625.654179714
2021-07-08,1210879.0723118668
2021-07-09,1211988.4109200875
2021-07-12,1214104.6746465631
2021-07-13,1217207.3509761954
2021-07-14,1214723.123252602
2021-07-15,1207860.9671725864
2021-07-16,1205951.3983315637
2021-07-19,1203712.7992459338
2021-07-20,1204225.4677202548
2021-07-21,1208176.6961711668
2021-07-22,1209753.5940168337
2021-07-23,1205481.5041773773
2021-07-26,1200173.7266271045
2021-07-27,1191821.7511351698
2021-07-28,1188612.9395297435
2021-07-29,1194792.8756261829
2021-07-30,1193925.3647035914
2021-08-02,1201041.7339154657
2021-08-03,1199067.1202700685
2021-08-04,1204905.6502014552
2021-08-05,1204844.3318599013
2021-08-06,1205669.2343170287
2021-08-09,1204405.057289925
2021-08-10,1205026.1753773643
2021-08-11,1204807.1718293892
2021-08-12,1209668.990339716
2021-08-13,1209109.5101168486
2021-08-16,1207777.8016731795
2021-08-17,1202570.5261871512
2021-08-18,1204497.9786520463
2021-08-19,1205180.371668785
2021-08-20,1204789.097197443
2021-08-23,1212265.7872578832
2021-08-24,1213436.7407235021
2021-08-25,1214610.2139624052
2021-08-26,1214401.6600085732
2021-08-27,1215416.7711001893
2021-08-30,1218175.3824661942
2021-08-31,1221584.2070780476
2021-09-01,1221090.5641845323
2021-09-02,1223829.8269449424
2021-09-03,1223406.941644337
2021-09-06,1229014.9060837233
2021-09-07,1233077.3131744775
2021-09-08,1232388.1316316938
2021-09-09,1233479.7796184195
2021-09-10,1230361.227319572
2021-09-13,1233165.7141321865
2021-09-14,1227725.0683221663
2021-09-15,1227102.459640931
