trade_date,nav,pnl
2018-03-26,94328.96622460018,-0.0019573826746448475
2018-03-27,96474.96622460018,0.02275016981411948
2018-03-28,97117.4106424002,0.006659182614320525
2018-03-29,97574.4106424002,0.004705644404819909
2018-03-30,100139.4106424002,0.0262876299545427
2018-04-02,100464.4106424002,0.0032454754618096437
2018-04-03,98655.4106424002,-0.01800637647135639
2018-04-04,98942.04580420021,0.0029054175532146065
2018-04-09,99143.04580420021,0.0020314922575763728
2018-04-10,97556.04580420021,-0.016007174150511783
2018-04-11,102569.04580420021,0.05138584655287626
2018-04-12,107459.04580420021,0.04767520221778021
2018-04-13,105231.03770710021,-0.020733555564597328
2018-04-16,102957.03770710021,-0.021609593990030262
2018-04-17,100410.03770710021,-0.02473847399578355
2018-04-18,102762.03770710021,0.023423952960369032
2018-04-19,103039.03770710021,0.0026955479492292156
2018-04-20,99688.63674060021,-0.03251584099634053
2018-04-23,99914.63674060021,0.0022670587881352677
2018-04-24,101825.63674060021,0.01912632685600779
2018-04-25,101869.63674060021,0.0004321112188288012
2018-04-26,99132.6367406002,-0.026867672130504228
2018-04-27,99459.61163160022,0.0032983576524410196
2018-05-02,99493.61163160022,0.00034184730306341393
2018-05-03,100067.61163160022,0.0057692146318437665
2018-05-04,102368.61163160022,0.022994453075098287
2018-05-07,103082.61163160022,0.006974794212990965
2018-05-08,102862.51040220019,-0.002135192598598734
2018-05-09,108043.51040220019,0.050368204895465896
2018-05-10,110538.51040220019,0.023092548462301687
2018-05-11,104362.51040220019,-0.05587193076447561
2018-05-14,102253.51040220019,-0.020208406178350624
2018-05-15,104212.8876700002,0.019161956006136682
2018-05-16,103288.8876700002,-0.008866465757344066
2018-05-17,103812.8876700002,0.005073149801691601
2018-05-18,104496.8876700002,0.006588777321889783
2018-05-21,106360.8876700002,0.01783785184001352
2018-05-22,108879.38574980023,0.023678798992483374
2018-05-23,105353.38574980023,-0.03238445896547015
2018-05-24,106361.38574980023,0.00956779882132941
2018-05-25,105219.38574980023,-0.010736979327125251
2018-05-28,101726.38574980023,-0.03319730461367598
2018-05-29,100176.04198220024,-0.015240330777239186
2018-05-30,92505.04198220024,-0.07657519550795411
2018-05-31,92526.04198220024,0.00022701465293151202
2018-06-01,90432.04198220024,-0.022631466289272706
2018-06-04,91030.04198220024,0.006612700397915505
2018-06-05,94386.22412170024,0.03686895080369457
2018-06-06,98698.22412170024,0.045684632901938915
2018-06-07,97171.22412170024,-0.015471402992186856
2018-06-08,95287.22412170024,-0.01938845596552763
2018-06-11,95070.22412170024,-0.002277325234313121
2018-06-12,93017.43446990024,-0.0215923510306677
2018-06-13,89563.43446990024,-0.03713282375163429
2018-06-14,90359.43446990024,0.008887555560048499
2018-06-15,85945.43446990024,-0.04884935398162937
2018-06-19,77726.43446990024,-0.0956304433236469
2018-06-20,82035.61366430027,0.055440330227276347
2018-06-21,79551.61366430027,-0.030279532133017595
2018-06-22,83396.61366430027,0.04833340045401857
2018-06-25,87172.61366430027,0.045277617808316295
2018-06-26,84581.61366430027,-0.0297226375473596
2018-06-27,81439.80380070028,-0.03714530531504945
2018-06-28,79926.80380070028,-0.01857813905964978
2018-06-29,82740.80380070028,0.035207212927177656
2018-07-02,81590.80380070028,-0.01389882557546862
2018-07-03,84954.80380070028,0.04123013677150622
2018-07-04,82123.82423760029,-0.0333233606158555
2018-07-05,80791.82423760029,-0.01621941029129703
2018-07-06,81916.82423760029,0.013924676297585314
2018-07-09,83542.82423760029,0.01984940230695198
2018-07-10,84277.82423760029,0.008797883082209745
2018-07-11,80560.7794186003,-0.044104660420761554
2018-07-12,82276.7794186003,0.021300687659481676
2018-07-13,81574.7794186003,-0.008532176453193818
2018-07-16,84478.7794186003,0.035599238155437085
2018-07-17,85114.7794186003,0.007528517864214823
2018-07-18,84035.10515210031,-0.012684921160284968
2018-07-19,83073.10515210031,-0.011447596790160719
2018-07-20,84259.10515210031,0.014276582027703544
2018-07-23,84603.10515210031,0.004082644829648041
2018-07-24,85778.10515210031,0.0138883791308555
2018-07-25,85094.34073680032,-0.007971316387643923
2018-07-26,84005.34073680032,-0.012797560808048503
2018-07-27,83855.34073680032,-0.0017856007568610721
2018-07-30,85388.34073680032,0.01828148316529621
2018-07-31,85502.34073680032,0.0013350768853956918
2018-08-01,82505.96270920032,-0.035044397636126434
2018-08-02,79508.96270920032,-0.036324647353830564
2018-08-03,79217.96270920032,-0.003659964739627153
2018-08-06,78656.96270920032,-0.007081727184267028
2018-08-07,80975.96270920032,0.02948245037853159
2018-08-08,77645.29262490032,-0.0411315898306891
2018-08-09,78888.29262490032,0.01600869747513034
2018-08-10,81596.29262490032,0.0343270200164687
2018-08-13,83404.29262490032,0.02215786945506726
2018-08-14,84268.29262490032,0.010359179039929334
2018-08-15,82068.98996730035,-0.026098815925814756
2018-08-16,82629.98996730035,0.006835712249212866
2018-08-17,81690.98996730035,-0.011363912792093922
2018-08-20,81704.98996730035,0.00017137752897355973
2018-08-21,81835.98996730035,0.0016033292465054139
2018-08-22,78993.83925510035,-0.03472983846515032
2018-08-23,82633.83925510035,0.04607954283934834
2018-08-24,85335.83925510035,0.03269846862202064
2018-08-27,88065.83925510035,0.031991248036350006
2018-08-28,86649.83925510035,-0.016078879301862692
2018-08-29,85059.59427550035,-0.01835254390857277
2018-08-30,82574.59427550035,-0.02921481134686943
2018-08-31,82251.59427550035,-0.003911614738576263
2018-09-03,80899.59427550035,-0.016437371359289354
2018-09-04,82267.59427550035,0.016909849947347455
2018-09-05,80946.95966340037,-0.016052913953912396
2018-09-06,81444.95966340037,0.006152176710167101
2018-09-07,80670.95966340037,-0.009503350522841791
2018-09-10,78375.95966340037,-0.028448899202090705
2018-09-11,79028.95966340037,0.008331636420203736
2018-09-12,79431.65919090038,0.005095594440508666
2018-09-13,81256.65919090038,0.02297572553047056
2018-09-14,77731.65919090038,-0.04338105990450014
2018-09-17,77441.65919090038,-0.003730783608874133
2018-09-18,78110.65919090038,0.008638761191193778
2018-09-19,78751.23818740039,0.008200916534764513
2018-09-20,77267.23818740039,-0.018844148157627694
2018-09-21,79451.23818740039,0.028265537260475426
2018-09-25,80665.23818740039,0.015279812218112365
2018-09-26,82175.23818740039,0.01871933975440565
2018-09-27,79014.8167277004,-0.03845953512775546
2018-09-28,80780.8167277004,0.022350238513948018
2018-10-08,79179.8167277004,-0.019819061812617278
2018-10-09,80825.8167277004,0.020788125914216193
2018-10-10,82058.8167277004,0.015255026796128002
2018-10-11,75654.08235230038,-0.07805053290803776
2018-10-12,76151.08235230038,0.006569374507585879
2018-10-15,73838.08235230038,-0.030373829610185865
2018-10-16,75174.08235230038,0.018093644328757152
2018-10-17,74390.08235230038,-0.010429126308796333
2018-10-18,67942.8801867004,-0.0866674960119952
2018-10-19,67524.8801867004,-0.006152226677046624
2018-10-22,70718.8801867004,0.04730108355866558
2018-10-23,69485.8801867004,-0.017435230828667492
2018-10-24,71703.8801867004,0.03192015405202464
2018-10-25,70488.19848190038,-0.01695419692260247
2018-10-26,69580.19848190038,-0.012881588968870483
2018-10-29,68478.19848190038,-0.01583783927099114
2018-10-30,69344.19848190038,0.012646360727916806
2018-10-31,69908.19848190038,0.008133340817937595
2018-11-01,73049.1267693004,0.04492932668280991
2018-11-02,75323.1267693004,0.031129735570715633
2018-11-05,75019.1267693004,-0.004035945041568567
2018-11-06,74534.1267693004,-0.006465017934579209
2018-11-07,74378.1267693004,-0.002093000975014525
2018-11-08,73402.6012662004,-0.013115757891104196
2018-11-09,73384.6012662004,-0.00024522291702877563
2018-11-12,75542.6012662004,0.02940671425292507
2018-11-13,75840.6012662004,0.003944793997096907
2018-11-14,76685.6012662004,0.011141789304043748
2018-11-15,80187.44142490042,0.04566489798448603
2018-11-16,83130.44142490042,0.03670150771372671
2018-11-19,82677.44142490042,-0.0054492673470192265
2018-11-20,77956.44142490042,-0.05710142837799703
2018-11-21,77593.44142490042,-0.004656446515067025
2018-11-22,77188.75624470043,-0.005215456007215069
2018-11-23,71882.75624470043,-0.06874058163573915
2018-11-26,71340.75624470043,-0.007540055895393638
2018-11-27,72754.75624470043,0.019820367408917683
2018-11-28,74256.75624470043,0.020644698402235484
2018-11-29,72196.56947750041,-0.027744098603109335
2018-11-30,70944.56947750041,-0.017341544190547453
2018-12-03,72264.56947750041,0.018606075274283373
2018-12-04,73130.56947750041,0.011983742603899783
2018-12-05,69432.56947750041,-0.050567088789562065
2018-12-06,66237.54792340042,-0.0460161791237661
2018-12-07,68905.54792340042,0.04027926883835398
2018-12-10,67846.54792340042,-0.01536886407430138
2018-12-11,67023.54792340042,-0.01213031502986972
2018-12-12,66374.54792340042,-0.009683163904449343
2018-12-13,68009.68344420042,0.024634977893740695
2018-12-14,65588.68344420042,-0.03559787191167185
2018-12-17,68399.68344420042,0.04285800312475341
2018-12-18,67548.68344420042,-0.012441578047568513
2018-12-19,66813.68344420042,-0.010881041088049548
2018-12-20,65033.81856030041,-0.026639227058727677
2018-12-21,64210.81856030041,-0.012654954271782426
2018-12-24,64982.81856030041,0.012022896099276759
2018-12-25,63661.81856030041,-0.020328450339133664
2018-12-26,64528.81856030041,0.013618838098047314
2018-12-27,63459.64979900041,-0.016568856910046947
2018-12-28,64029.64979900041,0.008982085495356396
2019-01-02,62942.64979900041,-0.01697651015447177
2019-01-03,62447.64979900041,-0.007864301893560577
2019-01-04,63765.64979900041,0.021105678183922505
2019-01-07,65493.75305150042,0.027100849092689616
2019-01-08,64924.75305150042,-0.00868785148947826
2019-01-09,64073.75305150042,-0.013107481507476204
2019-01-10,63985.75305150042,-0.0013734172856906257
2019-01-11,66241.75305150042,0.03525784869929094
2019-01-14,63349.50100930043,-0.0436620697515564
2019-01-15,65899.50100930044,0.040252882175435545
2019-01-16,64589.50100930043,-0.019878754466063797
2019-01-17,63063.50100930043,-0.023626130813121926
2019-01-18,63191.50100930043,0.0020297001903069045
2019-01-21,63155.146879000444,-0.0005753009458445701
2019-01-22,64428.146879000444,0.020156710306429293
2019-01-23,62752.146879000444,-0.026013475184186508
2019-01-24,62675.146879000444,-0.0012270496521572527
2019-01-25,59771.146879000444,-0.046334155476434935
2019-01-28,58533.220639200445,-0.020711100663770687
2019-01-29,57702.220639200445,-0.014197066057962116
2019-01-30,55752.220639200445,-0.033794193332574274
2019-01-31,54805.220639200445,-0.016985870502423506
2019-02-01,56401.220639200445,0.029121313287048922
2019-02-11,58616.482704100454,0.039276846135495536
2019-02-12,60671.482704100454,0.03505839834119295
2019-02-13,61246.482704100454,0.00947726962277029
2019-02-14,61186.482704100454,-0.0009796480932607876
2019-02-15,61361.482704100454,0.002860108838847797
2019-02-18,63028.510836500456,0.027167337863050145
2019-02-19,65888.51083650046,0.045376290222356674
2019-02-20,66910.51083650046,0.015511050212320798
2019-02-21,65350.510836500456,-0.023314722612295502
2019-02-22,66433.51083650046,0.0165721734403812
2019-02-25,68402.40878860047,0.029637120292282493
2019-02-26,70081.40878860047,0.02454591921154403
2019-02-27,70642.40878860047,0.008004976065653091
2019-02-28,69469.40878860047,-0.01660475654942961
2019-03-01,70235.40878860047,0.011026436144447205
2019-03-04,69785.78177250049,-0.006401714232963429
2019-03-05,70154.78177250049,0.005287610034991452
2019-03-06,71880.78177250049,0.02460274205680113
2019-03-07,73247.78177250049,0.01901760061996116
2019-03-08,69294.78177250049,-0.05396750460345112
2019-03-11,72500.12291180048,0.04625660197362835
2019-03-12,72290.12291180048,-0.002896546813520251
2019-03-13,70188.12291180048,-0.029077277992245243
2019-03-14,66386.12291180048,-0.05416870892497938
2019-03-15,67442.12291180048,0.01590693888545025
2019-03-18,68645.8278986005,0.017847970004950753
2019-03-19,69350.8278986005,0.010270107034638487
2019-03-20,68610.8278986005,-0.010670384513389974
2019-03-21,69983.8278986005,0.020011418635395906
2019-03-22,68237.8278986005,-0.02494862102327089
2019-03-25,68524.03787300049,0.004194300774422066
2019-03-26,66027.03787300049,-0.036439767379555676
2019-03-27,66149.03787300049,0.0018477278995108204
2019-03-28,66015.03787300049,-0.0020257286320213286
2019-03-29,67253.03787300049,0.018753302882013934
2019-04-01,70241.51830470053,0.04443636341518786
2019-04-02,69419.51830470053,-0.01170248052489764
2019-04-03,70853.51830470053,0.020657014554693376
2019-04-04,70029.51830470053,-0.011629627147891841
2019-04-08,70420.51830470053,0.005583359838329027
2019-04-09,69124.99765280052,-0.01839692014612071
2019-04-10,67688.99765280052,-0.02077396092239614
2019-04-11,67223.99765280052,-0.006869654096299915
2019-04-12,65683.99765280052,-0.022908485864732597
2019-04-15,65811.99765280052,0.0019487242642659552
2019-04-16,66310.18985450052,0.007569929791954921
2019-04-17,66292.18985450052,-0.00027145149244023337
2019-04-18,65385.189854500524,-0.013681853050724446
2019-04-19,65432.189854500524,0.0007188172138765658
2019-04-22,64835.189854500524,-0.009123949562555245
2019-04-23,64628.99863500052,-0.003180236226079214
2019-04-24,64675.99863500052,0.0007272277304719577
2019-04-25,61523.99863500052,-0.04873523511849176
2019-04-26,59833.99863500052,-0.027468955813911844
2019-04-29,58772.99863500052,-0.017732393358369958
2019-04-30,61741.58790120053,0.05050940627746292
2019-05-06,58394.58790120053,-0.05420981406172931
2019-05-07,56849.58790120053,-0.02645793138593644
2019-05-08,54323.58790120053,-0.04443303976785129
2019-05-09,55962.58790120053,0.03017105576643586
2019-05-10,58049.91749940053,0.03729866106058366
2019-05-13,58388.91749940053,0.005839801581173587
2019-05-14,57451.91749940053,-0.016047565876000647
2019-05-15,58647.91749940053,0.0208174078787271
2019-05-16,59177.91749940053,0.009036979019850344
2019-05-17,58787.61029410055,-0.0065954873336651065
2019-05-20,57765.61029410055,-0.017384615480833032
2019-05-21,57771.61029410055,0.00010386802752448965
2019-05-22,57995.61029410055,0.003877336962907485
2019-05-23,56138.61029410055,-0.03201966477433371
2019-05-24,55482.952853700546,-0.011679260262502544
2019-05-27,57129.952853700546,0.0296847935318596
2019-05-28,57412.952853700546,0.004953618651230229
2019-05-29,58379.952853700546,0.016842889137998363
2019-05-30,59307.952853700546,0.01589586758190009
2019-05-31,59005.08082760055,-0.005106769185696192
2019-06-03,57989.08082760055,-0.01721885616881913
2019-06-04,56934.08082760055,-0.018193080230681336
2019-06-05,56373.08082760055,-0.009853500607109766
2019-06-06,55952.08082760055,-0.007468103460364306
2019-06-10,56802.776442600545,0.015204003183030057
2019-06-11,57988.776442600545,0.02087926109031768
2019-06-12,57087.776442600545,-0.015537489412142391
2019-06-13,57203.776442600545,0.00203195862982386
2019-06-14,55840.776442600545,-0.023827098222573895
2019-06-17,55154.91828460056,-0.012282389352250345
2019-06-18,54535.91828460056,-0.011222933860693063
2019-06-19,56346.91828460056,0.03320747237717958
2019-06-20,57642.91828460056,0.0230003705518389
2019-06-21,58377.91828460056,0.012750915843141142
2019-06-24,57835.341671100556,-0.009294209684813759
2019-06-25,58331.341671100556,0.008576071060851786
2019-06-26,58156.341671100556,-0.003000102431840679
2019-06-27,58257.341671100556,0.0017366979610100586
2019-06-28,57035.341671100556,-0.02097589702769076
2019-07-01,59083.62503340056,0.03591252900897168
2019-07-02,58227.62503340056,-0.014487939755153723
2019-07-03,57057.62503340056,-0.020093555238237193
2019-07-04,55977.62503340056,-0.018928232630919806
2019-07-05,56475.62503340056,0.008896411730630938
2019-07-08,54328.42550880056,-0.03801993379143853
2019-07-09,54586.42550880056,0.004748895216155402
2019-07-10,53837.42550880056,-0.013721360082082024
2019-07-11,53472.42550880056,-0.006779670397506932
2019-07-12,53887.42550880056,0.007761009455830692
2019-07-15,54202.240907700565,0.005842093882339805
2019-07-16,54565.240907700565,0.006697140079838126
2019-07-17,55195.240907700565,0.011545811757079472
2019-07-18,53486.240907700565,-0.03096281440020976
2019-07-19,53101.240907700565,-0.007198112887843111
2019-07-22,52139.35364490058,-0.018114214401729667
2019-07-23,52085.35364490058,-0.001035686026485294
2019-07-24,52403.35364490058,0.006105363173071865
2019-07-25,53285.35364490058,0.01683098387131232
2019-07-26,53165.35364490058,-0.002252025965703286
2019-07-29,51757.93478300058,-0.026472481896769873
2019-07-30,51504.93478300058,-0.004888139394678803
2019-08-01,50620.93478300058,-0.017163403928661336
2019-08-02,49846.93478300058,-0.01529011669416902
2019-08-05,49668.93478300058,-0.00357093170873779
2019-08-06,47895.02772900058,-0.03571461843806489
2019-08-07,49075.02772900058,0.024637213004169656
2019-08-08,50931.02772900058,0.03781964241057789
2019-08-09,50000.02772900058,-0.018279623277067336
2019-08-12,49356.02772900058,-0.012879992857013356
2019-08-13,48440.92526860059,-0.01854084500933806
2019-08-14,48845.92526860059,0.00836069909388204
2019-08-15,48306.92526860059,-0.011034697306603891
2019-08-16,48787.92526860059,0.009957164471253277
2019-08-19,49916.92526860059,0.023140971742174443
2019-08-20,49742.94251610059,-0.0034854460999712567
2019-08-21,49695.94251610059,-0.0009448576546268184
2019-08-22,50040.94251610059,0.006942216658597955
2019-08-23,49595.94251610059,-0.008892718194842608
2019-08-26,49456.94251610059,-0.0028026486230173786
2019-08-27,49790.507924600606,0.006744561865938747
2019-08-28,50577.507924600606,0.01580622558001976
2019-08-29,49887.507924600606,-0.01364242779673186
2019-08-30,48010.507924600606,-0.037624649498164464
2019-09-02,49399.507924600606,0.028931166530905994
2019-09-03,49197.524725600604,-0.004088769453094443
2019-09-04,48708.524725600604,-0.00993952445224433
2019-09-05,48758.524725600604,0.0010265143582499636
2019-09-06,48453.524725600604,-0.006255316413210976
2019-09-09,49372.524725600604,0.01896662843837338
2019-09-10,49106.77454110061,-0.005382552056573231
2019-09-11,48822.77454110061,-0.005783316103612157
2019-09-12,49025.77454110061,0.004157895611383244
2019-09-16,49586.77454110061,0.011442960468267316
2019-09-17,49655.77454110061,0.0013915000650588372
2019-09-18,47899.241598600616,-0.03537419280503007
2019-09-19,48498.241598600616,0.012505417205133762
2019-09-20,48973.241598600616,0.009794169527451713
2019-09-23,47885.241598600616,-0.022216213680882557
2019-09-24,47611.241598600616,-0.005722013523431935
2019-09-25,46143.22715460062,-0.030833357726237964
2019-09-26,48216.587154600624,0.044933138140800466
2019-09-27,48151.22715460062,-0.0013555501095594558
2019-09-30,46669.22715460062,-0.030778031788093352
2019-10-08,47126.22715460062,0.00979231986178175
2019-10-09,46898.10896660063,-0.00484057820397199
2019-10-10,48194.10896660063,0.027634376493153923
2019-10-11,48854.10896660063,0.013694619822879117
2019-10-14,49689.10896660063,0.017091704621424064
2019-10-15,49082.10896660063,-0.012215956627598334
2019-10-16,48364.11919560062,-0.014628339859817041
2019-10-17,48330.11919560062,-0.0007030005004845519
2019-10-18,47248.11919560062,-0.02238769566491139
2019-10-21,48348.11919560062,0.023281350003502954
2019-10-22,48183.11919560062,-0.003412749094384937
2019-10-23,48327.95092560063,0.003005860401275706
2019-10-24,50033.95092560063,0.03530048279154929
2019-10-25,50971.95092560063,0.01874727025644618
2019-10-28,52855.95092560063,0.03696150462731773
2019-10-29,54915.95092560063,0.038973851835522266
2019-10-30,52486.198783300635,-0.04424492522385326
2019-10-31,50464.198783300635,-0.03852441302423548
2019-11-01,50803.198783300635,0.006717633652635779
2019-11-04,50730.198783300635,-0.0014369173939495772
2019-11-05,50248.198783300635,-0.00950124406290842
2019-11-06,49877.698809200636,-0.007373398113190266
2019-11-07,52950.698809200636,0.061610701242559074
2019-11-08,55468.698809200636,0.047553668915177205
2019-11-11,57535.698809200636,0.03726425974241798
2019-11-12,56436.698809200636,-0.019101184529703774
2019-11-13,56252.02235580065,-0.0032722759710722693
2019-11-14,56411.02235580065,0.0028265650431962275
2019-11-15,56532.02235580065,0.0021449708753160657
2019-11-18,59195.02235580065,0.047106045193989976
2019-11-19,61825.02235580065,0.04442941138178802
2019-11-20,60324.71841420066,-0.024266937308421777
2019-11-21,62639.71841420066,0.0383756453549402
2019-11-22,62221.71841420066,-0.006673082360236782
2019-11-25,61033.71841420066,-0.019093011737343235
2019-11-26,62169.71841420066,0.018612662467828445
2019-11-27,61835.29630900065,-0.005379179988751814
2019-11-28,61789.29630900065,-0.0007439116935759049
2019-11-29,62969.29630900065,0.019097158739257436
2019-12-02,62453.29630900065,-0.0081944698487324
2019-12-03,63019.29630900065,0.009062772238627614
2019-12-04,62411.26777110066,-0.009648291452171498
2019-12-05,62622.26777110066,0.0033807997743910967
2019-12-06,62577.26777110066,-0.0007185942253717936
2019-12-09,62984.26777110066,0.006503959257038172
2019-12-10,64538.26777110066,0.024672827913910123
2019-12-11,64169.04575850065,-0.005720978039099767
2019-12-12,63475.04575850065,-0.01081518342366905
2019-12-13,63753.04575850065,0.0043796738809402935
2019-12-16,64715.04575850065,0.015089475154553389
2019-12-17,66041.04575850065,0.02048982558010204
2019-12-18,66454.72967720065,0.006264042520052859
2019-12-19,66537.72967720065,0.001248970545861372
2019-12-20,65856.72967720065,-0.010234794654157664
2019-12-23,65922.72967720065,0.0010021754849276476
2019-12-24,66602.72967720065,0.010315106842961663
2019-12-25,68288.57697150066,0.025311984996271297
2019-12-26,68024.57697150066,-0.0038659467177091233
2019-12-27,67269.57697150066,-0.011098929734121077
2019-12-30,66259.57697150066,-0.015014216611290654
2019-12-31,67294.57697150066,0.01562038345709893
2020-01-02,68309.64454350066,0.015083943130066446
2020-01-03,68450.64454350066,0.002064130196288927
2020-01-06,69090.64454350066,0.009349802390732354
2020-01-07,69949.64454350066,0.012432942342275544
2020-01-08,69066.64454350066,-0.012623366505470579
2020-01-09,70497.45483300067,0.02071637183125108
2020-01-10,71303.45483300067,0.011433036865079904
2020-01-13,71120.45483300067,-0.0025664955566122583
2020-01-14,70059.45483300067,-0.01491835228685412
2020-01-15,69463.45483300067,-0.008507060202233574
2020-01-16,68698.03624040067,-0.01101901128356142
2020-01-17,68516.03624040067,-0.0026492751461353325
2020-01-20,68802.03624040067,0.004174205276506582
2020-01-21,69634.03624040067,0.012092665355032839
2020-01-22,68113.03624040067,-0.021842766585423612
2020-01-23,65360.36259670068,-0.04041331580029117
2020-02-03,59272.36259670068,-0.09314513809486291
2020-02-04,59693.36259670068,0.0071028044362690945
2020-02-05,61261.36259670068,0.026267577026841238
2020-02-06,63638.36259670068,0.038800965229069506
2020-02-07,64898.91009240069,0.019807981290916654
2020-02-10,65482.91009240069,0.00899861028742266
2020-02-11,65114.91009240069,-0.005619786895248335
2020-02-12,66014.91009240069,0.013821719153460643
2020-02-13,64063.91009240069,-0.02955392951788005
2020-02-14,63693.5187102007,-0.005781591877014214
2020-02-17,64543.5187102007,0.013345156888998622
2020-02-18,66273.5187102007,0.02680362079061216
2020-02-19,64629.5187102007,-0.024806288122241615
2020-02-20,65905.5187102007,0.019743300359725824
2020-02-21,66092.7878557007,0.0028414789711839195
2020-02-24,66500.7878557007,0.006173139509423997
2020-02-25,65533.787855700706,-0.01454118110748226
2020-02-26,63675.787855700706,-0.028351787082583124
2020-02-27,62493.787855700706,-0.018562785633349344
2020-02-28,60444.78726530071,-0.032787268314271145
2020-03-02,61736.78726530071,0.021374878768771755
2020-03-03,64351.78726530071,0.04235724137640329
2020-03-04,62606.78726530071,-0.027116573978061442
2020-03-05,61231.78726530071,-0.021962474997692216
2020-03-06,58715.59183700071,-0.041092960710063964
2020-03-09,59618.59183700071,0.01537921992691138
2020-03-10,57200.59183700071,-0.04055781804794878
2020-03-11,57412.59183700071,0.0037062553584081837
2020-03-12,57785.59183700071,0.006496832629660387
2020-03-13,55821.89162600071,-0.03398252312685712
2020-03-16,54589.89162600071,-0.02207019440068847
2020-03-17,54369.89162600071,-0.004030050132856733
2020-03-18,53485.89162600071,-0.016258998750279918
2020-03-19,52807.89162600071,-0.012676240021217255
2020-03-20,53953.138731200714,0.02168704468095295
2020-03-23,52682.138731200714,-0.023557480248410312
2020-03-24,53570.138731200714,0.016855807706115167
2020-03-25,55090.138731200714,0.028374016495027465
2020-03-26,55490.138731200714,0.007260827603860376
2020-03-27,56229.76823280072,0.013329025994741839
2020-03-30,56014.76823280072,-0.0038235974779384785
2020-03-31,56477.76823280072,0.008265677331302124
2020-04-01,55637.76823280072,-0.014873108946825364
2020-04-02,57588.76823280072,0.03506610818458045
2020-04-03,57607.075140300716,0.0003178902425207131
2020-04-07,57964.075140300716,0.006197155455827774
2020-04-08,58424.075140300716,0.007935949963603806
2020-04-09,58127.075140300716,-0.005083520779520789
2020-04-10,56620.075140300716,-0.025925956129094208
2020-04-13,56564.30832880072,-0.00098493001575517
2020-04-14,56168.30832880072,-0.007000881151027372
2020-04-15,56847.30832880072,0.01208866743903414
2020-04-16,56425.30832880072,-0.007423394570578168
2020-04-17,57654.30832880072,0.021781006367539657
2020-04-20,58581.546578500725,0.016082722637343894
2020-04-21,57444.546578500725,-0.019408842313106134
2020-04-22,60508.546578500725,0.053338396462280224
2020-04-23,60742.546578500725,0.0038672222889442054
2020-04-24,61752.546578500725,0.016627554439040848
2020-04-27,61042.612976900724,-0.011496426316565334
2020-04-28,60162.612976900724,-0.014416158763272513
2020-04-29,59906.612976900724,-0.0042551343323185
2020-04-30,60034.612976900724,0.0021366589369582467
2020-05-06,60634.612976900724,0.009994234496537135
2020-05-07,60005.11839400074,-0.010381769619603132
2020-05-08,59163.11839400074,-0.014032136299962361
