ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
H30269.CSI,20210922,9861.5036,9491.6394,9862.3143,9485.8547,9586.1926,275.311,2.872,39636147.9,33107287.142
H30269.CSI,20210917,9586.1926,9739.328,9913.2853,9478.9617,9790.0007,-203.8081,-2.0818,30793806.25,26417143.188
H30269.CSI,20210916,9790.0007,9950.4745,10072.9802,9790.0007,9851.7457,-61.745,-0.6267,35273157.12,31024144.029
H30269.CSI,20210915,9851.7457,9831.4739,9959.8471,9779.569,9892.2923,-40.5466,-0.4099,30114290.86,27632874.781
H30269.CSI,20210914,9892.2923,10069.1526,10118.025,9865.068,10088.4984,-196.2061,-1.9448,42421665.92,36998112.172
H30269.CSI,20210913,10088.4984,9833.4516,10116.8333,9833.4516,9803.863,284.6354,2.9033,39155628.61,37551925.709
H30269.CSI,20210910,9803.863,9837.6954,10000.3165,9793.443,9881.1012,-77.2382,-0.7817,48914931.2,41812794.345
H30269.CSI,20210909,9881.1012,9635.6985,9891.422,9577.093,9627.0465,254.0547,2.639,40960590.94,35091842.486
H30269.CSI,20210908,9627.0465,9456.6155,9658.3602,9446.8195,9465.189,161.8575,1.71,39505055.72,31068457.994
H30269.CSI,20210907,9465.189,9298.4391,9480.4497,9268.8423,9266.6207,198.5683,2.1428,36023600.28,28063809.718
H30269.CSI,20210906,9266.6207,9217.726,9301.0238,9166.0871,9169.0919,97.5288,1.0637,31064490.79,25503840.797
H30269.CSI,20210903,9169.0919,9153.1433,9281.4189,9134.395,9208.9149,-39.823,-0.4324,34310380.95,26197820.365
H30269.CSI,20210902,9208.9149,9034.5933,9217.5953,9029.3885,9038.4759,170.439,1.8857,30442769.64,26038672.323
H30269.CSI,20210901,9038.4759,9087.3679,9134.6136,8967.3495,9034.1807,4.2952,0.0475,41491630.12,34781979.039
H30269.CSI,20210831,9034.1807,8762.7106,9044.9544,8749.5447,8807.1685,227.0122,2.5776,31477722.71,26519292.16
H30269.CSI,20210830,8807.1685,8737.4547,8825.2636,8701.4293,8773.5597,33.6088,0.3831,29927122.35,25593212.778
H30269.CSI,20210827,8773.5597,8642.1026,8774.6009,8611.661,8678.3873,95.1724,1.0967,22020955.89,18999124.052
H30269.CSI,20210826,8678.3873,8637.3137,8734.5556,8618.0403,8613.9944,64.3929,0.7475,22537424.3,18032146.091
H30269.CSI,20210825,8613.9944,8554.3015,8618.8334,8527.6592,8564.901,49.0934,0.5732,22848429.87,18363393.374
H30269.CSI,20210824,8564.901,8542.763,8580.1927,8503.3365,8517.0182,47.8828,0.5622,23881117.0,19365208.366
H30269.CSI,20210823,8517.0182,8484.0021,8545.3926,8484.0021,8446.4425,70.5757,0.8356,23414284.16,17963032.667
H30269.CSI,20210820,8446.4425,8414.9419,8455.1503,8362.3214,8435.1435,11.299,0.134,26494306.05,21112369.112
H30269.CSI,20210819,8435.1435,8495.6555,8497.7204,8401.4318,8532.0163,-96.8728,-1.1354,23313869.64,18558004.288
H30269.CSI,20210818,8532.0163,8505.5615,8539.1369,8471.7863,8492.0752,39.9411,0.4703,29036267.39,22528833.365
H30269.CSI,20210817,8492.0752,8590.6572,8638.722,8479.1841,8613.8277,-121.7525,-1.4135,29204809.02,23826277.499
H30269.CSI,20210816,8613.8277,8587.1181,8703.6726,8565.9809,8552.2935,61.5342,0.7195,24923606.97,21303922.755
H30269.CSI,20210813,8552.2935,8570.1875,8597.7927,8527.2509,8558.8927,-6.5992,-0.0771,20650312.05,18179837.916
H30269.CSI,20210812,8558.8927,8467.8971,8577.8338,8452.3062,8460.7289,98.1638,1.1602,21290603.76,18092082.712
H30269.CSI,20210811,8460.7289,8308.6119,8478.1867,8308.6119,8279.5101,181.2188,2.1888,35799037.99,29315707.519
H30269.CSI,20210810,8279.5101,8238.1301,8281.8976,8199.3098,8259.8037,19.7064,0.2386,23448521.76,19563453.286
H30269.CSI,20210809,8259.8037,8131.4946,8302.635,8119.6859,8142.3966,117.4071,1.4419,28401477.41,24125268.241
H30269.CSI,20210806,8142.3966,8094.6928,8149.9627,8051.8226,8101.046,41.3506,0.5104,18819904.04,14612951.528
H30269.CSI,20210805,8101.046,8105.1548,8197.3384,8086.1137,8117.5723,-16.5263,-0.2036,22422559.74,18035830.377
H30269.CSI,20210804,8117.5723,8083.3858,8122.0238,8044.4072,8055.9263,61.646,0.7652,19277586.35,14884774.753
H30269.CSI,20210803,8055.9263,8089.6569,8129.7935,8046.085,8119.3823,-63.456,-0.7815,21206428.17,16751993.72
H30269.CSI,20210802,8119.3823,8062.2043,8129.2199,7924.5209,8154.1843,-34.802,-0.4268,29926657.17,22519713.331
H30269.CSI,20210730,8154.1843,8151.8913,8185.9621,8081.4114,8148.4902,5.6941,0.0699,24544854.3,17711771.046
H30269.CSI,20210729,8148.4902,8204.9658,8217.0303,8110.569,8135.9353,12.5549,0.1543,24010853.7,18363976.202
H30269.CSI,20210728,8135.9353,8092.9523,8204.4669,8054.3892,8164.2298,-28.2945,-0.3466,29443123.51,21202020.266
H30269.CSI,20210727,8164.2298,8380.2548,8452.141,8160.4989,8428.5276,-264.2978,-3.1358,31224798.16,24544213.186
H30269.CSI,20210726,8428.5276,8602.2,8610.2962,8374.0176,8619.2319,-190.7043,-2.2125,29850835.44,23787538.434
H30269.CSI,20210723,8619.2319,8679.8685,8708.9397,8609.9177,8709.885,-90.6531,-1.0408,23276041.19,17648931.377
H30269.CSI,20210722,8709.885,8674.0819,8737.159,8636.6399,8635.9534,73.9316,0.8561,21420069.89,16897505.101
H30269.CSI,20210721,8635.9534,8721.7671,8753.5601,8606.1253,8706.4098,-70.4564,-0.8092,21414649.7,17039031.867
H30269.CSI,20210720,8706.4098,8683.7685,8715.1326,8657.4162,8736.2264,-29.8166,-0.3413,19319965.91,14708995.061
H30269.CSI,20210719,8736.2264,8757.1363,8779.2985,8705.1283,8721.7269,14.4995,0.1662,22781677.47,17627608.497
H30269.CSI,20210716,8721.7269,8682.4714,8769.0132,8680.0666,8697.5369,24.19,0.2781,21025077.58,16004920.213
H30269.CSI,20210715,8697.5369,8657.0935,8701.2351,8592.7359,8673.1006,24.4363,0.2817,24524179.07,18699991.749
H30269.CSI,20210714,8673.1006,8677.7376,8720.8145,8660.182,8675.394,-2.2934,-0.0264,28716661.14,20707735.804
H30269.CSI,20210713,8675.394,8623.4948,8681.8284,8584.9526,8646.4314,28.9626,0.335,26633298.45,18582173.686
H30269.CSI,20210712,8646.4314,8738.5455,8755.9014,8635.4036,8720.0273,-73.5959,-0.844,31706370.17,22924315.043
H30269.CSI,20210709,8720.0273,8639.5062,8725.9296,8632.711,8670.2374,49.7899,0.5743,25302481.91,18600609.075
H30269.CSI,20210708,8670.2374,8822.9042,8830.8522,8669.4461,8845.0086,-174.7712,-1.9759,29399565.77,22303413.687
H30269.CSI,20210707,8845.0086,8839.2209,8874.6506,8807.9082,8885.9201,-40.9115,-0.4604,20384954.64,15673440.571
H30269.CSI,20210706,8885.9201,8861.9293,8889.1654,8830.3224,8869.6619,16.2582,0.1833,25041488.36,19443862.545
H30269.CSI,20210705,8869.6619,8905.496,8911.7187,8820.242,8914.4415,-44.7796,-0.5023,22028011.66,16684236.036
H30269.CSI,20210702,8914.4415,8973.6719,8989.1206,8892.2761,9009.6899,-95.2484,-1.0572,26059714.73,20619057.025
H30269.CSI,20210701,9009.6899,8940.7269,9106.9303,8931.5173,8947.464,62.2259,0.6955,27322966.26,24678103.417
H30269.CSI,20210630,8947.464,8888.0129,8964.6339,8888.0129,8902.6037,44.8603,0.5039,23147368.82,19097684.388
H30269.CSI,20210629,8902.6037,8906.5017,8946.6443,8841.2346,8935.7827,-33.179,-0.3713,24167163.52,19451217.433
H30269.CSI,20210628,8935.7827,9009.8594,9015.1589,8925.121,9098.7614,-162.9787,-1.7912,21335369.74,17070662.935
H30269.CSI,20210625,9098.7614,9029.9616,9113.4583,9010.3126,9097.7797,0.9817,0.0108,20726891.84,16038195.19
H30269.CSI,20210624,9097.7797,9101.9602,9160.7872,9043.5148,9104.7113,-6.9316,-0.0761,21891697.76,17372377.199
H30269.CSI,20210623,9104.7113,9025.3837,9138.8783,8996.2447,8997.2861,107.4252,1.194,24255195.41,19914915.786
H30269.CSI,20210622,8997.2861,8987.3457,9044.3799,8977.8607,8969.2326,28.0535,0.3128,22973193.0,19331372.928
H30269.CSI,20210621,8969.2326,8981.9328,9007.7196,8934.2751,8981.1263,-11.8937,-0.1324,24618643.39,20314363.991
H30269.CSI,20210618,8981.1263,9054.8754,9055.3152,8941.8353,9046.1309,-65.0046,-0.7186,22867005.08,18690591.872
H30269.CSI,20210617,9046.1309,9052.5385,9125.0482,9015.6483,9071.4788,-25.3479,-0.2794,23574153.51,17562312.462
H30269.CSI,20210616,9071.4788,9107.7122,9156.5617,9051.3873,9104.2661,-32.7873,-0.3601,24125671.05,19257236.298
H30269.CSI,20210615,9104.2661,9243.4487,9249.1897,9063.616,9194.3868,-90.1207,-0.9802,29419957.83,23633319.984
H30269.CSI,20210611,9194.3868,9242.6923,9264.2567,9190.1317,9230.0757,-35.6889,-0.3867,28704163.25,22513054.015
H30269.CSI,20210610,9230.0757,9228.2195,9267.4742,9194.5052,9242.6838,-12.6081,-0.1364,26338640.01,20324026.401
H30269.CSI,20210609,9242.6838,9239.9786,9296.0386,9205.6537,9236.1943,6.4895,0.0703,25517590.93,19073882.986
H30269.CSI,20210608,9236.1943,9253.8904,9274.5621,9209.6777,9240.9154,-4.7211,-0.0511,25665643.46,18794480.795
H30269.CSI,20210607,9240.9154,9294.4818,9312.4095,9215.9328,9336.9049,-95.9895,-1.0281,28045426.87,21096129.706
H30269.CSI,20210604,9336.9049,9311.4556,9377.6722,9260.7356,9391.796,-54.8911,-0.5845,28304812.1,21873072.789
H30269.CSI,20210603,9391.796,9415.999,9481.4608,9388.6474,9415.2433,-23.4473,-0.249,31181520.53,23812559.024
H30269.CSI,20210602,9415.2433,9379.0597,9435.5556,9346.741,9408.2517,6.9916,0.0743,34001932.73,25879973.511
H30269.CSI,20210601,9408.2517,9378.8494,9412.5204,9259.8994,9417.9576,-9.7059,-0.1031,29817310.1,23514267.357
H30269.CSI,20210531,9417.9576,9373.3398,9419.7751,9269.8967,9349.0079,68.9497,0.7375,31353848.12,24330702.612
H30269.CSI,20210528,9349.0079,9306.4641,9418.7941,9303.1641,9295.5458,53.4621,0.5751,29013826.96,22642129.389
H30269.CSI,20210527,9295.5458,9254.8554,9304.8283,9209.9071,9249.3615,46.1843,0.4993,27892024.09,22336276.604
H30269.CSI,20210526,9249.3615,9247.2573,9305.7012,9228.309,9205.726,43.6355,0.474,31296368.2,25786976.796
H30269.CSI,20210525,9205.726,9072.8855,9213.6844,9072.8855,9057.5239,148.2021,1.6362,33275033.66,26698846.579
H30269.CSI,20210524,9057.5239,9005.621,9094.7029,8999.162,8999.8603,57.6636,0.6407,20914827.21,17353382.669
H30269.CSI,20210521,8999.8603,8963.5037,9042.9605,8927.6413,8977.075,22.7853,0.2538,20951217.26,16556704.426
H30269.CSI,20210520,8977.075,9008.1842,9026.5624,8910.9827,9111.3664,-134.2914,-1.4739,24096273.53,19078814.432
H30269.CSI,20210519,9111.3664,9123.5582,9151.397,9067.564,9143.4383,-32.0719,-0.3508,23059644.16,19727944.372
H30269.CSI,20210518,9143.4383,9099.0215,9143.4383,9073.5725,9113.0814,30.3569,0.3331,19233288.4,15075135.678
H30269.CSI,20210517,9113.0814,9045.0603,9155.5688,9044.5181,9071.0639,42.0175,0.4632,25796361.63,20572014.496
H30269.CSI,20210514,9071.0639,9084.9056,9142.858,9038.9192,9051.0479,20.016,0.2211,25280344.91,20253408.174
H30269.CSI,20210513,9051.0479,9085.0663,9124.3045,9027.7706,9115.8434,-64.7955,-0.7108,21698079.04,17065696.749
H30269.CSI,20210512,9115.8434,9020.2756,9122.3535,9020.2756,9022.1186,93.7248,1.0388,25987209.97,21451073.165
H30269.CSI,20210511,9022.1186,8997.0147,9040.7346,8868.0949,9075.7255,-53.6069,-0.5907,24898330.43,19586602.503
H30269.CSI,20210510,9075.7255,9002.0148,9080.8741,8949.1144,9002.1792,73.5463,0.817,28904817.47,22881913.35
H30269.CSI,20210507,9002.1792,8979.146,9053.35,8913.2667,8958.2955,43.8837,0.4899,31770888.88,24943970.207
H30269.CSI,20210506,8958.2955,8875.1205,9040.3428,8875.1205,8838.8117,119.4838,1.3518,27974834.33,21581334.886
H30269.CSI,20210430,8838.8117,8851.5098,8883.5092,8792.601,8914.4353,-75.6236,-0.8483,37288847.25,27765497.12
H30269.CSI,20210429,8914.4353,8818.1129,8927.7432,8793.2112,8820.1364,94.2989,1.0691,29295934.98,21612154.993
H30269.CSI,20210428,8820.1364,8724.5272,8822.5138,8678.6161,8755.4619,64.6745,0.7387,21828220.96,16466301.242
H30269.CSI,20210427,8755.4619,8764.3856,8779.9376,8704.6967,8784.9743,-29.5124,-0.3359,18958075.92,14597752.942
H30269.CSI,20210426,8784.9743,8837.6146,8897.3823,8776.9326,8822.1484,-37.1741,-0.4214,23126944.87,19051674.9
H30269.CSI,20210423,8822.1484,8860.015,8863.2534,8778.2289,8885.4999,-63.3515,-0.713,21419480.88,17812961.7
H30269.CSI,20210422,8885.4999,8920.3586,8954.17,8866.3176,8884.6143,0.8856,0.01,24141391.27,17756006.031
H30269.CSI,20210421,8884.6143,8830.5245,8913.9163,8798.6826,8860.2565,24.3578,0.2749,22221085.46,17986203.114
H30269.CSI,20210420,8860.2565,8848.6991,8912.0454,8835.1402,8877.0066,-16.7501,-0.1887,22641458.64,18401639.745
H30269.CSI,20210419,8877.0066,8875.7798,8918.3354,8846.9371,8902.0434,-25.0368,-0.2812,23733057.97,19718025.77
H30269.CSI,20210416,8902.0434,8802.6167,8905.3479,8784.1178,8775.1187,126.9247,1.4464,18823233.87,15346904.935
H30269.CSI,20210415,8775.1187,8774.6005,8785.8946,8730.649,8772.9176,2.2011,0.0251,21657667.01,19669110.167
H30269.CSI,20210414,8772.9176,8725.939,8793.5464,8723.341,8733.6159,39.3017,0.45,21683591.9,17562598.303
H30269.CSI,20210413,8733.6159,8787.1183,8793.5366,8717.5138,8794.5783,-60.9624,-0.6932,22853167.61,17593518.712
H30269.CSI,20210412,8794.5783,8766.5695,8811.8067,8739.5994,8773.4893,21.089,0.2404,23958402.09,17842218.877
H30269.CSI,20210409,8773.4893,8762.3574,8803.0737,8726.352,8793.344,-19.8547,-0.2258,20488573.73,15220685.672
H30269.CSI,20210408,8793.344,8814.4302,8832.101,8751.282,8812.5489,-19.2049,-0.2179,22812704.6,17169079.168
H30269.CSI,20210407,8812.5489,8720.5775,8814.5566,8691.2252,8722.3166,90.2323,1.0345,24534702.24,17895316.521
H30269.CSI,20210406,8722.3166,8732.4661,8746.821,8711.1391,8722.7687,-0.4521,-0.0052,17749692.49,13828700.699
H30269.CSI,20210402,8722.7687,8795.3844,8795.7651,8711.4333,8806.6262,-83.8575,-0.9522,23488096.1,16734518.569
H30269.CSI,20210401,8806.6262,8750.0198,8813.5697,8726.0535,8759.4074,47.2188,0.5391,23292024.14,16709147.058
H30269.CSI,20210331,8759.4074,8733.0914,8767.2157,8707.6833,8760.6466,-1.2392,-0.0141,35061377.78,26683338.256
H30269.CSI,20210330,8760.6466,8755.7242,8761.2432,8677.0713,8786.7033,-26.0567,-0.2965,27331557.55,21327671.423
H30269.CSI,20210329,8786.7033,8671.3839,8795.5877,8649.5644,8628.349,158.3543,1.8353,34647837.64,25994872.114
H30269.CSI,20210326,8628.349,8577.6598,8650.7812,8570.8485,8559.3358,69.0132,0.8063,25941950.06,18505401.042
H30269.CSI,20210325,8559.3358,8575.3827,8626.6629,8536.6013,8581.7802,-22.4444,-0.2615,21676737.35,15880368.369
H30269.CSI,20210324,8581.7802,8641.4948,8682.3356,8547.1968,8692.2475,-110.4673,-1.2709,26155420.04,20672123.097
H30269.CSI,20210323,8692.2475,8798.4394,8807.4864,8659.5539,8801.9456,-109.6981,-1.2463,25686036.14,20083427.601
H30269.CSI,20210322,8801.9456,8684.1078,8808.4855,8683.4953,8704.915,97.0306,1.1147,27731431.13,21357962.623
H30269.CSI,20210319,8704.915,8753.0303,8801.0039,8656.8195,8816.0393,-111.1243,-1.2605,33418101.57,25922626.83
H30269.CSI,20210318,8816.0393,8772.647,8869.2175,8771.9643,8798.0091,18.0302,0.2049,24785376.24,19611084.538
H30269.CSI,20210317,8798.0091,8830.4217,8830.4813,8728.4345,8854.9639,-56.9548,-0.6432,26645750.16,21734747.478
H30269.CSI,20210316,8854.9639,8818.8488,8859.6325,8751.7135,8823.7206,31.2433,0.3541,30438222.76,26279917.395
H30269.CSI,20210315,8823.7206,8751.4516,8871.8678,8750.5274,8767.0931,56.6275,0.6459,38560219.22,30403089.035
H30269.CSI,20210312,8767.0931,8607.6723,8783.0723,8580.2707,8596.0715,171.0216,1.9895,37193288.11,30687812.079
H30269.CSI,20210311,8596.0715,8409.8882,8600.9462,8409.8566,8381.9882,214.0833,2.5541,35375226.52,27835615.029
H30269.CSI,20210310,8381.9882,8451.0202,8473.3039,8377.7191,8442.3534,-60.3652,-0.715,28537396.45,22187277.879
H30269.CSI,20210309,8442.3534,8538.8114,8577.9512,8371.2646,8531.8119,-89.4585,-1.0485,39265777.55,29808592.464
H30269.CSI,20210308,8531.8119,8613.0508,8675.9685,8530.8756,8575.8354,-44.0235,-0.5133,39794805.72,29780435.56
H30269.CSI,20210305,8575.8354,8623.6454,8679.5833,8495.6624,8701.1623,-125.3269,-1.4403,39206142.47,31483534.544
H30269.CSI,20210304,8701.1623,8666.5775,8764.2297,8656.9883,8689.4374,11.7249,0.1349,42364784.78,33084158.991
H30269.CSI,20210303,8689.4374,8475.0631,8699.896,8475.0631,8495.4451,193.9923,2.2835,43085007.55,34293022.65
H30269.CSI,20210302,8495.4451,8588.9538,8657.9918,8456.056,8556.6456,-61.2005,-0.7152,32216060.17,28785282.336
H30269.CSI,20210301,8556.6456,8443.4625,8561.2071,8443.4625,8429.9408,126.7048,1.503,30742121.88,27207065.132
H30269.CSI,20210226,8429.9408,8476.4838,8557.9656,8420.5365,8602.4591,-172.5183,-2.0055,44783848.81,40439343.751
H30269.CSI,20210225,8602.4591,8459.4746,8672.2077,8451.2338,8406.1526,196.3065,2.3353,48403894.84,44416353.155
H30269.CSI,20210224,8406.1526,8417.367,8503.0559,8353.3383,8419.0666,-12.914,-0.1534,36386599.02,28828212.872
H30269.CSI,20210223,8419.0666,8455.5044,8504.7144,8400.7628,8492.4266,-73.36,-0.8638,38943930.23,30676089.004
H30269.CSI,20210222,8492.4266,8426.6495,8619.5151,8423.8643,8420.6136,71.813,0.8528,45265968.16,36858099.331
H30269.CSI,20210219,8420.6136,8253.0831,8425.0855,8242.2858,8280.0902,140.5234,1.6971,32626666.47,28225457.33
H30269.CSI,20210218,8280.0902,8179.6542,8294.8967,8179.6542,8109.3017,170.7885,2.1061,38431569.12,30386234.338
H30269.CSI,20210210,8109.3017,8086.3406,8129.3101,8075.0755,8072.798,36.5037,0.4522,35051754.03,25690749.294
H30269.CSI,20210209,8072.798,8023.4899,8077.3463,7992.4267,8038.6678,34.1302,0.4246,25935010.3,19927560.7
H30269.CSI,20210208,8038.6678,8034.1151,8076.9595,7983.2545,8033.2022,5.4656,0.068,32753258.0,25551076.589
H30269.CSI,20210205,8033.2022,7907.1869,8063.2953,7903.1926,7912.2567,120.9455,1.5286,45241016.67,31944661.094
H30269.CSI,20210204,7912.2567,7910.3974,7946.2271,7862.7685,7931.94,-19.6833,-0.2482,23955485.84,20027411.125
H30269.CSI,20210203,7931.94,7959.1889,7969.5869,7878.8769,7963.4905,-31.5505,-0.3962,23455888.38,19409859.12
H30269.CSI,20210202,7963.4905,7995.7137,8015.6824,7932.1179,7997.1202,-33.6297,-0.4205,22954368.84,19969926.622
H30269.CSI,20210201,7997.1202,7898.7708,7999.4563,7876.6529,7918.8756,78.2446,0.9881,25570720.31,20429361.192
H30269.CSI,20210129,7918.8756,7941.4552,7989.8306,7875.1225,7926.0051,-7.1295,-0.09,26114893.77,21200772.524
H30269.CSI,20210128,7926.0051,7968.4276,7968.4276,7905.2599,8014.2323,-88.2272,-1.1009,22233450.89,18933839.99
H30269.CSI,20210127,8014.2323,7985.6887,8092.6539,7985.6887,7991.7716,22.4607,0.281,24118194.76,20207764.855
H30269.CSI,20210126,7991.7716,7992.418,8058.0674,7979.5244,8013.1262,-21.3546,-0.2665,19181185.05,17401995.53
H30269.CSI,20210125,8013.1262,8078.3886,8078.3886,7985.5591,8105.2339,-92.1077,-1.1364,24695708.3,22454766.871
H30269.CSI,20210122,8105.2339,8239.1337,8239.1337,8101.5826,8247.3576,-142.1237,-1.7233,25374680.88,22631745.805
H30269.CSI,20210121,8247.3576,8245.8274,8290.2884,8220.1528,8248.838,-1.4804,-0.0179,25213598.9,22649769.033
H30269.CSI,20210120,8248.838,8301.3565,8306.296,8219.2322,8332.7279,-83.8899,-1.0068,25638086.1,22249337.656
H30269.CSI,20210119,8332.7279,8244.1251,8397.2446,8198.0667,8252.5632,80.1647,0.9714,37773708.11,33151515.009
H30269.CSI,20210118,8252.5632,8194.3298,8268.7692,8178.5955,8188.3854,64.1778,0.7838,32606063.29,29958630.077
H30269.CSI,20210115,8188.3854,8159.1722,8246.9132,8159.1722,8132.7272,55.6582,0.6844,43962670.64,35612010.412
H30269.CSI,20210114,8132.7272,8137.3118,8227.9251,8112.0566,8153.8574,-21.1302,-0.2591,29382568.81,24917019.981
H30269.CSI,20210113,8153.8574,8147.6302,8195.4749,8079.6737,8162.0881,-8.2307,-0.1008,29272859.92,25187609.573
H30269.CSI,20210112,8162.0881,8134.1196,8164.6604,8093.8341,8161.2595,0.8286,0.0102,27213590.67,22457366.599
H30269.CSI,20210111,8161.2595,8218.833,8266.9433,8145.3549,8240.4403,-79.1808,-0.9609,33435353.31,29207888.738
H30269.CSI,20210108,8240.4403,8224.7808,8266.5075,8162.2798,8221.423,19.0173,0.2313,27145693.39,23919713.111
H30269.CSI,20210107,8221.423,8239.5018,8261.9214,8166.4094,8209.4041,12.0189,0.1464,28376982.53,25611144.01
H30269.CSI,20210106,8209.4041,8154.9903,8210.0673,8150.9537,8138.3801,71.024,0.8727,25798742.05,25944980.723
H30269.CSI,20210105,8138.3801,8128.49,8139.2011,8030.4581,8146.1614,-7.7813,-0.0955,30035176.48,26011655.894
H30269.CSI,20210104,8146.1614,8176.3038,8177.3215,8093.0109,8207.4713,-61.3099,-0.747,31315725.67,27080296.217
H30269.CSI,20201231,8207.4713,8166.3048,8230.6834,8155.795,8168.2157,39.2556,0.4806,24415726.46,18934645.575
H30269.CSI,20201230,8168.2157,8142.0428,8191.4179,8114.5639,8152.8478,15.3679,0.1885,19279290.19,14434143.658
H30269.CSI,20201229,8152.8478,8204.2019,8222.3562,8140.4425,8191.2133,-38.3655,-0.4684,19098430.94,15804009.252
H30269.CSI,20201228,8191.2133,8223.4726,8239.642,8164.3056,8215.8028,-24.5895,-0.2993,19875993.07,16604659.265
H30269.CSI,20201225,8215.8028,8159.8064,8254.7943,8131.1613,8161.3633,54.4395,0.667,15847224.05,12039916.469
H30269.CSI,20201224,8161.3633,8235.1908,8249.5483,8131.6721,8221.0717,-59.7084,-0.7263,15039302.52,12283676.297
H30269.CSI,20201223,8221.0717,8223.5595,8260.6395,8192.2717,8224.0344,-2.9627,-0.036,20581158.76,16327871.361
H30269.CSI,20201222,8224.0344,8388.702,8389.6,8218.2274,8420.7022,-196.6678,-2.3355,26348849.65,20499248.938
H30269.CSI,20201221,8420.7022,8429.0472,8454.2947,8342.5068,8433.7891,-13.0869,-0.1552,20535039.93,16751931.517
H30269.CSI,20201218,8433.7891,8398.8647,8473.1589,8397.9844,8377.6677,56.1214,0.6699,21186292.73,17475706.032
H30269.CSI,20201217,8377.6677,8303.5107,8385.5647,8241.5906,8327.7526,49.9151,0.5994,21952417.31,16882370.91
H30269.CSI,20201216,8327.7526,8361.0999,8380.3401,8316.6397,8359.2606,-31.508,-0.3769,18670040.04,14115093.363
H30269.CSI,20201215,8359.2606,8381.0699,8381.0699,8289.5165,8382.3736,-23.113,-0.2757,23882268.97,17744810.249
H30269.CSI,20201214,8382.3736,8416.9205,8427.8986,8364.0848,8438.0316,-55.658,-0.6596,23538855.86,18491956.805
H30269.CSI,20201211,8438.0316,8491.9467,8514.2363,8329.564,8458.9583,-20.9267,-0.2474,31181612.51,27587988.217
H30269.CSI,20201210,8458.9583,8472.2403,8497.8088,8441.7981,8467.9641,-9.0058,-0.1064,24095827.45,20860365.602
H30269.CSI,20201209,8467.9641,8597.2304,8604.8771,8467.9641,8584.9482,-116.9841,-1.3627,23227722.71,21955406.743
H30269.CSI,20201208,8584.9482,8610.8946,8651.8312,8565.5924,8600.1084,-15.1602,-0.1763,24046538.94,21714827.087
H30269.CSI,20201207,8600.1084,8737.5137,8756.7337,8599.6135,8732.7221,-132.6137,-1.5186,28244101.07,26750289.597
H30269.CSI,20201204,8732.7221,8757.0716,8757.0716,8658.5575,8754.589,-21.8669,-0.2498,26744624.59,24107295.914
H30269.CSI,20201203,8754.589,8849.2279,8849.2279,8731.4779,8854.9109,-100.3219,-1.133,27425774.61,24192054.605
H30269.CSI,20201202,8854.9109,8861.648,8898.4681,8809.1254,8851.7955,3.1154,0.0352,30598349.29,28683200.625
H30269.CSI,20201201,8851.7955,8753.7609,8863.6101,8712.0931,8749.9826,101.8129,1.1636,39829220.86,34575290.864
H30269.CSI,20201130,8749.9826,8856.9554,8962.482,8749.9826,8829.279,-79.2964,-0.8981,69982274.13,57830182.353
H30269.CSI,20201127,8829.279,8789.3473,8843.7241,8708.0291,8762.1655,67.1135,0.7659,45358699.74,34609759.184
H30269.CSI,20201126,8762.1655,8751.9402,8790.9058,8692.8197,8746.4795,15.686,0.1793,23174458.5,23660765.4
H30269.CSI,20201125,8746.4795,8917.741,8926.7895,8746.4795,8880.9326,-134.4531,-1.514,27475922.23,25495772.549
H30269.CSI,20201124,8880.9326,8933.2723,8937.4163,8856.8947,8932.6729,-51.7403,-0.5792,24957698.29,24309013.936
H30269.CSI,20201123,8932.6729,8806.3684,8968.5595,8804.3663,8787.0091,145.6638,1.6577,35868173.98,34077757.122
H30269.CSI,20201120,8787.0091,8734.0086,8788.5759,8709.3118,8748.7939,38.2152,0.4368,20981181.27,21282414.689
H30269.CSI,20201119,8748.7939,8777.996,8800.4249,8706.9876,8808.5649,-59.771,-0.6786,24820139.75,25336342.948
H30269.CSI,20201118,8808.5649,8764.7223,8826.484,8753.5969,8771.7976,36.7673,0.4192,34354347.18,35471249.912
H30269.CSI,20201117,8771.7976,8731.8162,8830.367,8715.8985,8744.5922,27.2054,0.3111,28124043.35,31536917.492
H30269.CSI,20201116,8744.5922,8559.209,8749.45,8552.3296,8524.9439,219.6483,2.5765,23864175.5,24039339.321
H30269.CSI,20201113,8524.9439,8584.8897,8584.8897,8446.5942,8613.7919,-88.848,-1.0315,23920094.88,23879732.966
H30269.CSI,20201112,8613.7919,8562.9166,8619.3733,8534.68,8575.2681,38.5238,0.4492,19821168.24,20427585.538
H30269.CSI,20201111,8575.2681,8494.1704,8638.3763,8488.6623,8511.6691,63.599,0.7472,29903140.54,29774059.38
H30269.CSI,20201110,8511.6691,8581.8844,8583.3459,8496.5808,8545.8621,-34.193,-0.4001,29330793.31,28130888.107
H30269.CSI,20201109,8545.8621,8473.8148,8555.4508,8473.8148,8414.2562,131.6059,1.5641,28134844.75,27176014.493
H30269.CSI,20201106,8414.2562,8377.3289,8414.2562,8325.5167,8368.1021,46.1541,0.5515,22312920.13,23030444.513
H30269.CSI,20201105,8368.1021,8314.0431,8372.9898,8296.8143,8262.0035,106.0986,1.2842,23826275.87,26389424.824
